Run,Agent,Iteration,Total Clicks
2,Truthful Competitor 9,16,116
2,Truthful Competitor 9,17,93
2,Truthful Competitor 9,18,126
2,Truthful Competitor 9,19,107
2,Truthful Competitor 9,20,104
2,Truthful Competitor 9,21,64
2,Truthful Competitor 9,22,181
2,Truthful Competitor 9,23,149
2,Truthful Competitor 9,24,105
2,Truthful Competitor 10,0,1005
2,Truthful Competitor 10,1,110
2,Truthful Competitor 10,2,166
2,Truthful Competitor 10,3,164
2,Truthful Competitor 10,4,191
2,Truthful Competitor 10,5,292
2,Truthful Competitor 10,6,272
2,Truthful Competitor 10,7,238
2,Truthful Competitor 10,8,237
2,Truthful Competitor 10,9,231
2,Truthful Competitor 10,10,241
2,Truthful Competitor 10,11,192
2,Truthful Competitor 10,12,214
2,Truthful Competitor 10,13,221
2,Truthful Competitor 10,14,190
2,Truthful Competitor 10,15,169
2,Truthful Competitor 10,16,176
2,Truthful Competitor 10,17,243
2,Truthful Competitor 10,18,224
2,Truthful Competitor 10,19,226
2,Truthful Competitor 10,20,211
2,Truthful Competitor 10,21,240
2,Truthful Competitor 10,22,202
2,Truthful Competitor 10,23,229
2,Truthful Competitor 10,24,280
2,Truthful Competitor 11,0,4059
2,Truthful Competitor 11,1,2105
2,Truthful Competitor 11,2,2625
2,Truthful Competitor 11,3,2585
2,Truthful Competitor 11,4,2574
2,Truthful Competitor 11,5,2513
2,Truthful Competitor 11,6,2610
2,Truthful Competitor 11,7,2496
2,Truthful Competitor 11,8,2519
2,Truthful Competitor 11,9,2436
2,Truthful Competitor 11,10,2511
2,Truthful Competitor 11,11,2511
2,Truthful Competitor 11,12,2527
2,Truthful Competitor 11,13,2409
2,Truthful Competitor 11,14,2388
2,Truthful Competitor 11,15,2524
2,Truthful Competitor 11,16,2513
2,Truthful Competitor 11,17,2572
2,Truthful Competitor 11,18,2553
2,Truthful Competitor 11,19,2589
2,Truthful Competitor 11,20,2577
2,Truthful Competitor 11,21,2644
2,Truthful Competitor 11,22,2558
2,Truthful Competitor 11,23,2594
2,Truthful Competitor 11,24,2633
