Run,Agent,Iteration,Gross Utility
1,Truthful Oracle 5,0,1202.3443878776268
1,Truthful Oracle 5,1,1109.1191551191466
1,Truthful Oracle 5,2,1145.7806482313283
1,Truthful Oracle 5,3,1177.735782591332
1,Truthful Oracle 5,4,1124.9977207328652
1,Truthful Oracle 5,5,1192.5820465550325
1,Truthful Oracle 5,6,1120.0537693998065
1,Truthful Oracle 5,7,1115.6025487270392
1,Truthful Oracle 5,8,1175.8567780747494
1,Truthful Oracle 5,9,1171.1683031355587
1,Truthful Oracle 5,10,1134.3470278617076
1,Truthful Oracle 5,11,1091.0011495741069
1,Truthful Oracle 5,12,1148.6156958761612
1,Truthful Oracle 5,13,1207.5367329893004
1,Truthful Oracle 5,14,1163.0409805845986
1,Truthful Oracle 5,15,1182.0732446256768
1,Truthful Oracle 5,16,1144.5946770558535
1,Truthful Oracle 5,17,1131.853436117713
1,Truthful Oracle 5,18,1177.4449951761378
1,Truthful Oracle 5,19,1147.8904316514686
2,Truthful Oracle 5,0,1165.7777367994756
2,Truthful Oracle 5,1,1191.1540072677572
2,Truthful Oracle 5,2,1216.5670657006917
2,Truthful Oracle 5,3,1184.719311371378
2,Truthful Oracle 5,4,1134.91554480488
2,Truthful Oracle 5,5,1124.2548195690274
2,Truthful Oracle 5,6,1154.2669334956036
2,Truthful Oracle 5,7,1119.8610046117635
2,Truthful Oracle 5,8,1198.9932576723322
2,Truthful Oracle 5,9,1080.4017915490033
2,Truthful Oracle 5,10,1178.122175884794
2,Truthful Oracle 5,11,1193.800466284783
2,Truthful Oracle 5,12,1212.9851641406026
2,Truthful Oracle 5,13,1126.9166615003487
2,Truthful Oracle 5,14,1164.9860830663092
2,Truthful Oracle 5,15,1174.3052112308296
2,Truthful Oracle 5,16,1156.086353805812
2,Truthful Oracle 5,17,1208.1201932734668
2,Truthful Oracle 5,18,1124.1060671329037
2,Truthful Oracle 5,19,1139.9268552104213
0,Truthful Oracle 6,0,1067.3957045935279
0,Truthful Oracle 6,1,1055.1661787649857
0,Truthful Oracle 6,2,1051.2266392896959
0,Truthful Oracle 6,3,1072.6587971602378
0,Truthful Oracle 6,4,1147.3801308501022
0,Truthful Oracle 6,5,1073.6983397071333
0,Truthful Oracle 6,6,1118.3263262997566
0,Truthful Oracle 6,7,1083.248767343089
0,Truthful Oracle 6,8,1071.4271994592352
0,Truthful Oracle 6,9,1078.7751052465555
0,Truthful Oracle 6,10,1118.242701931267
0,Truthful Oracle 6,11,1072.4128493192093
0,Truthful Oracle 6,12,1089.423174692281
0,Truthful Oracle 6,13,1086.563552794039
0,Truthful Oracle 6,14,1082.0942425813034
0,Truthful Oracle 6,15,1093.3409836031424
0,Truthful Oracle 6,16,1094.3170839540646
0,Truthful Oracle 6,17,1112.0135125560826
0,Truthful Oracle 6,18,1013.5602110929616
0,Truthful Oracle 6,19,1108.6293168149457
1,Truthful Oracle 6,0,1104.6809730058085
1,Truthful Oracle 6,1,1052.6838189126206
1,Truthful Oracle 6,2,1105.5780398001436
1,Truthful Oracle 6,3,1038.216152481973
1,Truthful Oracle 6,4,1083.424854174646
1,Truthful Oracle 6,5,1104.280397753413
1,Truthful Oracle 6,6,1096.236630592579
1,Truthful Oracle 6,7,1079.944875733731
1,Truthful Oracle 6,8,1131.0494540410723
1,Truthful Oracle 6,9,1052.266024176718
1,Truthful Oracle 6,10,1053.7820401035667
1,Truthful Oracle 6,11,1067.8604127216636
1,Truthful Oracle 6,12,1111.8779577763632
1,Truthful Oracle 6,13,1071.282672891286
1,Truthful Oracle 6,14,1143.97543490945
1,Truthful Oracle 6,15,1110.6538689516406
1,Truthful Oracle 6,16,1028.2995137178486
1,Truthful Oracle 6,17,1107.775259818325
1,Truthful Oracle 6,18,1069.0465281948148
1,Truthful Oracle 6,19,1082.0367931460457
2,Truthful Oracle 6,0,1153.233169775605
2,Truthful Oracle 6,1,1044.949473225432
2,Truthful Oracle 6,2,1038.6072160525425
2,Truthful Oracle 6,3,1112.1755002599705
2,Truthful Oracle 6,4,1115.7517488834776
2,Truthful Oracle 6,5,1104.1888158111408
2,Truthful Oracle 6,6,1099.370217956592
2,Truthful Oracle 6,7,1042.5943621101144
2,Truthful Oracle 6,8,1078.0524336442752
2,Truthful Oracle 6,9,1125.7160799149278
2,Truthful Oracle 6,10,1057.7274340276942
2,Truthful Oracle 6,11,1151.4308163755454
2,Truthful Oracle 6,12,1106.7699462566575
2,Truthful Oracle 6,13,986.0953117404289
2,Truthful Oracle 6,14,1098.069567915217
2,Truthful Oracle 6,15,1021.9740503306399
2,Truthful Oracle 6,16,1009.4168079704637
2,Truthful Oracle 6,17,1114.9743496275933
2,Truthful Oracle 6,18,1031.2966832322538
2,Truthful Oracle 6,19,1107.013620124956
