Run,Agent,Iteration,Net Utility
2,Truthful Oracle 1,16,496.3914340064665
2,Truthful Oracle 1,17,423.38668934646705
2,Truthful Oracle 1,18,431.844911122282
2,Truthful Oracle 1,19,476.0712684120991
0,Truthful Oracle 2,0,490.71567647972046
0,Truthful Oracle 2,1,496.5521723092209
0,Truthful Oracle 2,2,510.71193182729036
0,Truthful Oracle 2,3,493.4319521444753
0,Truthful Oracle 2,4,474.2911623555567
0,Truthful Oracle 2,5,469.9134284188774
0,Truthful Oracle 2,6,486.96607078225645
0,Truthful Oracle 2,7,480.21731145843364
0,Truthful Oracle 2,8,447.8461407727363
0,Truthful Oracle 2,9,490.751595653654
0,Truthful Oracle 2,10,508.54292949475763
0,Truthful Oracle 2,11,464.9063914580855
0,Truthful Oracle 2,12,454.49634974525816
0,Truthful Oracle 2,13,499.83425429809273
0,Truthful Oracle 2,14,486.30543890637307
0,Truthful Oracle 2,15,503.34990339120696
0,Truthful Oracle 2,16,473.79329803288465
0,Truthful Oracle 2,17,497.8699563952991
0,Truthful Oracle 2,18,488.83122728281603
0,Truthful Oracle 2,19,452.7161160083415
1,Truthful Oracle 2,0,469.99260356859924
1,Truthful Oracle 2,1,458.9876404254954
1,Truthful Oracle 2,2,481.08693095001695
1,Truthful Oracle 2,3,464.19286516486653
1,Truthful Oracle 2,4,512.6028098330626
1,Truthful Oracle 2,5,472.65043545800165
1,Truthful Oracle 2,6,461.6196838954167
1,Truthful Oracle 2,7,495.1741752794921
1,Truthful Oracle 2,8,514.8788433508406
1,Truthful Oracle 2,9,472.2024471694604
1,Truthful Oracle 2,10,435.91494141930553
1,Truthful Oracle 2,11,501.20703741639034
1,Truthful Oracle 2,12,430.3182252628616
1,Truthful Oracle 2,13,474.3877996770866
1,Truthful Oracle 2,14,517.7469620279737
1,Truthful Oracle 2,15,460.0584042178412
1,Truthful Oracle 2,16,517.3328842775032
1,Truthful Oracle 2,17,474.1486192666702
1,Truthful Oracle 2,18,514.1706801992847
1,Truthful Oracle 2,19,489.20366594921165
2,Truthful Oracle 2,0,455.41292438050993
2,Truthful Oracle 2,1,483.82065888455287
2,Truthful Oracle 2,2,467.3425275351902
2,Truthful Oracle 2,3,420.49136229892827
2,Truthful Oracle 2,4,441.1184680577002
2,Truthful Oracle 2,5,493.20995174315397
2,Truthful Oracle 2,6,496.68941882139427
2,Truthful Oracle 2,7,499.47126931819963
2,Truthful Oracle 2,8,519.6559118693273
2,Truthful Oracle 2,9,473.2139984197057
2,Truthful Oracle 2,10,502.7120033220625
2,Truthful Oracle 2,11,495.0482096673011
2,Truthful Oracle 2,12,504.40991991419776
2,Truthful Oracle 2,13,487.06039197204103
2,Truthful Oracle 2,14,496.4390802771982
2,Truthful Oracle 2,15,518.7473680523054
2,Truthful Oracle 2,16,494.32654622686084
2,Truthful Oracle 2,17,479.08293264323044
2,Truthful Oracle 2,18,517.4420930723871
2,Truthful Oracle 2,19,515.4451752850462
0,Truthful Oracle 3,0,344.87963085477526
0,Truthful Oracle 3,1,337.66450357940613
0,Truthful Oracle 3,2,367.6133957881115
0,Truthful Oracle 3,3,336.94757324121446
0,Truthful Oracle 3,4,317.9356024845696
0,Truthful Oracle 3,5,354.3392026745266
0,Truthful Oracle 3,6,326.9100488509714
0,Truthful Oracle 3,7,340.66326553008
0,Truthful Oracle 3,8,305.3718420060942
0,Truthful Oracle 3,9,348.1307021573505
0,Truthful Oracle 3,10,337.09931043671526
0,Truthful Oracle 3,11,326.31005422624537
0,Truthful Oracle 3,12,327.8475873135835
0,Truthful Oracle 3,13,315.5767827887269
0,Truthful Oracle 3,14,346.1513906240001
0,Truthful Oracle 3,15,368.04537985358013
0,Truthful Oracle 3,16,334.42414447850183
0,Truthful Oracle 3,17,328.9690314660404
0,Truthful Oracle 3,18,341.84909874185234
0,Truthful Oracle 3,19,295.90264889703474
1,Truthful Oracle 3,0,332.4800145943479
1,Truthful Oracle 3,1,330.0503126922316
1,Truthful Oracle 3,2,324.6022321847564
1,Truthful Oracle 3,3,302.13370763386706
1,Truthful Oracle 3,4,328.8090346457643
1,Truthful Oracle 3,5,310.97825204066106
1,Truthful Oracle 3,6,340.6320634469515
1,Truthful Oracle 3,7,320.8773380717627
1,Truthful Oracle 3,8,320.87509065172515
1,Truthful Oracle 3,9,329.48930412709774
1,Truthful Oracle 3,10,353.1108469740791
1,Truthful Oracle 3,11,323.7346554139602
1,Truthful Oracle 3,12,347.0438573516049
1,Truthful Oracle 3,13,345.8350974664332
1,Truthful Oracle 3,14,343.1289123058387
1,Truthful Oracle 3,15,341.53457121451737
1,Truthful Oracle 3,16,317.43117568010604
1,Truthful Oracle 3,17,335.4693267084475
1,Truthful Oracle 3,18,328.61377512133384
1,Truthful Oracle 3,19,339.89176573901915
2,Truthful Oracle 3,0,380.9324811458926
2,Truthful Oracle 3,1,325.4897847676698
2,Truthful Oracle 3,2,317.6313240470786
2,Truthful Oracle 3,3,311.3797327104804
2,Truthful Oracle 3,4,316.1279125978535
2,Truthful Oracle 3,5,325.9354551950378
2,Truthful Oracle 3,6,333.7969082900396
2,Truthful Oracle 3,7,336.8165606553619
2,Truthful Oracle 3,8,336.453957261728
2,Truthful Oracle 3,9,347.12637696285276
2,Truthful Oracle 3,10,381.9186505137082
2,Truthful Oracle 3,11,345.51511580912677
2,Truthful Oracle 3,12,334.1428994747491
2,Truthful Oracle 3,13,355.06375940308106
2,Truthful Oracle 3,14,318.4487429838298
2,Truthful Oracle 3,15,318.2128807192172
2,Truthful Oracle 3,16,344.8976017868997
2,Truthful Oracle 3,17,365.2110938848186
2,Truthful Oracle 3,18,338.987073488321
2,Truthful Oracle 3,19,355.4093115976206
0,Truthful Oracle 4,0,824.6435466209853
0,Truthful Oracle 4,1,843.3187241913084
0,Truthful Oracle 4,2,835.9563027183494
0,Truthful Oracle 4,3,892.5839554899379
0,Truthful Oracle 4,4,845.3910497167376
0,Truthful Oracle 4,5,820.3637097211321
0,Truthful Oracle 4,6,870.6949413654961
0,Truthful Oracle 4,7,894.3517757014246
0,Truthful Oracle 4,8,822.2168498888975
0,Truthful Oracle 4,9,864.7049186846547
0,Truthful Oracle 4,10,792.3988241565045
0,Truthful Oracle 4,11,843.6164835973129
0,Truthful Oracle 4,12,868.9392150834896
0,Truthful Oracle 4,13,802.436557703317
0,Truthful Oracle 4,14,847.8814578178325
0,Truthful Oracle 4,15,848.0483113667643
0,Truthful Oracle 4,16,837.7907371427634
0,Truthful Oracle 4,17,782.7126164611293
0,Truthful Oracle 4,18,832.1331119997806
0,Truthful Oracle 4,19,852.4700657982476
1,Truthful Oracle 4,0,872.645166517521
1,Truthful Oracle 4,1,823.4147674914
1,Truthful Oracle 4,2,753.6030914359968
1,Truthful Oracle 4,3,919.0965637492777
1,Truthful Oracle 4,4,823.0746531033724
1,Truthful Oracle 4,5,877.9155516024614
1,Truthful Oracle 4,6,831.0005481779618
1,Truthful Oracle 4,7,832.6944583726329
1,Truthful Oracle 4,8,789.3358227587739
1,Truthful Oracle 4,9,832.1755512977254
1,Truthful Oracle 4,10,819.6446877750853
1,Truthful Oracle 4,11,913.7900058833508
1,Truthful Oracle 4,12,812.9241039612383
1,Truthful Oracle 4,13,783.711765198725
1,Truthful Oracle 4,14,838.8177018868985
1,Truthful Oracle 4,15,865.4939280771754
1,Truthful Oracle 4,16,872.7225645353193
1,Truthful Oracle 4,17,846.6922330460983
1,Truthful Oracle 4,18,803.9499898650889
1,Truthful Oracle 4,19,879.1453667659407
2,Truthful Oracle 4,0,789.3255460904063
2,Truthful Oracle 4,1,831.973699664602
2,Truthful Oracle 4,2,904.6916459360906
2,Truthful Oracle 4,3,904.3852917023563
2,Truthful Oracle 4,4,862.5166343429169
2,Truthful Oracle 4,5,884.1741948046714
2,Truthful Oracle 4,6,868.0395199731996
2,Truthful Oracle 4,7,870.2496952172455
2,Truthful Oracle 4,8,821.1418376072548
2,Truthful Oracle 4,9,826.2496842283595
2,Truthful Oracle 4,10,818.8015683190763
2,Truthful Oracle 4,11,824.2953492889592
2,Truthful Oracle 4,12,810.1303469995098
2,Truthful Oracle 4,13,846.1833972655694
2,Truthful Oracle 4,14,804.2470998932205
2,Truthful Oracle 4,15,875.4420513179441
2,Truthful Oracle 4,16,787.7498874571555
2,Truthful Oracle 4,17,839.8471620388025
2,Truthful Oracle 4,18,820.6220809606555
2,Truthful Oracle 4,19,825.6927258566769
0,Truthful Oracle 5,0,476.0025713121637
0,Truthful Oracle 5,1,454.6154485001258
0,Truthful Oracle 5,2,463.21602220594406
0,Truthful Oracle 5,3,489.4813851796135
0,Truthful Oracle 5,4,425.9961998490187
0,Truthful Oracle 5,5,485.3630159920527
0,Truthful Oracle 5,6,466.63393184805074
0,Truthful Oracle 5,7,450.1929638389811
0,Truthful Oracle 5,8,490.9322330242911
0,Truthful Oracle 5,9,502.82253039328737
0,Truthful Oracle 5,10,443.35862940290144
0,Truthful Oracle 5,11,476.0098369710381
0,Truthful Oracle 5,12,486.6551042816662
0,Truthful Oracle 5,13,450.7115243135908
0,Truthful Oracle 5,14,489.6842468354737
0,Truthful Oracle 5,15,430.6763782827198
0,Truthful Oracle 5,16,465.05357212772884
0,Truthful Oracle 5,17,469.79305556088065
0,Truthful Oracle 5,18,452.4664236451471
0,Truthful Oracle 5,19,438.052613597558
1,Truthful Oracle 5,0,490.7332738048904
1,Truthful Oracle 5,1,461.2029190065869
1,Truthful Oracle 5,2,455.47818943760905
1,Truthful Oracle 5,3,470.43587821844875
1,Truthful Oracle 5,4,441.1927698590585
1,Truthful Oracle 5,5,503.55802677202195
1,Truthful Oracle 5,6,443.4071284308528
1,Truthful Oracle 5,7,443.35896241608265
1,Truthful Oracle 5,8,474.55565005112396
1,Truthful Oracle 5,9,452.18075346662795
1,Truthful Oracle 5,10,453.75530340085896
1,Truthful Oracle 5,11,408.7303184811153
1,Truthful Oracle 5,12,463.8140953278575
1,Truthful Oracle 5,13,465.84894359841076
1,Truthful Oracle 5,14,476.6745923848205
1,Truthful Oracle 5,15,459.5321595520425
1,Truthful Oracle 5,16,434.90290198665167
1,Truthful Oracle 5,17,475.82521589664447
1,Truthful Oracle 5,18,463.6824789947151
1,Truthful Oracle 5,19,469.38578446850056
2,Truthful Oracle 5,0,470.36254386320644
2,Truthful Oracle 5,1,495.2731782421536
2,Truthful Oracle 5,2,504.32424393146624
2,Truthful Oracle 5,3,475.51167696378553
2,Truthful Oracle 5,4,429.18906565559126
2,Truthful Oracle 5,5,446.7850770143702
2,Truthful Oracle 5,6,458.77032587346616
2,Truthful Oracle 5,7,418.1718298680269
2,Truthful Oracle 5,8,502.2559838808208
2,Truthful Oracle 5,9,433.1050281144634
2,Truthful Oracle 5,10,477.765239337737
2,Truthful Oracle 5,11,484.91947281940736
2,Truthful Oracle 5,12,492.989040173167
2,Truthful Oracle 5,13,446.94082672255246
2,Truthful Oracle 5,14,464.12381322656154
2,Truthful Oracle 5,15,484.82745475349867
2,Truthful Oracle 5,16,459.0218578107153
2,Truthful Oracle 5,17,497.2262740684754
2,Truthful Oracle 5,18,468.59073594553524
2,Truthful Oracle 5,19,449.76964831873227
0,Truthful Oracle 6,0,475.73497917727184
0,Truthful Oracle 6,1,434.3987845500228
0,Truthful Oracle 6,2,461.6404647142507
0,Truthful Oracle 6,3,495.57385506212233
0,Truthful Oracle 6,4,513.2399530205404
0,Truthful Oracle 6,5,453.7747290779727
0,Truthful Oracle 6,6,502.60522413399553
0,Truthful Oracle 6,7,446.67946872948636
0,Truthful Oracle 6,8,482.195463288802
0,Truthful Oracle 6,9,494.3093198609995
0,Truthful Oracle 6,10,506.1391209407584
0,Truthful Oracle 6,11,452.08415027355767
0,Truthful Oracle 6,12,486.8181400068534
0,Truthful Oracle 6,13,486.9823093039814
0,Truthful Oracle 6,14,474.48190040028913
0,Truthful Oracle 6,15,497.0110234435816
0,Truthful Oracle 6,16,496.76985826806305
0,Truthful Oracle 6,17,498.94894327089287
0,Truthful Oracle 6,18,446.021065583261
0,Truthful Oracle 6,19,470.9547804672417
1,Truthful Oracle 6,0,450.96293535889095
1,Truthful Oracle 6,1,443.0772879671881
1,Truthful Oracle 6,2,487.7726489122326
1,Truthful Oracle 6,3,424.8695652004761
1,Truthful Oracle 6,4,456.9706977294051
1,Truthful Oracle 6,5,493.60394949134314
1,Truthful Oracle 6,6,479.025917963145
1,Truthful Oracle 6,7,453.2264883931239
1,Truthful Oracle 6,8,527.467106918776
1,Truthful Oracle 6,9,446.6584018916381
1,Truthful Oracle 6,10,468.2309742112749
1,Truthful Oracle 6,11,451.90762910982363
1,Truthful Oracle 6,12,476.06863922041936
1,Truthful Oracle 6,13,460.2206977529988
1,Truthful Oracle 6,14,505.0337330106685
1,Truthful Oracle 6,15,472.0486477802229
1,Truthful Oracle 6,16,438.71905689123565
1,Truthful Oracle 6,17,477.04082500640834
1,Truthful Oracle 6,18,468.7531191641002
1,Truthful Oracle 6,19,468.3174639492931
2,Truthful Oracle 6,0,514.0837372754548
2,Truthful Oracle 6,1,457.62938167969975
2,Truthful Oracle 6,2,460.65095468475585
2,Truthful Oracle 6,3,473.3022671989094
2,Truthful Oracle 6,4,496.5839332074047
2,Truthful Oracle 6,5,464.61719143835705
2,Truthful Oracle 6,6,477.5510855074159
2,Truthful Oracle 6,7,458.9951711428454
2,Truthful Oracle 6,8,469.3822483136406
2,Truthful Oracle 6,9,502.39269405028966
2,Truthful Oracle 6,10,474.1558245017188
2,Truthful Oracle 6,11,508.7568320548565
2,Truthful Oracle 6,12,486.24005238008107
2,Truthful Oracle 6,13,400.74086848554566
2,Truthful Oracle 6,14,477.536511713407
2,Truthful Oracle 6,15,417.1098845534343
2,Truthful Oracle 6,16,392.43055049666424
2,Truthful Oracle 6,17,473.58665787409456
2,Truthful Oracle 6,18,449.07662474577904
2,Truthful Oracle 6,19,476.2475794116481
