Run,Agent,Iteration,Total Sales Revenue
1,Truthful Oracle 1,5,8700.0
1,Truthful Oracle 1,6,8000.0
1,Truthful Oracle 1,7,6200.0
1,Truthful Oracle 1,8,9300.0
1,Truthful Oracle 1,9,7000.0
1,Truthful Oracle 1,10,10700.0
1,Truthful Oracle 1,11,8100.0
1,Truthful Oracle 1,12,7800.0
1,Truthful Oracle 1,13,7100.0
1,Truthful Oracle 1,14,8100.0
1,Truthful Oracle 1,15,6800.0
1,Truthful Oracle 1,16,8100.0
1,Truthful Oracle 1,17,9000.0
1,Truthful Oracle 1,18,7100.0
1,Truthful Oracle 1,19,10100.0
1,Truthful Oracle 2,0,8400.0
1,Truthful Oracle 2,1,9200.0
1,Truthful Oracle 2,2,7400.0
1,Truthful Oracle 2,3,9400.0
1,Truthful Oracle 2,4,8100.0
1,Truthful Oracle 2,5,8900.0
1,Truthful Oracle 2,6,9000.0
1,Truthful Oracle 2,7,9900.0
1,Truthful Oracle 2,8,10800.0
1,Truthful Oracle 2,9,8600.0
1,Truthful Oracle 2,10,9000.0
1,Truthful Oracle 2,11,8200.0
1,Truthful Oracle 2,12,9000.0
1,Truthful Oracle 2,13,9200.0
1,Truthful Oracle 2,14,8500.0
1,Truthful Oracle 2,15,7900.0
1,Truthful Oracle 2,16,9800.0
1,Truthful Oracle 2,17,8000.0
1,Truthful Oracle 2,18,9600.0
1,Truthful Oracle 2,19,9400.0
1,Truthful Oracle 3,0,8100.0
1,Truthful Oracle 3,1,8800.0
1,Truthful Oracle 3,2,8500.0
1,Truthful Oracle 3,3,8500.0
1,Truthful Oracle 3,4,7100.0
1,Truthful Oracle 3,5,6600.0
1,Truthful Oracle 3,6,8300.0
1,Truthful Oracle 3,7,7700.0
1,Truthful Oracle 3,8,8200.0
1,Truthful Oracle 3,9,8000.0
1,Truthful Oracle 3,10,8500.0
1,Truthful Oracle 3,11,7800.0
1,Truthful Oracle 3,12,7400.0
1,Truthful Oracle 3,13,8600.0
1,Truthful Oracle 3,14,8900.0
1,Truthful Oracle 3,15,6200.0
1,Truthful Oracle 3,16,7500.0
1,Truthful Oracle 3,17,7300.0
1,Truthful Oracle 3,18,7100.0
1,Truthful Oracle 3,19,8400.0
1,Truthful Oracle 4,0,15800.0
1,Truthful Oracle 4,1,12100.0
1,Truthful Oracle 4,2,12700.0
1,Truthful Oracle 4,3,15900.0
1,Truthful Oracle 4,4,14900.0
1,Truthful Oracle 4,5,15200.0
1,Truthful Oracle 4,6,12300.0
1,Truthful Oracle 4,7,13800.0
1,Truthful Oracle 4,8,13500.0
1,Truthful Oracle 4,9,13600.0
1,Truthful Oracle 4,10,12600.0
1,Truthful Oracle 4,11,12900.0
1,Truthful Oracle 4,12,12700.0
1,Truthful Oracle 4,13,11900.0
1,Truthful Oracle 4,14,10700.0
1,Truthful Oracle 4,15,13800.0
1,Truthful Oracle 4,16,15100.0
1,Truthful Oracle 4,17,13200.0
1,Truthful Oracle 4,18,11400.0
1,Truthful Oracle 4,19,13000.0
1,Truthful Oracle 5,0,10000.0
1,Truthful Oracle 5,1,9900.0
1,Truthful Oracle 5,2,9400.0
1,Truthful Oracle 5,3,11500.0
1,Truthful Oracle 5,4,10500.0
1,Truthful Oracle 5,5,11500.0
1,Truthful Oracle 5,6,9200.0
1,Truthful Oracle 5,7,9300.0
1,Truthful Oracle 5,8,10400.0
1,Truthful Oracle 5,9,9100.0
1,Truthful Oracle 5,10,9100.0
1,Truthful Oracle 5,11,10300.0
1,Truthful Oracle 5,12,9500.0
1,Truthful Oracle 5,13,10600.0
1,Truthful Oracle 5,14,8600.0
1,Truthful Oracle 5,15,9700.0
1,Truthful Oracle 5,16,9600.0
1,Truthful Oracle 5,17,10700.0
1,Truthful Oracle 5,18,9000.0
1,Truthful Oracle 5,19,9200.0
1,Truthful Oracle 6,0,8500.0
1,Truthful Oracle 6,1,8200.0
1,Truthful Oracle 6,2,8400.0
1,Truthful Oracle 6,3,7000.0
1,Truthful Oracle 6,4,8000.0
1,Truthful Oracle 6,5,8300.0
1,Truthful Oracle 6,6,6200.0
1,Truthful Oracle 6,7,7400.0
1,Truthful Oracle 6,8,7600.0
1,Truthful Oracle 6,9,7500.0
1,Truthful Oracle 6,10,7300.0
1,Truthful Oracle 6,11,8100.0
1,Truthful Oracle 6,12,7400.0
1,Truthful Oracle 6,13,8600.0
1,Truthful Oracle 6,14,9600.0
1,Truthful Oracle 6,15,6900.0
1,Truthful Oracle 6,16,7500.0
1,Truthful Oracle 6,17,8700.0
1,Truthful Oracle 6,18,8600.0
1,Truthful Oracle 6,19,7900.0
2,Truthful Oracle 1,0,7900.0
2,Truthful Oracle 1,1,9700.0
2,Truthful Oracle 1,2,8000.0
2,Truthful Oracle 1,3,8200.0
2,Truthful Oracle 1,4,8500.0
2,Truthful Oracle 1,5,8400.0
2,Truthful Oracle 1,6,8800.0
2,Truthful Oracle 1,7,6100.0
2,Truthful Oracle 1,8,11200.0
2,Truthful Oracle 1,9,7700.0
2,Truthful Oracle 1,10,6500.0
2,Truthful Oracle 1,11,7700.0
2,Truthful Oracle 1,12,6900.0
2,Truthful Oracle 1,13,8300.0
2,Truthful Oracle 1,14,8800.0
2,Truthful Oracle 1,15,7800.0
2,Truthful Oracle 1,16,8200.0
2,Truthful Oracle 1,17,8000.0
2,Truthful Oracle 1,18,9500.0
2,Truthful Oracle 1,19,7200.0
2,Truthful Oracle 2,0,9400.0
2,Truthful Oracle 2,1,9000.0
2,Truthful Oracle 2,2,6100.0
2,Truthful Oracle 2,3,8100.0
2,Truthful Oracle 2,4,7200.0
2,Truthful Oracle 2,5,7900.0
2,Truthful Oracle 2,6,9100.0
2,Truthful Oracle 2,7,10900.0
2,Truthful Oracle 2,8,7600.0
2,Truthful Oracle 2,9,7700.0
2,Truthful Oracle 2,10,9800.0
2,Truthful Oracle 2,11,10500.0
2,Truthful Oracle 2,12,9000.0
2,Truthful Oracle 2,13,9400.0
2,Truthful Oracle 2,14,8900.0
2,Truthful Oracle 2,15,9000.0
2,Truthful Oracle 2,16,9200.0
2,Truthful Oracle 2,17,10500.0
2,Truthful Oracle 2,18,8700.0
2,Truthful Oracle 2,19,9100.0
2,Truthful Oracle 3,0,10100.0
2,Truthful Oracle 3,1,7900.0
2,Truthful Oracle 3,2,9500.0
2,Truthful Oracle 3,3,8000.0
2,Truthful Oracle 3,4,6900.0
2,Truthful Oracle 3,5,8400.0
2,Truthful Oracle 3,6,9000.0
2,Truthful Oracle 3,7,7800.0
2,Truthful Oracle 3,8,7100.0
2,Truthful Oracle 3,9,7000.0
2,Truthful Oracle 3,10,9600.0
2,Truthful Oracle 3,11,9000.0
2,Truthful Oracle 3,12,7900.0
2,Truthful Oracle 3,13,8600.0
2,Truthful Oracle 3,14,8200.0
2,Truthful Oracle 3,15,8900.0
2,Truthful Oracle 3,16,7800.0
2,Truthful Oracle 3,17,8000.0
2,Truthful Oracle 3,18,8900.0
2,Truthful Oracle 3,19,8300.0
2,Truthful Oracle 4,0,14500.0
2,Truthful Oracle 4,1,13500.0
2,Truthful Oracle 4,2,15600.0
2,Truthful Oracle 4,3,14300.0
2,Truthful Oracle 4,4,15000.0
2,Truthful Oracle 4,5,12900.0
2,Truthful Oracle 4,6,14000.0
2,Truthful Oracle 4,7,13300.0
2,Truthful Oracle 4,8,15900.0
2,Truthful Oracle 4,9,14200.0
2,Truthful Oracle 4,10,13200.0
2,Truthful Oracle 4,11,14200.0
2,Truthful Oracle 4,12,15500.0
2,Truthful Oracle 4,13,14700.0
2,Truthful Oracle 4,14,13800.0
2,Truthful Oracle 4,15,13800.0
2,Truthful Oracle 4,16,14700.0
2,Truthful Oracle 4,17,12300.0
2,Truthful Oracle 4,18,14700.0
2,Truthful Oracle 4,19,13000.0
2,Truthful Oracle 5,0,9800.0
2,Truthful Oracle 5,1,11900.0
2,Truthful Oracle 5,2,9100.0
2,Truthful Oracle 5,3,9500.0
2,Truthful Oracle 5,4,7800.0
2,Truthful Oracle 5,5,9200.0
2,Truthful Oracle 5,6,9200.0
2,Truthful Oracle 5,7,10600.0
2,Truthful Oracle 5,8,11300.0
2,Truthful Oracle 5,9,9700.0
2,Truthful Oracle 5,10,9900.0
2,Truthful Oracle 5,11,9800.0
2,Truthful Oracle 5,12,11200.0
2,Truthful Oracle 5,13,8800.0
2,Truthful Oracle 5,14,9600.0
2,Truthful Oracle 5,15,11500.0
2,Truthful Oracle 5,16,7700.0
2,Truthful Oracle 5,17,9400.0
2,Truthful Oracle 5,18,9100.0
2,Truthful Oracle 5,19,9100.0
2,Truthful Oracle 6,0,9500.0
2,Truthful Oracle 6,1,8900.0
2,Truthful Oracle 6,2,7000.0
2,Truthful Oracle 6,3,8200.0
2,Truthful Oracle 6,4,7300.0
2,Truthful Oracle 6,5,8200.0
2,Truthful Oracle 6,6,7700.0
2,Truthful Oracle 6,7,7500.0
2,Truthful Oracle 6,8,6600.0
2,Truthful Oracle 6,9,9200.0
2,Truthful Oracle 6,10,6700.0
2,Truthful Oracle 6,11,7900.0
2,Truthful Oracle 6,12,7600.0
2,Truthful Oracle 6,13,7500.0
2,Truthful Oracle 6,14,7900.0
2,Truthful Oracle 6,15,8900.0
2,Truthful Oracle 6,16,7100.0
2,Truthful Oracle 6,17,6700.0
2,Truthful Oracle 6,18,7300.0
2,Truthful Oracle 6,19,6300.0
