Run,Agent,Iteration,CVR
1,Truthful Oracle 1,7,0.07898089171974522
1,Truthful Oracle 1,8,0.12062256809338522
1,Truthful Oracle 1,9,0.08951406649616368
1,Truthful Oracle 1,10,0.12738095238095237
1,Truthful Oracle 1,11,0.10714285714285714
1,Truthful Oracle 1,12,0.10554803788903924
1,Truthful Oracle 1,13,0.0901015228426396
1,Truthful Oracle 1,14,0.10901749663526245
1,Truthful Oracle 1,15,0.085
1,Truthful Oracle 1,16,0.09574468085106383
1,Truthful Oracle 1,17,0.1111111111111111
1,Truthful Oracle 1,18,0.09416445623342175
1,Truthful Oracle 1,19,0.12066905615292713
1,Truthful Oracle 2,0,0.096
1,Truthful Oracle 2,1,0.10244988864142539
1,Truthful Oracle 2,2,0.0814081408140814
1,Truthful Oracle 2,3,0.1070615034168565
1,Truthful Oracle 2,4,0.0864461045891142
1,Truthful Oracle 2,5,0.09966405375139978
1,Truthful Oracle 2,6,0.09868421052631579
1,Truthful Oracle 2,7,0.10679611650485436
1,Truthful Oracle 2,8,0.11320754716981132
1,Truthful Oracle 2,9,0.09608938547486033
1,Truthful Oracle 2,10,0.1053864168618267
1,Truthful Oracle 2,11,0.09070796460176991
1,Truthful Oracle 2,12,0.10146561443066517
1,Truthful Oracle 2,13,0.09978308026030369
1,Truthful Oracle 2,14,0.09129967776584318
1,Truthful Oracle 2,15,0.08886389201349831
1,Truthful Oracle 2,16,0.10359408033826638
1,Truthful Oracle 2,17,0.08820286659316427
1,Truthful Oracle 2,18,0.10158730158730159
1,Truthful Oracle 2,19,0.09957627118644068
1,Truthful Oracle 3,0,0.10012360939431397
1,Truthful Oracle 3,1,0.1038961038961039
1,Truthful Oracle 3,2,0.1051980198019802
1,Truthful Oracle 3,3,0.10911424903722722
1,Truthful Oracle 3,4,0.0885286783042394
1,Truthful Oracle 3,5,0.08270676691729323
1,Truthful Oracle 3,6,0.10259579728059333
1,Truthful Oracle 3,7,0.09447852760736196
1,Truthful Oracle 3,8,0.10419313850063533
1,Truthful Oracle 3,9,0.10050251256281408
1,Truthful Oracle 3,10,0.09736540664375716
1,Truthful Oracle 3,11,0.09477521263669501
1,Truthful Oracle 3,12,0.08788598574821853
1,Truthful Oracle 3,13,0.10462287104622871
1,Truthful Oracle 3,14,0.10620525059665871
1,Truthful Oracle 3,15,0.07478890229191798
1,Truthful Oracle 3,16,0.09328358208955224
1,Truthful Oracle 3,17,0.08805790108564536
1,Truthful Oracle 3,18,0.08595641646489104
1,Truthful Oracle 3,19,0.10084033613445378
1,Truthful Oracle 4,0,0.11600587371512482
1,Truthful Oracle 4,1,0.09077269317329333
1,Truthful Oracle 4,2,0.09761721752498079
1,Truthful Oracle 4,3,0.110801393728223
1,Truthful Oracle 4,4,0.11028867505551443
1,Truthful Oracle 4,5,0.10636808957312806
1,Truthful Oracle 4,6,0.09234234234234234
1,Truthful Oracle 4,7,0.10139603232916973
1,Truthful Oracle 4,8,0.10067114093959731
1,Truthful Oracle 4,9,0.09912536443148688
1,Truthful Oracle 4,10,0.09452363090772693
1,Truthful Oracle 4,11,0.08958333333333333
1,Truthful Oracle 4,12,0.0948469006721434
1,Truthful Oracle 4,13,0.0926791277258567
1,Truthful Oracle 4,14,0.07967237527922562
1,Truthful Oracle 4,15,0.10337078651685393
1,Truthful Oracle 4,16,0.11119293078055964
1,Truthful Oracle 4,17,0.09720176730486009
1,Truthful Oracle 4,18,0.08629825889477669
1,Truthful Oracle 4,19,0.09393063583815028
1,Truthful Oracle 5,0,0.09699321047526673
1,Truthful Oracle 5,1,0.10377358490566038
1,Truthful Oracle 5,2,0.09591836734693877
1,Truthful Oracle 5,3,0.11374876360039565
1,Truthful Oracle 5,4,0.10903426791277258
1,Truthful Oracle 5,5,0.11219512195121951
1,Truthful Oracle 5,6,0.0961337513061651
1,Truthful Oracle 5,7,0.09667359667359668
1,Truthful Oracle 5,8,0.1041041041041041
1,Truthful Oracle 5,9,0.09045725646123261
1,Truthful Oracle 5,10,0.09333333333333334
1,Truthful Oracle 5,11,0.10980810234541578
1,Truthful Oracle 5,12,0.09654471544715447
1,Truthful Oracle 5,13,0.10261374636979671
1,Truthful Oracle 5,14,0.0866062437059416
1,Truthful Oracle 5,15,0.0968063872255489
1,Truthful Oracle 5,16,0.09775967413441955
1,Truthful Oracle 5,17,0.1111111111111111
1,Truthful Oracle 5,18,0.08955223880597014
1,Truthful Oracle 5,19,0.09340101522842639
1,Truthful Oracle 6,0,0.10278113663845223
1,Truthful Oracle 6,1,0.10526315789473684
1,Truthful Oracle 6,2,0.10357583230579531
1,Truthful Oracle 6,3,0.09067357512953368
1,Truthful Oracle 6,4,0.099626400996264
1,Truthful Oracle 6,5,0.10159118727050184
1,Truthful Oracle 6,6,0.0775
1,Truthful Oracle 6,7,0.0921544209215442
1,Truthful Oracle 6,8,0.09112709832134293
1,Truthful Oracle 6,9,0.09664948453608248
1,Truthful Oracle 6,10,0.09407216494845361
1,Truthful Oracle 6,11,0.10371318822023047
1,Truthful Oracle 6,12,0.08969696969696969
1,Truthful Oracle 6,13,0.10804020100502512
1,Truthful Oracle 6,14,0.11254396248534584
1,Truthful Oracle 6,15,0.08466257668711656
1,Truthful Oracle 6,16,0.09894459102902374
1,Truthful Oracle 6,17,0.10419161676646707
1,Truthful Oracle 6,18,0.10941475826972011
1,Truthful Oracle 6,19,0.09801488833746898
2,Truthful Oracle 1,0,0.09912170639899624
2,Truthful Oracle 1,1,0.11506524317912219
2,Truthful Oracle 1,2,0.10101010101010101
2,Truthful Oracle 1,3,0.11006711409395974
2,Truthful Oracle 1,4,0.10365853658536585
2,Truthful Oracle 1,5,0.10526315789473684
2,Truthful Oracle 1,6,0.10797546012269939
2,Truthful Oracle 1,7,0.07448107448107448
2,Truthful Oracle 1,8,0.13895781637717122
2,Truthful Oracle 1,9,0.09471094710947109
2,Truthful Oracle 1,10,0.08238276299112801
2,Truthful Oracle 1,11,0.09759188846641319
2,Truthful Oracle 1,12,0.08926261319534282
2,Truthful Oracle 1,13,0.09673659673659674
2,Truthful Oracle 1,14,0.11181702668360864
2,Truthful Oracle 1,15,0.09408926417370325
2,Truthful Oracle 1,16,0.09738717339667459
2,Truthful Oracle 1,17,0.10554089709762533
2,Truthful Oracle 1,18,0.12055837563451777
2,Truthful Oracle 1,19,0.0906801007556675
2,Truthful Oracle 2,0,0.10645526613816535
2,Truthful Oracle 2,1,0.10067114093959731
2,Truthful Oracle 2,2,0.06823266219239374
2,Truthful Oracle 2,3,0.09818181818181818
2,Truthful Oracle 2,4,0.08352668213457076
2,Truthful Oracle 2,5,0.08652792990142388
2,Truthful Oracle 2,6,0.0988056460369164
2,Truthful Oracle 2,7,0.1187363834422658
2,Truthful Oracle 2,8,0.08198489751887811
2,Truthful Oracle 2,9,0.08612975391498881
2,Truthful Oracle 2,10,0.10617551462621885
2,Truthful Oracle 2,11,0.1167964404894327
2,Truthful Oracle 2,12,0.09944751381215469
2,Truthful Oracle 2,13,0.10421286031042129
2,Truthful Oracle 2,14,0.09663409337676439
2,Truthful Oracle 2,15,0.09533898305084745
2,Truthful Oracle 2,16,0.10032715376226826
2,Truthful Oracle 2,17,0.1146288209606987
2,Truthful Oracle 2,18,0.09186906019007392
2,Truthful Oracle 2,19,0.09568874868559411
2,Truthful Oracle 3,0,0.11172566371681415
2,Truthful Oracle 3,1,0.09741060419235512
2,Truthful Oracle 3,2,0.11487303506650544
2,Truthful Oracle 3,3,0.10217113665389528
2,Truthful Oracle 3,4,0.08466257668711656
2,Truthful Oracle 3,5,0.10632911392405063
2,Truthful Oracle 3,6,0.10989010989010989
2,Truthful Oracle 3,7,0.09420289855072464
2,Truthful Oracle 3,8,0.08482676224611709
2,Truthful Oracle 3,9,0.0831353919239905
2,Truthful Oracle 3,10,0.1111111111111111
2,Truthful Oracle 3,11,0.10869565217391304
2,Truthful Oracle 3,12,0.09427207637231504
2,Truthful Oracle 3,13,0.1011764705882353
2,Truthful Oracle 3,14,0.10275689223057644
2,Truthful Oracle 3,15,0.11014851485148515
2,Truthful Oracle 3,16,0.09665427509293681
2,Truthful Oracle 3,17,0.09422850412249706
2,Truthful Oracle 3,18,0.1100123609394314
2,Truthful Oracle 3,19,0.10024154589371981
2,Truthful Oracle 4,0,0.1111111111111111
2,Truthful Oracle 4,1,0.09970457902511078
2,Truthful Oracle 4,2,0.11119030648610122
2,Truthful Oracle 4,3,0.10091743119266056
2,Truthful Oracle 4,4,0.10775862068965517
2,Truthful Oracle 4,5,0.09307359307359307
2,Truthful Oracle 4,6,0.1007919366450684
2,Truthful Oracle 4,7,0.0945945945945946
2,Truthful Oracle 4,8,0.11674008810572688
2,Truthful Oracle 4,9,0.10604929051530994
2,Truthful Oracle 4,10,0.09887640449438202
2,Truthful Oracle 4,11,0.1066066066066066
2,Truthful Oracle 4,12,0.11610486891385768
2,Truthful Oracle 4,13,0.10621387283236994
2,Truthful Oracle 4,14,0.1031390134529148
2,Truthful Oracle 4,15,0.10007251631617115
2,Truthful Oracle 4,16,0.10953800298062594
2,Truthful Oracle 4,17,0.09104367135455219
2,Truthful Oracle 4,18,0.1076923076923077
2,Truthful Oracle 4,19,0.09694258016405667
2,Truthful Oracle 5,0,0.0980980980980981
2,Truthful Oracle 5,1,0.11735700197238659
2,Truthful Oracle 5,2,0.087248322147651
2,Truthful Oracle 5,3,0.09268292682926829
2,Truthful Oracle 5,4,0.08057851239669421
2,Truthful Oracle 5,5,0.0954356846473029
2,Truthful Oracle 5,6,0.0931174089068826
2,Truthful Oracle 5,7,0.1105318039624609
2,Truthful Oracle 5,8,0.11002921129503408
2,Truthful Oracle 5,9,0.10363247863247864
2,Truthful Oracle 5,10,0.09821428571428571
2,Truthful Oracle 5,11,0.09598432908912831
2,Truthful Oracle 5,12,0.10748560460652591
2,Truthful Oracle 5,13,0.09138110072689512
2,Truthful Oracle 5,14,0.09628886659979939
2,Truthful Oracle 5,15,0.1143141153081511
2,Truthful Oracle 5,16,0.07785642062689585
2,Truthful Oracle 5,17,0.0914396887159533
2,Truthful Oracle 5,18,0.0945945945945946
2,Truthful Oracle 5,19,0.09333333333333334
2,Truthful Oracle 6,0,0.11189634864546526
2,Truthful Oracle 6,1,0.11558441558441558
2,Truthful Oracle 6,2,0.09067357512953368
2,Truthful Oracle 6,3,0.0993939393939394
2,Truthful Oracle 6,4,0.08891595615103533
2,Truthful Oracle 6,5,0.10123456790123457
2,Truthful Oracle 6,6,0.09600997506234414
2,Truthful Oracle 6,7,0.09765625
2,Truthful Oracle 6,8,0.08239700374531835
2,Truthful Oracle 6,9,0.10836277974087162
2,Truthful Oracle 6,10,0.08645161290322581
2,Truthful Oracle 6,11,0.09239766081871345
2,Truthful Oracle 6,12,0.09359605911330049
2,Truthful Oracle 6,13,0.10204081632653061
2,Truthful Oracle 6,14,0.09729064039408868
2,Truthful Oracle 6,15,0.11618798955613577
2,Truthful Oracle 6,16,0.09517426273458444
2,Truthful Oracle 6,17,0.08170731707317073
2,Truthful Oracle 6,18,0.09580052493438321
2,Truthful Oracle 6,19,0.07572115384615384
