Run,Agent,Iteration,Total Clicks
0,Truthful Oracle 5,1,1005
0,Truthful Oracle 5,2,984
0,Truthful Oracle 5,3,1009
0,Truthful Oracle 5,4,958
0,Truthful Oracle 5,5,1028
0,Truthful Oracle 5,6,962
0,Truthful Oracle 5,7,966
0,Truthful Oracle 5,8,1034
0,Truthful Oracle 5,9,1041
0,Truthful Oracle 5,10,974
0,Truthful Oracle 5,11,1013
0,Truthful Oracle 5,12,1026
0,Truthful Oracle 5,13,984
0,Truthful Oracle 5,14,1034
0,Truthful Oracle 5,15,941
0,Truthful Oracle 5,16,971
0,Truthful Oracle 5,17,985
0,Truthful Oracle 5,18,990
0,Truthful Oracle 5,19,960
0,Truthful Oracle 6,0,789
0,Truthful Oracle 6,1,787
0,Truthful Oracle 6,2,773
0,Truthful Oracle 6,3,793
0,Truthful Oracle 6,4,830
0,Truthful Oracle 6,5,790
0,Truthful Oracle 6,6,820
0,Truthful Oracle 6,7,799
0,Truthful Oracle 6,8,784
0,Truthful Oracle 6,9,806
0,Truthful Oracle 6,10,827
0,Truthful Oracle 6,11,799
0,Truthful Oracle 6,12,798
0,Truthful Oracle 6,13,802
0,Truthful Oracle 6,14,795
0,Truthful Oracle 6,15,805
0,Truthful Oracle 6,16,808
0,Truthful Oracle 6,17,829
0,Truthful Oracle 6,18,760
0,Truthful Oracle 6,19,826
1,Truthful Oracle 1,0,783
1,Truthful Oracle 1,1,767
1,Truthful Oracle 1,2,800
1,Truthful Oracle 1,3,773
1,Truthful Oracle 1,4,809
1,Truthful Oracle 1,5,735
1,Truthful Oracle 1,6,822
1,Truthful Oracle 1,7,785
1,Truthful Oracle 1,8,771
1,Truthful Oracle 1,9,782
1,Truthful Oracle 1,10,840
1,Truthful Oracle 1,11,756
1,Truthful Oracle 1,12,739
1,Truthful Oracle 1,13,788
1,Truthful Oracle 1,14,743
1,Truthful Oracle 1,15,800
1,Truthful Oracle 1,16,846
1,Truthful Oracle 1,17,810
1,Truthful Oracle 1,18,754
1,Truthful Oracle 1,19,837
1,Truthful Oracle 2,0,875
1,Truthful Oracle 2,1,898
1,Truthful Oracle 2,2,909
1,Truthful Oracle 2,3,878
1,Truthful Oracle 2,4,937
1,Truthful Oracle 2,5,893
1,Truthful Oracle 2,6,912
1,Truthful Oracle 2,7,927
1,Truthful Oracle 2,8,954
1,Truthful Oracle 2,9,895
1,Truthful Oracle 2,10,854
1,Truthful Oracle 2,11,904
1,Truthful Oracle 2,12,887
1,Truthful Oracle 2,13,922
1,Truthful Oracle 2,14,931
1,Truthful Oracle 2,15,889
1,Truthful Oracle 2,16,946
1,Truthful Oracle 2,17,907
1,Truthful Oracle 2,18,945
1,Truthful Oracle 2,19,944
1,Truthful Oracle 3,0,809
1,Truthful Oracle 3,1,847
1,Truthful Oracle 3,2,808
1,Truthful Oracle 3,3,779
1,Truthful Oracle 3,4,802
1,Truthful Oracle 3,5,798
1,Truthful Oracle 3,6,809
1,Truthful Oracle 3,7,815
1,Truthful Oracle 3,8,787
1,Truthful Oracle 3,9,796
1,Truthful Oracle 3,10,873
1,Truthful Oracle 3,11,823
1,Truthful Oracle 3,12,842
1,Truthful Oracle 3,13,822
1,Truthful Oracle 3,14,838
1,Truthful Oracle 3,15,829
1,Truthful Oracle 3,16,804
1,Truthful Oracle 3,17,829
1,Truthful Oracle 3,18,826
1,Truthful Oracle 3,19,833
1,Truthful Oracle 4,0,1362
1,Truthful Oracle 4,1,1333
1,Truthful Oracle 4,2,1301
1,Truthful Oracle 4,3,1435
1,Truthful Oracle 4,4,1351
1,Truthful Oracle 4,5,1429
1,Truthful Oracle 4,6,1332
1,Truthful Oracle 4,7,1361
1,Truthful Oracle 4,8,1341
1,Truthful Oracle 4,9,1372
1,Truthful Oracle 4,10,1333
1,Truthful Oracle 4,11,1440
1,Truthful Oracle 4,12,1339
1,Truthful Oracle 4,13,1284
1,Truthful Oracle 4,14,1343
1,Truthful Oracle 4,15,1335
1,Truthful Oracle 4,16,1358
1,Truthful Oracle 4,17,1358
1,Truthful Oracle 4,18,1321
1,Truthful Oracle 4,19,1384
1,Truthful Oracle 5,0,1031
1,Truthful Oracle 5,1,954
1,Truthful Oracle 5,2,980
1,Truthful Oracle 5,3,1011
1,Truthful Oracle 5,4,963
1,Truthful Oracle 5,5,1025
1,Truthful Oracle 5,6,957
1,Truthful Oracle 5,7,962
1,Truthful Oracle 5,8,999
1,Truthful Oracle 5,9,1006
1,Truthful Oracle 5,10,975
1,Truthful Oracle 5,11,938
1,Truthful Oracle 5,12,984
1,Truthful Oracle 5,13,1033
1,Truthful Oracle 5,14,993
1,Truthful Oracle 5,15,1002
1,Truthful Oracle 5,16,982
1,Truthful Oracle 5,17,963
1,Truthful Oracle 5,18,1005
1,Truthful Oracle 5,19,985
1,Truthful Oracle 6,0,827
1,Truthful Oracle 6,1,779
1,Truthful Oracle 6,2,811
1,Truthful Oracle 6,3,772
1,Truthful Oracle 6,4,803
1,Truthful Oracle 6,5,817
1,Truthful Oracle 6,6,800
1,Truthful Oracle 6,7,803
1,Truthful Oracle 6,8,834
1,Truthful Oracle 6,9,776
1,Truthful Oracle 6,10,776
1,Truthful Oracle 6,11,781
1,Truthful Oracle 6,12,825
1,Truthful Oracle 6,13,796
1,Truthful Oracle 6,14,853
1,Truthful Oracle 6,15,815
1,Truthful Oracle 6,16,758
1,Truthful Oracle 6,17,835
1,Truthful Oracle 6,18,786
1,Truthful Oracle 6,19,806
2,Truthful Oracle 1,0,797
2,Truthful Oracle 1,1,843
2,Truthful Oracle 1,2,792
2,Truthful Oracle 1,3,745
2,Truthful Oracle 1,4,820
2,Truthful Oracle 1,5,798
2,Truthful Oracle 1,6,815
2,Truthful Oracle 1,7,819
2,Truthful Oracle 1,8,806
2,Truthful Oracle 1,9,813
2,Truthful Oracle 1,10,789
2,Truthful Oracle 1,11,789
2,Truthful Oracle 1,12,773
2,Truthful Oracle 1,13,858
2,Truthful Oracle 1,14,787
2,Truthful Oracle 1,15,829
2,Truthful Oracle 1,16,842
2,Truthful Oracle 1,17,758
2,Truthful Oracle 1,18,788
2,Truthful Oracle 1,19,794
2,Truthful Oracle 2,0,883
2,Truthful Oracle 2,1,894
2,Truthful Oracle 2,2,894
2,Truthful Oracle 2,3,825
2,Truthful Oracle 2,4,862
2,Truthful Oracle 2,5,913
2,Truthful Oracle 2,6,921
2,Truthful Oracle 2,7,918
2,Truthful Oracle 2,8,927
2,Truthful Oracle 2,9,894
2,Truthful Oracle 2,10,923
2,Truthful Oracle 2,11,899
2,Truthful Oracle 2,12,905
2,Truthful Oracle 2,13,902
2,Truthful Oracle 2,14,921
2,Truthful Oracle 2,15,944
2,Truthful Oracle 2,16,917
2,Truthful Oracle 2,17,916
2,Truthful Oracle 2,18,947
2,Truthful Oracle 2,19,951
2,Truthful Oracle 3,0,904
2,Truthful Oracle 3,1,811
2,Truthful Oracle 3,2,827
2,Truthful Oracle 3,3,783
2,Truthful Oracle 3,4,815
2,Truthful Oracle 3,5,790
2,Truthful Oracle 3,6,819
2,Truthful Oracle 3,7,828
2,Truthful Oracle 3,8,837
2,Truthful Oracle 3,9,842
2,Truthful Oracle 3,10,864
2,Truthful Oracle 3,11,828
2,Truthful Oracle 3,12,838
2,Truthful Oracle 3,13,850
2,Truthful Oracle 3,14,798
2,Truthful Oracle 3,15,808
2,Truthful Oracle 3,16,807
2,Truthful Oracle 3,17,849
2,Truthful Oracle 3,18,809
2,Truthful Oracle 3,19,828
2,Truthful Oracle 4,0,1305
2,Truthful Oracle 4,1,1354
2,Truthful Oracle 4,2,1403
2,Truthful Oracle 4,3,1417
2,Truthful Oracle 4,4,1392
2,Truthful Oracle 4,5,1386
2,Truthful Oracle 4,6,1389
2,Truthful Oracle 4,7,1406
2,Truthful Oracle 4,8,1362
2,Truthful Oracle 4,9,1339
2,Truthful Oracle 4,10,1335
2,Truthful Oracle 4,11,1332
2,Truthful Oracle 4,12,1335
2,Truthful Oracle 4,13,1384
2,Truthful Oracle 4,14,1338
2,Truthful Oracle 4,15,1379
2,Truthful Oracle 4,16,1342
2,Truthful Oracle 4,17,1351
2,Truthful Oracle 4,18,1365
2,Truthful Oracle 4,19,1341
2,Truthful Oracle 5,0,999
2,Truthful Oracle 5,1,1014
2,Truthful Oracle 5,2,1043
2,Truthful Oracle 5,3,1025
2,Truthful Oracle 5,4,968
2,Truthful Oracle 5,5,964
2,Truthful Oracle 5,6,988
2,Truthful Oracle 5,7,959
2,Truthful Oracle 5,8,1027
2,Truthful Oracle 5,9,936
2,Truthful Oracle 5,10,1008
2,Truthful Oracle 5,11,1021
2,Truthful Oracle 5,12,1042
2,Truthful Oracle 5,13,963
2,Truthful Oracle 5,14,997
2,Truthful Oracle 5,15,1006
2,Truthful Oracle 5,16,989
2,Truthful Oracle 5,17,1028
2,Truthful Oracle 5,18,962
2,Truthful Oracle 5,19,975
2,Truthful Oracle 6,0,849
2,Truthful Oracle 6,1,770
2,Truthful Oracle 6,2,772
2,Truthful Oracle 6,3,825
2,Truthful Oracle 6,4,821
2,Truthful Oracle 6,5,810
2,Truthful Oracle 6,6,802
2,Truthful Oracle 6,7,768
2,Truthful Oracle 6,8,801
2,Truthful Oracle 6,9,849
2,Truthful Oracle 6,10,775
2,Truthful Oracle 6,11,855
2,Truthful Oracle 6,12,812
2,Truthful Oracle 6,13,735
2,Truthful Oracle 6,14,812
2,Truthful Oracle 6,15,766
2,Truthful Oracle 6,16,746
2,Truthful Oracle 6,17,820
2,Truthful Oracle 6,18,762
2,Truthful Oracle 6,19,832
