Run,Agent,Iteration,Total Conversions
1,Truthful Oracle 1,9,70
1,Truthful Oracle 1,10,107
1,Truthful Oracle 1,11,81
1,Truthful Oracle 1,12,78
1,Truthful Oracle 1,13,71
1,Truthful Oracle 1,14,81
1,Truthful Oracle 1,15,68
1,Truthful Oracle 1,16,81
1,Truthful Oracle 1,17,90
1,Truthful Oracle 1,18,71
1,Truthful Oracle 1,19,101
1,Truthful Oracle 2,0,84
1,Truthful Oracle 2,1,92
1,Truthful Oracle 2,2,74
1,Truthful Oracle 2,3,94
1,Truthful Oracle 2,4,81
1,Truthful Oracle 2,5,89
1,Truthful Oracle 2,6,90
1,Truthful Oracle 2,7,99
1,Truthful Oracle 2,8,108
1,Truthful Oracle 2,9,86
1,Truthful Oracle 2,10,90
1,Truthful Oracle 2,11,82
1,Truthful Oracle 2,12,90
1,Truthful Oracle 2,13,92
1,Truthful Oracle 2,14,85
1,Truthful Oracle 2,15,79
1,Truthful Oracle 2,16,98
1,Truthful Oracle 2,17,80
1,Truthful Oracle 2,18,96
1,Truthful Oracle 2,19,94
1,Truthful Oracle 3,0,81
1,Truthful Oracle 3,1,88
1,Truthful Oracle 3,2,85
1,Truthful Oracle 3,3,85
1,Truthful Oracle 3,4,71
1,Truthful Oracle 3,5,66
1,Truthful Oracle 3,6,83
1,Truthful Oracle 3,7,77
1,Truthful Oracle 3,8,82
1,Truthful Oracle 3,9,80
1,Truthful Oracle 3,10,85
1,Truthful Oracle 3,11,78
1,Truthful Oracle 3,12,74
1,Truthful Oracle 3,13,86
1,Truthful Oracle 3,14,89
1,Truthful Oracle 3,15,62
1,Truthful Oracle 3,16,75
1,Truthful Oracle 3,17,73
1,Truthful Oracle 3,18,71
1,Truthful Oracle 3,19,84
1,Truthful Oracle 4,0,158
1,Truthful Oracle 4,1,121
1,Truthful Oracle 4,2,127
1,Truthful Oracle 4,3,159
1,Truthful Oracle 4,4,149
1,Truthful Oracle 4,5,152
1,Truthful Oracle 4,6,123
1,Truthful Oracle 4,7,138
1,Truthful Oracle 4,8,135
1,Truthful Oracle 4,9,136
1,Truthful Oracle 4,10,126
1,Truthful Oracle 4,11,129
1,Truthful Oracle 4,12,127
1,Truthful Oracle 4,13,119
1,Truthful Oracle 4,14,107
1,Truthful Oracle 4,15,138
1,Truthful Oracle 4,16,151
1,Truthful Oracle 4,17,132
1,Truthful Oracle 4,18,114
1,Truthful Oracle 4,19,130
1,Truthful Oracle 5,0,100
1,Truthful Oracle 5,1,99
1,Truthful Oracle 5,2,94
1,Truthful Oracle 5,3,115
1,Truthful Oracle 5,4,105
1,Truthful Oracle 5,5,115
1,Truthful Oracle 5,6,92
1,Truthful Oracle 5,7,93
1,Truthful Oracle 5,8,104
1,Truthful Oracle 5,9,91
1,Truthful Oracle 5,10,91
1,Truthful Oracle 5,11,103
1,Truthful Oracle 5,12,95
1,Truthful Oracle 5,13,106
1,Truthful Oracle 5,14,86
1,Truthful Oracle 5,15,97
1,Truthful Oracle 5,16,96
1,Truthful Oracle 5,17,107
1,Truthful Oracle 5,18,90
1,Truthful Oracle 5,19,92
1,Truthful Oracle 6,0,85
1,Truthful Oracle 6,1,82
1,Truthful Oracle 6,2,84
1,Truthful Oracle 6,3,70
1,Truthful Oracle 6,4,80
1,Truthful Oracle 6,5,83
1,Truthful Oracle 6,6,62
1,Truthful Oracle 6,7,74
1,Truthful Oracle 6,8,76
1,Truthful Oracle 6,9,75
1,Truthful Oracle 6,10,73
1,Truthful Oracle 6,11,81
1,Truthful Oracle 6,12,74
1,Truthful Oracle 6,13,86
1,Truthful Oracle 6,14,96
1,Truthful Oracle 6,15,69
1,Truthful Oracle 6,16,75
1,Truthful Oracle 6,17,87
1,Truthful Oracle 6,18,86
1,Truthful Oracle 6,19,79
2,Truthful Oracle 1,0,79
2,Truthful Oracle 1,1,97
2,Truthful Oracle 1,2,80
2,Truthful Oracle 1,3,82
2,Truthful Oracle 1,4,85
2,Truthful Oracle 1,5,84
2,Truthful Oracle 1,6,88
2,Truthful Oracle 1,7,61
2,Truthful Oracle 1,8,112
2,Truthful Oracle 1,9,77
2,Truthful Oracle 1,10,65
2,Truthful Oracle 1,11,77
2,Truthful Oracle 1,12,69
2,Truthful Oracle 1,13,83
2,Truthful Oracle 1,14,88
2,Truthful Oracle 1,15,78
2,Truthful Oracle 1,16,82
2,Truthful Oracle 1,17,80
2,Truthful Oracle 1,18,95
2,Truthful Oracle 1,19,72
2,Truthful Oracle 2,0,94
2,Truthful Oracle 2,1,90
2,Truthful Oracle 2,2,61
2,Truthful Oracle 2,3,81
2,Truthful Oracle 2,4,72
2,Truthful Oracle 2,5,79
2,Truthful Oracle 2,6,91
2,Truthful Oracle 2,7,109
2,Truthful Oracle 2,8,76
2,Truthful Oracle 2,9,77
2,Truthful Oracle 2,10,98
2,Truthful Oracle 2,11,105
2,Truthful Oracle 2,12,90
2,Truthful Oracle 2,13,94
2,Truthful Oracle 2,14,89
2,Truthful Oracle 2,15,90
2,Truthful Oracle 2,16,92
2,Truthful Oracle 2,17,105
2,Truthful Oracle 2,18,87
2,Truthful Oracle 2,19,91
2,Truthful Oracle 3,0,101
2,Truthful Oracle 3,1,79
2,Truthful Oracle 3,2,95
2,Truthful Oracle 3,3,80
2,Truthful Oracle 3,4,69
2,Truthful Oracle 3,5,84
2,Truthful Oracle 3,6,90
2,Truthful Oracle 3,7,78
2,Truthful Oracle 3,8,71
2,Truthful Oracle 3,9,70
2,Truthful Oracle 3,10,96
2,Truthful Oracle 3,11,90
2,Truthful Oracle 3,12,79
2,Truthful Oracle 3,13,86
2,Truthful Oracle 3,14,82
2,Truthful Oracle 3,15,89
2,Truthful Oracle 3,16,78
2,Truthful Oracle 3,17,80
2,Truthful Oracle 3,18,89
2,Truthful Oracle 3,19,83
2,Truthful Oracle 4,0,145
2,Truthful Oracle 4,1,135
2,Truthful Oracle 4,2,156
2,Truthful Oracle 4,3,143
2,Truthful Oracle 4,4,150
2,Truthful Oracle 4,5,129
2,Truthful Oracle 4,6,140
2,Truthful Oracle 4,7,133
2,Truthful Oracle 4,8,159
2,Truthful Oracle 4,9,142
2,Truthful Oracle 4,10,132
2,Truthful Oracle 4,11,142
2,Truthful Oracle 4,12,155
2,Truthful Oracle 4,13,147
2,Truthful Oracle 4,14,138
2,Truthful Oracle 4,15,138
2,Truthful Oracle 4,16,147
2,Truthful Oracle 4,17,123
2,Truthful Oracle 4,18,147
2,Truthful Oracle 4,19,130
2,Truthful Oracle 5,0,98
2,Truthful Oracle 5,1,119
2,Truthful Oracle 5,2,91
2,Truthful Oracle 5,3,95
2,Truthful Oracle 5,4,78
2,Truthful Oracle 5,5,92
2,Truthful Oracle 5,6,92
2,Truthful Oracle 5,7,106
2,Truthful Oracle 5,8,113
2,Truthful Oracle 5,9,97
2,Truthful Oracle 5,10,99
2,Truthful Oracle 5,11,98
2,Truthful Oracle 5,12,112
2,Truthful Oracle 5,13,88
2,Truthful Oracle 5,14,96
2,Truthful Oracle 5,15,115
2,Truthful Oracle 5,16,77
2,Truthful Oracle 5,17,94
2,Truthful Oracle 5,18,91
2,Truthful Oracle 5,19,91
2,Truthful Oracle 6,0,95
2,Truthful Oracle 6,1,89
2,Truthful Oracle 6,2,70
2,Truthful Oracle 6,3,82
2,Truthful Oracle 6,4,73
2,Truthful Oracle 6,5,82
2,Truthful Oracle 6,6,77
2,Truthful Oracle 6,7,75
2,Truthful Oracle 6,8,66
2,Truthful Oracle 6,9,92
2,Truthful Oracle 6,10,67
2,Truthful Oracle 6,11,79
2,Truthful Oracle 6,12,76
2,Truthful Oracle 6,13,75
2,Truthful Oracle 6,14,79
2,Truthful Oracle 6,15,89
2,Truthful Oracle 6,16,71
2,Truthful Oracle 6,17,67
2,Truthful Oracle 6,18,73
2,Truthful Oracle 6,19,63
