Run,Agent,Iteration,Total Conversions
2,PPO Bidder - Gross Utility 1,0,34
2,PPO Bidder - Gross Utility 1,1,1143
2,PPO Bidder - Gross Utility 1,2,1134
2,PPO Bidder - Gross Utility 1,3,1084
2,PPO Bidder - Gross Utility 1,4,1048
2,PPO Bidder - Gross Utility 1,5,1077
2,PPO Bidder - Gross Utility 1,6,1082
2,PPO Bidder - Gross Utility 1,7,1059
2,PPO Bidder - Gross Utility 1,8,1055
2,PPO Bidder - Gross Utility 1,9,1035
2,PPO Bidder - Gross Utility 1,10,1068
2,PPO Bidder - Gross Utility 1,11,1076
2,PPO Bidder - Gross Utility 1,12,1112
2,PPO Bidder - Gross Utility 1,13,1043
2,PPO Bidder - Gross Utility 1,14,1060
2,PPO Bidder - Gross Utility 1,15,1072
2,PPO Bidder - Gross Utility 1,16,1128
2,PPO Bidder - Gross Utility 1,17,1066
2,PPO Bidder - Gross Utility 1,18,995
2,PPO Bidder - Gross Utility 1,19,1115
2,PPO Bidder - Gross Utility 1,20,1083
2,PPO Bidder - Gross Utility 1,21,1092
2,PPO Bidder - Gross Utility 1,22,1054
2,PPO Bidder - Gross Utility 1,23,1069
2,PPO Bidder - Gross Utility 1,24,1044
2,Truthful Competitor 2,0,13
2,Truthful Competitor 2,1,59
2,Truthful Competitor 2,2,54
2,Truthful Competitor 2,3,65
2,Truthful Competitor 2,4,47
2,Truthful Competitor 2,5,46
2,Truthful Competitor 2,6,55
2,Truthful Competitor 2,7,39
2,Truthful Competitor 2,8,39
2,Truthful Competitor 2,9,42
2,Truthful Competitor 2,10,45
2,Truthful Competitor 2,11,51
2,Truthful Competitor 2,12,52
2,Truthful Competitor 2,13,50
2,Truthful Competitor 2,14,37
2,Truthful Competitor 2,15,55
2,Truthful Competitor 2,16,40
2,Truthful Competitor 2,17,38
2,Truthful Competitor 2,18,41
2,Truthful Competitor 2,19,55
2,Truthful Competitor 2,20,45
2,Truthful Competitor 2,21,45
2,Truthful Competitor 2,22,54
2,Truthful Competitor 2,23,59
2,Truthful Competitor 2,24,38
2,Truthful Competitor 3,0,9
2,Truthful Competitor 3,1,231
2,Truthful Competitor 3,2,121
2,Truthful Competitor 3,3,135
2,Truthful Competitor 3,4,113
2,Truthful Competitor 3,5,130
2,Truthful Competitor 3,6,119
2,Truthful Competitor 3,7,107
2,Truthful Competitor 3,8,86
2,Truthful Competitor 3,9,121
2,Truthful Competitor 3,10,114
2,Truthful Competitor 3,11,114
2,Truthful Competitor 3,12,133
2,Truthful Competitor 3,13,112
2,Truthful Competitor 3,14,120
2,Truthful Competitor 3,15,126
2,Truthful Competitor 3,16,111
2,Truthful Competitor 3,17,112
2,Truthful Competitor 3,18,150
2,Truthful Competitor 3,19,85
2,Truthful Competitor 3,20,123
2,Truthful Competitor 3,21,118
2,Truthful Competitor 3,22,107
2,Truthful Competitor 3,23,111
2,Truthful Competitor 3,24,115
2,Truthful Competitor 4,0,17
2,Truthful Competitor 4,1,69
2,Truthful Competitor 4,2,67
2,Truthful Competitor 4,3,75
2,Truthful Competitor 4,4,72
2,Truthful Competitor 4,5,84
2,Truthful Competitor 4,6,89
2,Truthful Competitor 4,7,75
2,Truthful Competitor 4,8,82
2,Truthful Competitor 4,9,65
2,Truthful Competitor 4,10,84
2,Truthful Competitor 4,11,83
2,Truthful Competitor 4,12,87
2,Truthful Competitor 4,13,79
2,Truthful Competitor 4,14,87
2,Truthful Competitor 4,15,75
2,Truthful Competitor 4,16,70
2,Truthful Competitor 4,17,64
2,Truthful Competitor 4,18,85
2,Truthful Competitor 4,19,79
2,Truthful Competitor 4,20,79
2,Truthful Competitor 4,21,73
2,Truthful Competitor 4,22,96
2,Truthful Competitor 4,23,88
2,Truthful Competitor 4,24,72
2,Truthful Competitor 5,0,2
2,Truthful Competitor 5,1,13
2,Truthful Competitor 5,2,39
2,Truthful Competitor 5,3,57
2,Truthful Competitor 5,4,46
2,Truthful Competitor 5,5,42
2,Truthful Competitor 5,6,44
2,Truthful Competitor 5,7,35
2,Truthful Competitor 5,8,46
2,Truthful Competitor 5,9,54
2,Truthful Competitor 5,10,43
2,Truthful Competitor 5,11,39
2,Truthful Competitor 5,12,40
2,Truthful Competitor 5,13,45
2,Truthful Competitor 5,14,54
2,Truthful Competitor 5,15,44
2,Truthful Competitor 5,16,45
2,Truthful Competitor 5,17,43
2,Truthful Competitor 5,18,45
2,Truthful Competitor 5,19,48
2,Truthful Competitor 5,20,48
2,Truthful Competitor 5,21,52
2,Truthful Competitor 5,22,47
2,Truthful Competitor 5,23,43
2,Truthful Competitor 5,24,40
2,Truthful Competitor 6,0,58
2,Truthful Competitor 6,1,26
2,Truthful Competitor 6,2,1
2,Truthful Competitor 6,3,2
2,Truthful Competitor 6,4,1
2,Truthful Competitor 6,5,0
2,Truthful Competitor 6,6,0
2,Truthful Competitor 6,7,0
2,Truthful Competitor 6,8,0
2,Truthful Competitor 6,9,0
2,Truthful Competitor 6,10,0
2,Truthful Competitor 6,11,0
2,Truthful Competitor 6,12,0
2,Truthful Competitor 6,13,0
2,Truthful Competitor 6,14,0
2,Truthful Competitor 6,15,0
2,Truthful Competitor 6,16,0
2,Truthful Competitor 6,17,0
2,Truthful Competitor 6,18,0
2,Truthful Competitor 6,19,0
2,Truthful Competitor 6,20,0
2,Truthful Competitor 6,21,0
2,Truthful Competitor 6,22,0
2,Truthful Competitor 6,23,0
2,Truthful Competitor 6,24,0
2,Truthful Competitor 7,0,1
2,Truthful Competitor 7,1,0
2,Truthful Competitor 7,2,1
2,Truthful Competitor 7,3,216
2,Truthful Competitor 7,4,608
2,Truthful Competitor 7,5,633
2,Truthful Competitor 7,6,549
2,Truthful Competitor 7,7,527
2,Truthful Competitor 7,8,545
2,Truthful Competitor 7,9,595
2,Truthful Competitor 7,10,572
2,Truthful Competitor 7,11,537
2,Truthful Competitor 7,12,536
2,Truthful Competitor 7,13,588
2,Truthful Competitor 7,14,511
2,Truthful Competitor 7,15,519
2,Truthful Competitor 7,16,549
2,Truthful Competitor 7,17,546
2,Truthful Competitor 7,18,576
2,Truthful Competitor 7,19,548
2,Truthful Competitor 7,20,574
2,Truthful Competitor 7,21,561
2,Truthful Competitor 7,22,554
2,Truthful Competitor 7,23,586
2,Truthful Competitor 7,24,573
2,Truthful Competitor 8,0,9
2,Truthful Competitor 8,1,319
2,Truthful Competitor 8,2,233
2,Truthful Competitor 8,3,177
2,Truthful Competitor 8,4,85
2,Truthful Competitor 8,5,72
2,Truthful Competitor 8,6,78
2,Truthful Competitor 8,7,51
2,Truthful Competitor 8,8,82
2,Truthful Competitor 8,9,60
2,Truthful Competitor 8,10,88
2,Truthful Competitor 8,11,68
2,Truthful Competitor 8,12,59
2,Truthful Competitor 8,13,66
2,Truthful Competitor 8,14,78
2,Truthful Competitor 8,15,67
2,Truthful Competitor 8,16,80
2,Truthful Competitor 8,17,75
2,Truthful Competitor 8,18,82
2,Truthful Competitor 8,19,74
2,Truthful Competitor 8,20,81
2,Truthful Competitor 8,21,81
2,Truthful Competitor 8,22,86
2,Truthful Competitor 8,23,80
2,Truthful Competitor 8,24,83
2,Truthful Competitor 9,0,54
2,Truthful Competitor 9,1,11
2,Truthful Competitor 9,2,21
2,Truthful Competitor 9,3,8
2,Truthful Competitor 9,4,10
2,Truthful Competitor 9,5,4
2,Truthful Competitor 9,6,3
2,Truthful Competitor 9,7,3
2,Truthful Competitor 9,8,19
2,Truthful Competitor 9,9,7
2,Truthful Competitor 9,10,6
2,Truthful Competitor 9,11,2
2,Truthful Competitor 9,12,1
2,Truthful Competitor 9,13,13
2,Truthful Competitor 9,14,6
2,Truthful Competitor 9,15,2
2,Truthful Competitor 9,16,2
2,Truthful Competitor 9,17,8
2,Truthful Competitor 9,18,6
2,Truthful Competitor 9,19,8
2,Truthful Competitor 9,20,4
2,Truthful Competitor 9,21,4
2,Truthful Competitor 9,22,5
2,Truthful Competitor 9,23,9
2,Truthful Competitor 9,24,4
2,Truthful Competitor 10,0,58
2,Truthful Competitor 10,1,12
2,Truthful Competitor 10,2,82
2,Truthful Competitor 10,3,82
2,Truthful Competitor 10,4,85
2,Truthful Competitor 10,5,73
2,Truthful Competitor 10,6,102
2,Truthful Competitor 10,7,108
2,Truthful Competitor 10,8,92
2,Truthful Competitor 10,9,113
2,Truthful Competitor 10,10,106
2,Truthful Competitor 10,11,75
2,Truthful Competitor 10,12,94
2,Truthful Competitor 10,13,94
2,Truthful Competitor 10,14,98
2,Truthful Competitor 10,15,92
2,Truthful Competitor 10,16,122
2,Truthful Competitor 10,17,85
2,Truthful Competitor 10,18,77
2,Truthful Competitor 10,19,97
2,Truthful Competitor 10,20,128
2,Truthful Competitor 10,21,111
2,Truthful Competitor 10,22,98
2,Truthful Competitor 10,23,111
2,Truthful Competitor 10,24,106
2,Truthful Competitor 11,0,309
2,Truthful Competitor 11,1,386
2,Truthful Competitor 11,2,524
2,Truthful Competitor 11,3,522
2,Truthful Competitor 11,4,499
2,Truthful Competitor 11,5,500
2,Truthful Competitor 11,6,540
2,Truthful Competitor 11,7,529
2,Truthful Competitor 11,8,514
2,Truthful Competitor 11,9,511
2,Truthful Competitor 11,10,500
2,Truthful Competitor 11,11,475
2,Truthful Competitor 11,12,548
2,Truthful Competitor 11,13,526
2,Truthful Competitor 11,14,466
2,Truthful Competitor 11,15,437
2,Truthful Competitor 11,16,496
2,Truthful Competitor 11,17,484
2,Truthful Competitor 11,18,531
2,Truthful Competitor 11,19,468
2,Truthful Competitor 11,20,514
2,Truthful Competitor 11,21,510
2,Truthful Competitor 11,22,485
2,Truthful Competitor 11,23,441
2,Truthful Competitor 11,24,514
2,Truthful Competitor 12,0,139
2,Truthful Competitor 12,1,220
2,Truthful Competitor 12,2,418
2,Truthful Competitor 12,3,383
2,Truthful Competitor 12,4,373
2,Truthful Competitor 12,5,391
2,Truthful Competitor 12,6,386
2,Truthful Competitor 12,7,379
2,Truthful Competitor 12,8,365
2,Truthful Competitor 12,9,354
2,Truthful Competitor 12,10,393
2,Truthful Competitor 12,11,391
2,Truthful Competitor 12,12,382
2,Truthful Competitor 12,13,351
2,Truthful Competitor 12,14,367
2,Truthful Competitor 12,15,377
2,Truthful Competitor 12,16,362
2,Truthful Competitor 12,17,367
2,Truthful Competitor 12,18,373
2,Truthful Competitor 12,19,374
2,Truthful Competitor 12,20,385
2,Truthful Competitor 12,21,393
2,Truthful Competitor 12,22,358
2,Truthful Competitor 12,23,354
2,Truthful Competitor 12,24,373
2,Truthful Competitor 13,0,3
2,Truthful Competitor 13,1,457
2,Truthful Competitor 13,2,354
2,Truthful Competitor 13,3,353
2,Truthful Competitor 13,4,393
2,Truthful Competitor 13,5,398
2,Truthful Competitor 13,6,387
2,Truthful Competitor 13,7,356
2,Truthful Competitor 13,8,399
2,Truthful Competitor 13,9,371
2,Truthful Competitor 13,10,343
2,Truthful Competitor 13,11,352
2,Truthful Competitor 13,12,359
2,Truthful Competitor 13,13,364
2,Truthful Competitor 13,14,319
2,Truthful Competitor 13,15,364
2,Truthful Competitor 13,16,370
2,Truthful Competitor 13,17,393
2,Truthful Competitor 13,18,375
2,Truthful Competitor 13,19,401
2,Truthful Competitor 13,20,369
2,Truthful Competitor 13,21,383
2,Truthful Competitor 13,22,404
2,Truthful Competitor 13,23,353
2,Truthful Competitor 13,24,373
2,Truthful Competitor 14,0,0
2,Truthful Competitor 14,1,15
2,Truthful Competitor 14,2,111
2,Truthful Competitor 14,3,92
2,Truthful Competitor 14,4,59
2,Truthful Competitor 14,5,63
2,Truthful Competitor 14,6,53
2,Truthful Competitor 14,7,68
2,Truthful Competitor 14,8,59
2,Truthful Competitor 14,9,59
2,Truthful Competitor 14,10,61
2,Truthful Competitor 14,11,63
2,Truthful Competitor 14,12,65
2,Truthful Competitor 14,13,65
2,Truthful Competitor 14,14,69
2,Truthful Competitor 14,15,74
2,Truthful Competitor 14,16,70
2,Truthful Competitor 14,17,79
2,Truthful Competitor 14,18,61
2,Truthful Competitor 14,19,67
2,Truthful Competitor 14,20,62
2,Truthful Competitor 14,21,61
2,Truthful Competitor 14,22,54
2,Truthful Competitor 14,23,60
2,Truthful Competitor 14,24,68
2,Truthful Competitor 15,0,0
2,Truthful Competitor 15,1,26
2,Truthful Competitor 15,2,197
2,Truthful Competitor 15,3,219
2,Truthful Competitor 15,4,228
2,Truthful Competitor 15,5,252
2,Truthful Competitor 15,6,248
2,Truthful Competitor 15,7,261
2,Truthful Competitor 15,8,278
2,Truthful Competitor 15,9,256
2,Truthful Competitor 15,10,271
2,Truthful Competitor 15,11,247
2,Truthful Competitor 15,12,247
2,Truthful Competitor 15,13,255
2,Truthful Competitor 15,14,235
2,Truthful Competitor 15,15,279
2,Truthful Competitor 15,16,269
2,Truthful Competitor 15,17,254
2,Truthful Competitor 15,18,248
2,Truthful Competitor 15,19,246
2,Truthful Competitor 15,20,273
2,Truthful Competitor 15,21,271
2,Truthful Competitor 15,22,261
2,Truthful Competitor 15,23,249
2,Truthful Competitor 15,24,270
2,Truthful Competitor 16,0,0
2,Truthful Competitor 16,1,0
2,Truthful Competitor 16,2,0
2,Truthful Competitor 16,3,0
2,Truthful Competitor 16,4,0
2,Truthful Competitor 16,5,0
2,Truthful Competitor 16,6,0
2,Truthful Competitor 16,7,0
2,Truthful Competitor 16,8,0
2,Truthful Competitor 16,9,0
2,Truthful Competitor 16,10,0
2,Truthful Competitor 16,11,0
2,Truthful Competitor 16,12,0
2,Truthful Competitor 16,13,0
2,Truthful Competitor 16,14,0
2,Truthful Competitor 16,15,0
2,Truthful Competitor 16,16,0
2,Truthful Competitor 16,17,0
2,Truthful Competitor 16,18,0
2,Truthful Competitor 16,19,0
2,Truthful Competitor 16,20,0
2,Truthful Competitor 16,21,0
2,Truthful Competitor 16,22,0
2,Truthful Competitor 16,23,0
2,Truthful Competitor 16,24,0
