Run,Agent,Iteration,Gross Utility
0,Truthful Competitor 10,13,1089.9866803308926
0,Truthful Competitor 10,14,1104.4876117765364
0,Truthful Competitor 10,15,1015.0652011950662
0,Truthful Competitor 10,16,976.3960506733494
0,Truthful Competitor 10,17,978.8128725809567
0,Truthful Competitor 10,18,1006.6063245184406
0,Truthful Competitor 10,19,1022.315666917888
0,Truthful Competitor 10,20,990.8969821189932
0,Truthful Competitor 10,21,1091.1950912846962
0,Truthful Competitor 10,22,1215.6614195264722
0,Truthful Competitor 10,23,1161.282926605308
0,Truthful Competitor 10,24,1231.3707619259196
1,Truthful Competitor 10,0,1051.3175298091758
1,Truthful Competitor 10,1,773.3830104343361
1,Truthful Competitor 10,2,959.4782973200982
1,Truthful Competitor 10,3,1193.9100223580065
1,Truthful Competitor 10,4,1127.4474198988057
1,Truthful Competitor 10,5,1226.537118110705
1,Truthful Competitor 10,6,1180.6175018661663
1,Truthful Competitor 10,7,1149.1988170672714
1,Truthful Competitor 10,8,1254.330570048189
1,Truthful Competitor 10,9,1273.6651453090474
1,Truthful Competitor 10,10,1363.0875558905175
1,Truthful Competitor 10,11,1175.7838580509517
1,Truthful Competitor 10,12,1278.498789124262
1,Truthful Competitor 10,13,1400.5482954584306
1,Truthful Competitor 10,14,1341.3361587220518
1,Truthful Competitor 10,15,1288.1660767546912
1,Truthful Competitor 10,16,1384.8389530589832
1,Truthful Competitor 10,17,1319.584761553586
1,Truthful Competitor 10,18,1340.1277477682481
1,Truthful Competitor 10,19,1330.460460137819
1,Truthful Competitor 10,20,1361.8791449367138
1,Truthful Competitor 10,21,1322.0015834611934
1,Truthful Competitor 10,22,1158.8661046977006
1,Truthful Competitor 10,23,1245.8716933715634
1,Truthful Competitor 10,24,1180.6175018661663
2,Truthful Competitor 10,0,750.4232023120668
2,Truthful Competitor 10,1,161.9270678096892
2,Truthful Competitor 10,2,1155.2408718362897
2,Truthful Competitor 10,3,1129.864241806413
2,Truthful Competitor 10,4,1085.153036515678
2,Truthful Competitor 10,5,1098.4455570075181
2,Truthful Competitor 10,6,1212.0361866650612
2,Truthful Competitor 10,7,1175.7838580509517
2,Truthful Competitor 10,8,1158.8661046977006
2,Truthful Competitor 10,9,1302.667008200335
2,Truthful Competitor 10,10,1311.1258848769605
2,Truthful Competitor 10,11,1147.9904061134678
2,Truthful Competitor 10,12,1170.9502142357371
2,Truthful Competitor 10,13,1181.82591281997
2,Truthful Competitor 10,14,1074.2773379314451
2,Truthful Competitor 10,15,1088.778269377089
2,Truthful Competitor 10,16,1218.0782414340795
2,Truthful Competitor 10,17,977.604461627153
2,Truthful Competitor 10,18,1086.3614474694816
2,Truthful Competitor 10,19,1277.2903781704583
2,Truthful Competitor 10,20,1265.2062686324218
2,Truthful Competitor 10,21,1267.6230905400291
2,Truthful Competitor 10,22,1155.2408718362897
2,Truthful Competitor 10,23,1334.0856929992299
2,Truthful Competitor 10,24,1344.9613915834627
0,Truthful Competitor 11,0,1973.2542299174902
0,Truthful Competitor 11,1,4341.664297304283
0,Truthful Competitor 11,2,6441.166398617175
0,Truthful Competitor 11,3,6341.430580214458
0,Truthful Competitor 11,4,6480.303238749887
0,Truthful Competitor 11,5,6413.391866910089
0,Truthful Competitor 11,6,6307.34365493758
0,Truthful Competitor 11,7,6418.441781765923
0,Truthful Competitor 11,8,6280.831601944453
0,Truthful Competitor 11,9,6241.694761811741
0,Truthful Competitor 11,10,6178.570826113819
0,Truthful Competitor 11,11,6341.430580214458
0,Truthful Competitor 11,12,6265.6818573769515
0,Truthful Competitor 11,13,6313.656048507372
0,Truthful Competitor 11,14,6157.108687976525
0,Truthful Competitor 11,15,6374.255026777378
0,Truthful Competitor 11,16,6336.380665358624
0,Truthful Competitor 11,17,6133.121592411315
0,Truthful Competitor 11,18,6366.680154493627
0,Truthful Competitor 11,19,6439.903919903217
0,Truthful Competitor 11,20,6468.940930324261
0,Truthful Competitor 11,21,6331.330750502791
0,Truthful Competitor 11,22,6275.781687088619
0,Truthful Competitor 11,23,6303.556218795705
0,Truthful Competitor 11,24,6274.519208374661
1,Truthful Competitor 11,0,4435.0877221372075
1,Truthful Competitor 11,1,5004.465622132466
1,Truthful Competitor 11,2,6432.329047619466
1,Truthful Competitor 11,3,6476.515802608012
1,Truthful Competitor 11,4,6433.591526333425
1,Truthful Competitor 11,5,6431.066568905508
1,Truthful Competitor 11,6,6413.391866910089
1,Truthful Competitor 11,7,6742.898811253243
1,Truthful Competitor 11,8,6706.2869285484485
1,Truthful Competitor 11,9,6609.076067573648
1,Truthful Competitor 11,10,6418.441781765923
1,Truthful Competitor 11,11,6442.428877331134
1,Truthful Competitor 11,12,6468.940930324261
1,Truthful Competitor 11,13,6567.41427001302
1,Truthful Competitor 11,14,6443.691356045092
1,Truthful Competitor 11,15,6264.419378662993
1,Truthful Competitor 11,16,6271.994250946744
1,Truthful Competitor 11,17,6505.552813029056
1,Truthful Competitor 11,18,6525.752472452391
1,Truthful Competitor 11,19,6537.114780878017
1,Truthful Competitor 11,20,6413.391866910089
1,Truthful Competitor 11,21,6391.929728772796
1,Truthful Competitor 11,22,6447.478792186967
1,Truthful Competitor 11,23,6429.804090191549
1,Truthful Competitor 11,24,6399.504601056547
2,Truthful Competitor 11,0,4365.651392869493
2,Truthful Competitor 11,1,5161.012982663313
2,Truthful Competitor 11,2,6580.039057152604
2,Truthful Competitor 11,3,6465.153494182386
2,Truthful Competitor 11,4,6337.643144072583
2,Truthful Competitor 11,5,6484.090674891762
2,Truthful Competitor 11,6,6376.779984205295
2,Truthful Competitor 11,7,6472.728366466136
2,Truthful Competitor 11,8,6361.630239637793
2,Truthful Competitor 11,9,6327.543314360915
2,Truthful Competitor 11,10,6234.11988952799
2,Truthful Competitor 11,11,6033.385774008598
2,Truthful Competitor 11,12,6333.8557079307075
2,Truthful Competitor 11,13,6253.057070237367
2,Truthful Competitor 11,14,6244.219719239658
2,Truthful Competitor 11,15,6350.267931212167
2,Truthful Competitor 11,16,6254.3195489513255
2,Truthful Competitor 11,17,6289.668952942162
2,Truthful Competitor 11,18,6313.656048507372
2,Truthful Competitor 11,19,6215.182708818614
2,Truthful Competitor 11,20,6284.619038086328
2,Truthful Competitor 11,21,6301.031261367788
2,Truthful Competitor 11,22,6096.50970970652
2,Truthful Competitor 11,23,6140.6964646950655
2,Truthful Competitor 11,24,6303.556218795705
0,Truthful Competitor 12,0,4.334460993539492
0,Truthful Competitor 12,1,5483.093156827848
0,Truthful Competitor 12,2,4676.883412029196
0,Truthful Competitor 12,3,4455.825901358598
0,Truthful Competitor 12,4,4169.751475784882
0,Truthful Competitor 12,5,4182.754858765506
0,Truthful Competitor 12,6,4161.0825537978
0,Truthful Competitor 12,7,4060.3063356979833
0,Truthful Competitor 12,8,4122.07240485593
0,Truthful Competitor 12,9,4046.2193374689805
0,Truthful Competitor 12,10,4091.7311779011434
0,Truthful Competitor 12,11,4161.0825537978
0,Truthful Competitor 12,12,4142.66109457525
0,Truthful Competitor 12,13,4218.51416196222
0,Truthful Competitor 12,14,4171.918706281653
0,Truthful Competitor 12,15,4167.584245288112
0,Truthful Competitor 12,16,4161.0825537978
0,Truthful Competitor 12,17,4273.77853962987
0,Truthful Competitor 12,18,4225.015853452532
0,Truthful Competitor 12,19,4006.1255732787417
0,Truthful Competitor 12,20,4136.159403084938
0,Truthful Competitor 12,21,4143.744709823635
0,Truthful Competitor 12,22,4127.490481097856
0,Truthful Competitor 12,23,4120.988789607544
0,Truthful Competitor 12,24,4144.828325072021
1,Truthful Competitor 12,0,0.0
1,Truthful Competitor 12,1,3268.183589128672
1,Truthful Competitor 12,2,4425.48467440381
1,Truthful Competitor 12,3,4291.116383604034
1,Truthful Competitor 12,4,4146.995555568791
1,Truthful Competitor 12,5,4161.0825537978
1,Truthful Competitor 12,6,4162.166169046185
1,Truthful Competitor 12,7,4117.737943862388
1,Truthful Competitor 12,8,4052.7210289592895
1,Truthful Competitor 12,9,4081.97864066568
1,Truthful Competitor 12,10,4038.6340307302867
1,Truthful Competitor 12,11,4006.1255732787417
1,Truthful Competitor 12,12,4067.891642436677
1,Truthful Competitor 12,13,4179.50401302035
1,Truthful Competitor 12,14,4040.8012612270563
1,Truthful Competitor 12,15,4053.8046442076743
1,Truthful Competitor 12,16,4122.07240485593
1,Truthful Competitor 12,17,4071.1424881818316
1,Truthful Competitor 12,18,4011.543649520666
1,Truthful Competitor 12,19,4096.065638894683
1,Truthful Competitor 12,20,4036.466800233517
1,Truthful Competitor 12,21,4022.379802004514
1,Truthful Competitor 12,22,4036.466800233517
1,Truthful Competitor 12,23,4083.0622559140647
1,Truthful Competitor 12,24,4040.8012612270563
2,Truthful Competitor 12,0,1357.769906226215
2,Truthful Competitor 12,1,2459.806613833588
2,Truthful Competitor 12,2,4568.521887190667
2,Truthful Competitor 12,3,4309.537842826584
2,Truthful Competitor 12,4,4049.470183214135
2,Truthful Competitor 12,5,4222.848622955761
2,Truthful Competitor 12,6,4186.005704510661
2,Truthful Competitor 12,7,4182.754858765506
2,Truthful Competitor 12,8,4036.466800233517
2,Truthful Competitor 12,9,4033.2159544883625
2,Truthful Competitor 12,10,4129.657711594627
2,Truthful Competitor 12,11,4164.333399542956
2,Truthful Competitor 12,12,4208.761624726752
2,Truthful Competitor 12,13,4209.845239975138
2,Truthful Competitor 12,14,4115.570713365618
2,Truthful Competitor 12,15,4226.099468700917
2,Truthful Competitor 12,16,4086.3131016592192
2,Truthful Competitor 12,17,4093.898408397913
2,Truthful Competitor 12,18,4208.761624726752
2,Truthful Competitor 12,19,4203.343548484826
2,Truthful Competitor 12,20,4028.881493494823
2,Truthful Competitor 12,21,4050.55379846252
2,Truthful Competitor 12,22,4178.420397771964
2,Truthful Competitor 12,23,4083.0622559140647
2,Truthful Competitor 12,24,4178.420397771964
0,Truthful Competitor 13,0,12.185503254572078
0,Truthful Competitor 13,1,1.0154586045476734
0,Truthful Competitor 13,2,67.02026790014651
0,Truthful Competitor 13,3,2550.832014623731
0,Truthful Competitor 13,4,3816.093435890293
0,Truthful Competitor 13,5,3835.3871493767015
0,Truthful Competitor 13,6,3784.6142191493113
0,Truthful Competitor 13,7,3823.201646122128
0,Truthful Competitor 13,8,3682.0529000899833
0,Truthful Competitor 13,9,3867.881824722231
0,Truthful Competitor 13,10,3705.4084479945827
0,Truthful Competitor 13,11,3806.954308449363
0,Truthful Competitor 13,12,3729.77945450373
0,Truthful Competitor 13,13,3625.1872182353063
0,Truthful Competitor 13,14,3810.0006842630064
0,Truthful Competitor 13,15,3826.2480219357712
0,Truthful Competitor 13,16,3700.3311549718437
0,Truthful Competitor 13,17,3676.9756070672443
0,Truthful Competitor 13,18,3749.0731679901382
0,Truthful Competitor 13,19,3753.1350024083295
0,Truthful Competitor 13,20,3831.3253149585103
0,Truthful Competitor 13,21,3918.6547549496213
0,Truthful Competitor 13,22,3817.108894494841
0,Truthful Competitor 13,23,3697.2847791582003
0,Truthful Competitor 13,24,3861.7890730949443
1,Truthful Competitor 13,0,9.139127440929059
1,Truthful Competitor 13,1,59.912057668312784
1,Truthful Competitor 13,2,2245.1789746548425
1,Truthful Competitor 13,3,3496.2239754577354
1,Truthful Competitor 13,4,3734.856747526469
1,Truthful Competitor 13,5,3904.438334485952
1,Truthful Competitor 13,6,3855.6963214676575
1,Truthful Competitor 13,7,3816.093435890293
1,Truthful Competitor 13,8,3820.1552703084844
1,Truthful Competitor 13,9,3758.2122954310685
1,Truthful Competitor 13,10,3708.454823808226
1,Truthful Competitor 13,11,3733.841288921921
1,Truthful Competitor 13,12,3695.2538619491047
1,Truthful Competitor 13,13,3661.743727999027
1,Truthful Competitor 13,14,3695.2538619491047
1,Truthful Competitor 13,15,3767.3514228719987
1,Truthful Competitor 13,16,3697.2847791582003
1,Truthful Competitor 13,17,3664.7901038126706
1,Truthful Competitor 13,18,3732.8258303173734
1,Truthful Competitor 13,19,3906.4692516950477
1,Truthful Competitor 13,20,3880.067327976805
1,Truthful Competitor 13,21,3897.3301242541174
1,Truthful Competitor 13,22,3850.6190284449185
1,Truthful Competitor 13,23,3935.917551226934
1,Truthful Competitor 13,24,3858.742697281301
2,Truthful Competitor 13,0,15.231879068215097
2,Truthful Competitor 13,1,4499.497076750784
2,Truthful Competitor 13,2,3725.717620085539
2,Truthful Competitor 13,3,3764.3050470583553
2,Truthful Competitor 13,4,3847.572652631275
2,Truthful Competitor 13,5,3800.861556822076
2,Truthful Competitor 13,6,3707.4393652036783
2,Truthful Competitor 13,7,3693.222944740009
2,Truthful Competitor 13,8,3846.5571940267273
2,Truthful Competitor 13,9,3734.856747526469
2,Truthful Competitor 13,10,3525.6722749896217
2,Truthful Competitor 13,11,3686.1147345081745
2,Truthful Competitor 13,12,3736.8876647355646
2,Truthful Competitor 13,13,3613.0017149807327
2,Truthful Competitor 13,14,3664.7901038126706
2,Truthful Competitor 13,15,3737.9031233401124
2,Truthful Competitor 13,16,3815.0779772857454
2,Truthful Competitor 13,17,3862.804531699492
2,Truthful Competitor 13,18,3886.1600796040916
2,Truthful Competitor 13,19,3799.8460982175284
2,Truthful Competitor 13,20,3794.7688051947894
2,Truthful Competitor 13,21,3811.016142867554
2,Truthful Competitor 13,22,3826.2480219357712
2,Truthful Competitor 13,23,3610.970797771637
2,Truthful Competitor 13,24,3621.125383817115
0,Truthful Competitor 14,0,61.99834093990486
0,Truthful Competitor 14,1,1447.7156454563908
0,Truthful Competitor 14,2,742.892401086926
0,Truthful Competitor 14,3,674.3679189954546
0,Truthful Competitor 14,4,667.8417778438859
0,Truthful Competitor 14,5,787.4876989559789
0,Truthful Competitor 14,6,754.8569931981353
0,Truthful Competitor 14,7,654.7894955407485
0,Truthful Competitor 14,8,727.6647383999324
0,Truthful Competitor 14,9,757.0323735819916
0,Truthful Competitor 14,10,852.749110471666
0,Truthful Competitor 14,11,715.7001462887231
0,Truthful Competitor 14,12,759.2077539658478
0,Truthful Competitor 14,13,661.3156366923172
0,Truthful Competitor 14,14,443.77759830669004
0,Truthful Competitor 14,15,554.7219978833616
0,Truthful Competitor 14,16,666.7540876519578
0,Truthful Competitor 14,17,635.2110720860423
0,Truthful Competitor 14,18,668.929468035814
0,Truthful Competitor 14,19,711.3493855210106
0,Truthful Competitor 14,20,723.3139776322199
0,Truthful Competitor 14,21,605.8434369039832
0,Truthful Competitor 14,22,572.1250409542115
0,Truthful Competitor 14,23,699.3847934098013
0,Truthful Competitor 14,24,577.5634919138521
1,Truthful Competitor 14,0,45.68298806098255
1,Truthful Competitor 14,1,249.08105395154692
1,Truthful Competitor 14,2,951.7289179371247
1,Truthful Competitor 14,3,830.9953066331036
1,Truthful Competitor 14,4,803.8030518349007
1,Truthful Competitor 14,5,704.8232443694419
1,Truthful Competitor 14,6,835.3460674008161
1,Truthful Competitor 14,7,765.7338951174165
1,Truthful Competitor 14,8,821.2060949057505
1,Truthful Competitor 14,9,764.6462049254884
1,Truthful Competitor 14,10,705.91093456137
1,Truthful Competitor 14,11,784.2246283801945
1,Truthful Competitor 14,12,745.0677814707823
1,Truthful Competitor 14,13,729.8401187837886
1,Truthful Competitor 14,14,712.4370757129387
1,Truthful Competitor 14,15,724.401667824148
1,Truthful Competitor 14,16,755.9446833900635
1,Truthful Competitor 14,17,699.3847934098013
1,Truthful Competitor 14,18,729.8401187837886
1,Truthful Competitor 14,19,742.892401086926
1,Truthful Competitor 14,20,770.084655885129
1,Truthful Competitor 14,21,850.5737300878097
1,Truthful Competitor 14,22,699.3847934098013
1,Truthful Competitor 14,23,668.929468035814
1,Truthful Competitor 14,24,701.5601737936576
2,Truthful Competitor 14,0,13.05228230313788
2,Truthful Competitor 14,1,147.9258661022293
2,Truthful Competitor 14,2,1238.8791286061703
2,Truthful Competitor 14,3,845.1352791281691
2,Truthful Competitor 14,4,585.1773232573489
2,Truthful Competitor 14,5,764.6462049254884
2,Truthful Competitor 14,6,667.8417778438859
2,Truthful Competitor 14,7,648.2633543891798
2,Truthful Competitor 14,8,677.630989571239
2,Truthful Competitor 14,9,671.1048484196702
2,Truthful Competitor 14,10,729.8401187837886
2,Truthful Competitor 14,11,651.5264249649641
2,Truthful Competitor 14,12,653.7018053488204
2,Truthful Competitor 14,13,748.3308520465666
2,Truthful Competitor 14,14,725.4893580160762
2,Truthful Competitor 14,15,743.9800912788542
2,Truthful Competitor 14,16,721.1385972483637
2,Truthful Competitor 14,17,814.6799537541818
2,Truthful Competitor 14,18,721.1385972483637
2,Truthful Competitor 14,19,748.3308520465666
2,Truthful Competitor 14,20,685.2448209147358
2,Truthful Competitor 14,21,692.8586522582326
2,Truthful Competitor 14,22,604.755746712055
2,Truthful Competitor 14,23,575.3881115299959
2,Truthful Competitor 14,24,693.9463424501607
0,Truthful Competitor 15,0,1.577246008773227
0,Truthful Competitor 15,1,89.90302250007383
0,Truthful Competitor 15,2,2262.5593995851887
0,Truthful Competitor 15,3,2441.5768215809035
0,Truthful Competitor 15,4,2093.0054536421108
0,Truthful Competitor 15,5,2074.078501536837
0,Truthful Competitor 15,6,2197.892313225503
0,Truthful Competitor 15,7,2073.2898785324505
0,Truthful Competitor 15,8,2051.9970574140175
0,Truthful Competitor 15,9,2255.461792545711
0,Truthful Competitor 15,10,2187.64021416848
0,Truthful Competitor 15,11,2098.5258146728156
0,Truthful Competitor 15,12,2176.59949210707
0,Truthful Competitor 15,13,2342.210323028216
0,Truthful Competitor 15,14,2260.982153576416
0,Truthful Competitor 15,15,2198.6809362298895
0,Truthful Competitor 15,16,2213.6647733132313
0,Truthful Competitor 15,17,2264.1366455939615
0,Truthful Competitor 15,18,2157.6725400017963
0,Truthful Competitor 15,19,2192.3719521947983
0,Truthful Competitor 15,20,2122.184504804408
0,Truthful Competitor 15,21,2034.6473513175126
0,Truthful Competitor 15,22,2133.2252268658176
0,Truthful Competitor 15,23,2178.176738115843
0,Truthful Competitor 15,24,2051.9970574140175
1,Truthful Competitor 15,0,4.731738026319681
1,Truthful Competitor 15,1,649.0367326101929
1,Truthful Competitor 15,2,2962.0680044759333
1,Truthful Competitor 15,3,2410.031901405447
1,Truthful Competitor 15,4,2272.811498642212
1,Truthful Competitor 15,5,2205.778543269367
1,Truthful Competitor 15,6,2220.762380352709
1,Truthful Competitor 15,7,2216.819265330777
1,Truthful Competitor 15,8,2326.437862940488
1,Truthful Competitor 15,9,2302.7791728088955
1,Truthful Competitor 15,10,2280.697728686076
1,Truthful Competitor 15,11,2279.1204826773032
1,Truthful Competitor 15,12,2204.989920264981
1,Truthful Competitor 15,13,2234.168971427278
1,Truthful Competitor 15,14,2386.373211273855
1,Truthful Competitor 15,15,2389.5277032914005
1,Truthful Competitor 15,16,2344.576192041375
1,Truthful Competitor 15,17,2330.38097796242
1,Truthful Competitor 15,18,2284.640843708008
1,Truthful Competitor 15,19,2298.8360577869635
1,Truthful Competitor 15,20,2302.7791728088955
1,Truthful Competitor 15,21,2307.510910835214
1,Truthful Competitor 15,22,2303.567795813282
1,Truthful Competitor 15,23,2240.477955462369
1,Truthful Competitor 15,24,2290.9498277430994
2,Truthful Competitor 15,0,11.040722061412586
2,Truthful Competitor 15,1,254.72523041687487
2,Truthful Competitor 15,2,1557.5304336635977
2,Truthful Competitor 15,3,1725.5071335979512
2,Truthful Competitor 15,4,1811.4670410760946
2,Truthful Competitor 15,5,1886.386226492825
2,Truthful Competitor 15,6,1977.0778719972882
2,Truthful Competitor 15,7,2137.1683418877496
2,Truthful Competitor 15,8,2025.183875264873
2,Truthful Competitor 15,9,2026.7611212736463
2,Truthful Competitor 15,10,2051.208434409631
2,Truthful Competitor 15,11,1987.3299710543145
2,Truthful Competitor 15,12,1992.850332085021
2,Truthful Competitor 15,13,2027.549744278033
2,Truthful Competitor 15,14,1953.419181865689
2,Truthful Competitor 15,15,2136.3797188833632
2,Truthful Competitor 15,16,2149.786309957932
2,Truthful Competitor 15,17,1989.6958400674744
2,Truthful Competitor 15,18,2010.200038181527
2,Truthful Competitor 15,19,2017.2976452210066
2,Truthful Competitor 15,20,2049.6311884008583
2,Truthful Competitor 15,21,1993.6389550894075
2,Truthful Competitor 15,22,1942.3784598042762
2,Truthful Competitor 15,23,2037.8018433350592
2,Truthful Competitor 15,24,2042.533581361379
0,Truthful Competitor 16,0,0.0
0,Truthful Competitor 16,1,494.80723350818846
0,Truthful Competitor 16,2,7.446931607982729
0,Truthful Competitor 16,3,0.0
0,Truthful Competitor 16,4,0.0
0,Truthful Competitor 16,5,0.0
0,Truthful Competitor 16,6,0.8274368453314144
0,Truthful Competitor 16,7,155.55812692230643
0,Truthful Competitor 16,8,0.8274368453314144
0,Truthful Competitor 16,9,0.0
0,Truthful Competitor 16,10,0.0
0,Truthful Competitor 16,11,0.0
0,Truthful Competitor 16,12,0.0
0,Truthful Competitor 16,13,0.0
0,Truthful Competitor 16,14,0.0
0,Truthful Competitor 16,15,0.0
0,Truthful Competitor 16,16,0.0
0,Truthful Competitor 16,17,0.0
0,Truthful Competitor 16,18,0.0
0,Truthful Competitor 16,19,0.0
0,Truthful Competitor 16,20,0.0
0,Truthful Competitor 16,21,0.0
0,Truthful Competitor 16,22,0.0
0,Truthful Competitor 16,23,0.0
0,Truthful Competitor 16,24,0.0
1,Truthful Competitor 16,0,12.411552679971216
1,Truthful Competitor 16,1,0.0
1,Truthful Competitor 16,2,4.137184226657072
1,Truthful Competitor 16,3,22.3407948239482
1,Truthful Competitor 16,4,3.3097473813256575
1,Truthful Competitor 16,5,0.0
1,Truthful Competitor 16,6,0.0
1,Truthful Competitor 16,7,0.0
1,Truthful Competitor 16,8,0.0
1,Truthful Competitor 16,9,0.0
1,Truthful Competitor 16,10,0.0
1,Truthful Competitor 16,11,0.0
1,Truthful Competitor 16,12,0.0
1,Truthful Competitor 16,13,0.0
1,Truthful Competitor 16,14,0.0
1,Truthful Competitor 16,15,0.0
1,Truthful Competitor 16,16,0.0
1,Truthful Competitor 16,17,0.0
1,Truthful Competitor 16,18,0.0
1,Truthful Competitor 16,19,0.0
1,Truthful Competitor 16,20,0.0
1,Truthful Competitor 16,21,0.0
1,Truthful Competitor 16,22,0.0
1,Truthful Competitor 16,23,0.0
1,Truthful Competitor 16,24,0.0
2,Truthful Competitor 16,0,2.4823105359942432
2,Truthful Competitor 16,1,0.0
2,Truthful Competitor 16,2,0.0
2,Truthful Competitor 16,3,0.0
2,Truthful Competitor 16,4,0.0
2,Truthful Competitor 16,5,0.0
2,Truthful Competitor 16,6,0.0
2,Truthful Competitor 16,7,0.0
2,Truthful Competitor 16,8,0.0
2,Truthful Competitor 16,9,0.0
2,Truthful Competitor 16,10,0.0
2,Truthful Competitor 16,11,0.0
2,Truthful Competitor 16,12,0.0
2,Truthful Competitor 16,13,0.0
2,Truthful Competitor 16,14,0.0
