Run,Agent,Iteration,Total Conversions
0,Truthful Competitor 3,4,439
0,Truthful Competitor 3,5,438
0,Truthful Competitor 3,6,470
0,Truthful Competitor 3,7,454
0,Truthful Competitor 3,8,466
0,Truthful Competitor 3,9,452
0,Truthful Competitor 3,10,440
0,Truthful Competitor 3,11,477
0,Truthful Competitor 3,12,421
0,Truthful Competitor 3,13,430
0,Truthful Competitor 3,14,435
0,Truthful Competitor 3,15,429
0,Truthful Competitor 3,16,449
0,Truthful Competitor 3,17,438
0,Truthful Competitor 3,18,430
0,Truthful Competitor 3,19,431
0,Truthful Competitor 3,20,465
0,Truthful Competitor 3,21,437
0,Truthful Competitor 3,22,435
0,Truthful Competitor 3,23,455
0,Truthful Competitor 3,24,452
0,Truthful Competitor 4,0,41
0,Truthful Competitor 4,1,158
0,Truthful Competitor 4,2,175
0,Truthful Competitor 4,3,171
0,Truthful Competitor 4,4,208
0,Truthful Competitor 4,5,238
0,Truthful Competitor 4,6,187
0,Truthful Competitor 4,7,198
0,Truthful Competitor 4,8,183
0,Truthful Competitor 4,9,205
0,Truthful Competitor 4,10,184
0,Truthful Competitor 4,11,193
0,Truthful Competitor 4,12,181
0,Truthful Competitor 4,13,175
0,Truthful Competitor 4,14,176
0,Truthful Competitor 4,15,177
0,Truthful Competitor 4,16,178
0,Truthful Competitor 4,17,201
0,Truthful Competitor 4,18,197
0,Truthful Competitor 4,19,187
0,Truthful Competitor 4,20,169
0,Truthful Competitor 4,21,170
0,Truthful Competitor 4,22,192
0,Truthful Competitor 4,23,206
0,Truthful Competitor 4,24,230
0,Truthful Competitor 5,0,125
0,Truthful Competitor 5,1,92
0,Truthful Competitor 5,2,139
0,Truthful Competitor 5,3,131
0,Truthful Competitor 5,4,136
0,Truthful Competitor 5,5,139
0,Truthful Competitor 5,6,122
0,Truthful Competitor 5,7,126
0,Truthful Competitor 5,8,118
0,Truthful Competitor 5,9,136
0,Truthful Competitor 5,10,144
0,Truthful Competitor 5,11,140
0,Truthful Competitor 5,12,141
0,Truthful Competitor 5,13,146
0,Truthful Competitor 5,14,113
0,Truthful Competitor 5,15,124
0,Truthful Competitor 5,16,119
0,Truthful Competitor 5,17,132
0,Truthful Competitor 5,18,141
0,Truthful Competitor 5,19,135
0,Truthful Competitor 5,20,133
0,Truthful Competitor 5,21,124
0,Truthful Competitor 5,22,121
0,Truthful Competitor 5,23,133
0,Truthful Competitor 5,24,132
0,Truthful Competitor 6,0,1
0,Truthful Competitor 6,1,118
0,Truthful Competitor 6,2,34
0,Truthful Competitor 6,3,39
0,Truthful Competitor 6,4,31
0,Truthful Competitor 6,5,33
0,Truthful Competitor 6,6,41
0,Truthful Competitor 6,7,42
0,Truthful Competitor 6,8,32
0,Truthful Competitor 6,9,49
0,Truthful Competitor 6,10,35
0,Truthful Competitor 6,11,36
0,Truthful Competitor 6,12,29
0,Truthful Competitor 6,13,28
0,Truthful Competitor 6,14,41
0,Truthful Competitor 6,15,47
0,Truthful Competitor 6,16,31
0,Truthful Competitor 6,17,38
0,Truthful Competitor 6,18,37
0,Truthful Competitor 6,19,34
0,Truthful Competitor 6,20,38
0,Truthful Competitor 6,21,24
0,Truthful Competitor 6,22,38
0,Truthful Competitor 6,23,21
0,Truthful Competitor 6,24,33
0,Truthful Competitor 7,0,36
0,Truthful Competitor 7,1,866
0,Truthful Competitor 7,2,897
0,Truthful Competitor 7,3,902
0,Truthful Competitor 7,4,903
0,Truthful Competitor 7,5,878
0,Truthful Competitor 7,6,917
0,Truthful Competitor 7,7,909
0,Truthful Competitor 7,8,854
0,Truthful Competitor 7,9,932
0,Truthful Competitor 7,10,872
0,Truthful Competitor 7,11,879
0,Truthful Competitor 7,12,891
0,Truthful Competitor 7,13,920
0,Truthful Competitor 7,14,885
0,Truthful Competitor 7,15,912
0,Truthful Competitor 7,16,894
0,Truthful Competitor 7,17,885
0,Truthful Competitor 7,18,878
0,Truthful Competitor 7,19,912
0,Truthful Competitor 7,20,938
0,Truthful Competitor 7,21,880
0,Truthful Competitor 7,22,883
0,Truthful Competitor 7,23,891
0,Truthful Competitor 7,24,901
0,Truthful Competitor 8,0,159
0,Truthful Competitor 8,1,133
0,Truthful Competitor 8,2,153
0,Truthful Competitor 8,3,134
0,Truthful Competitor 8,4,155
0,Truthful Competitor 8,5,153
0,Truthful Competitor 8,6,170
0,Truthful Competitor 8,7,162
0,Truthful Competitor 8,8,146
0,Truthful Competitor 8,9,140
0,Truthful Competitor 8,10,133
0,Truthful Competitor 8,11,173
0,Truthful Competitor 8,12,201
0,Truthful Competitor 8,13,167
0,Truthful Competitor 8,14,166
0,Truthful Competitor 8,15,154
0,Truthful Competitor 8,16,156
0,Truthful Competitor 8,17,176
0,Truthful Competitor 8,18,170
0,Truthful Competitor 8,19,200
0,Truthful Competitor 8,20,159
0,Truthful Competitor 8,21,152
0,Truthful Competitor 8,22,174
0,Truthful Competitor 8,23,161
0,Truthful Competitor 8,24,146
0,Truthful Competitor 9,0,98
0,Truthful Competitor 9,1,26
0,Truthful Competitor 9,2,9
0,Truthful Competitor 9,3,8
0,Truthful Competitor 9,4,11
0,Truthful Competitor 9,5,7
0,Truthful Competitor 9,6,2
0,Truthful Competitor 9,7,8
0,Truthful Competitor 9,8,1
0,Truthful Competitor 9,9,3
0,Truthful Competitor 9,10,3
0,Truthful Competitor 9,11,1
0,Truthful Competitor 9,12,13
0,Truthful Competitor 9,13,11
0,Truthful Competitor 9,14,6
0,Truthful Competitor 9,15,6
0,Truthful Competitor 9,16,16
0,Truthful Competitor 9,17,20
0,Truthful Competitor 9,18,13
0,Truthful Competitor 9,19,14
0,Truthful Competitor 9,20,6
0,Truthful Competitor 9,21,2
0,Truthful Competitor 9,22,3
0,Truthful Competitor 9,23,4
0,Truthful Competitor 9,24,16
0,Truthful Competitor 10,0,36
0,Truthful Competitor 10,1,11
0,Truthful Competitor 10,2,5
0,Truthful Competitor 10,3,14
0,Truthful Competitor 10,4,19
0,Truthful Competitor 10,5,15
0,Truthful Competitor 10,6,16
0,Truthful Competitor 10,7,20
0,Truthful Competitor 10,8,21
0,Truthful Competitor 10,9,25
0,Truthful Competitor 10,10,29
0,Truthful Competitor 10,11,19
0,Truthful Competitor 10,12,14
0,Truthful Competitor 10,13,12
0,Truthful Competitor 10,14,12
0,Truthful Competitor 10,15,12
0,Truthful Competitor 10,16,19
0,Truthful Competitor 10,17,15
0,Truthful Competitor 10,18,19
0,Truthful Competitor 10,19,29
0,Truthful Competitor 10,20,20
0,Truthful Competitor 10,21,17
0,Truthful Competitor 10,22,19
0,Truthful Competitor 10,23,23
0,Truthful Competitor 10,24,21
0,Truthful Competitor 11,0,87
0,Truthful Competitor 11,1,392
0,Truthful Competitor 11,2,275
0,Truthful Competitor 11,3,240
0,Truthful Competitor 11,4,286
0,Truthful Competitor 11,5,257
0,Truthful Competitor 11,6,286
0,Truthful Competitor 11,7,253
0,Truthful Competitor 11,8,263
0,Truthful Competitor 11,9,232
0,Truthful Competitor 11,10,267
0,Truthful Competitor 11,11,291
0,Truthful Competitor 11,12,260
0,Truthful Competitor 11,13,273
0,Truthful Competitor 11,14,252
0,Truthful Competitor 11,15,291
0,Truthful Competitor 11,16,266
0,Truthful Competitor 11,17,274
0,Truthful Competitor 11,18,247
0,Truthful Competitor 11,19,246
0,Truthful Competitor 11,20,315
0,Truthful Competitor 11,21,272
0,Truthful Competitor 11,22,261
0,Truthful Competitor 11,23,250
0,Truthful Competitor 11,24,245
1,PPO Bidder - Gross Utility 1,0,1
1,PPO Bidder - Gross Utility 1,1,8
1,PPO Bidder - Gross Utility 1,2,910
1,PPO Bidder - Gross Utility 1,3,980
1,PPO Bidder - Gross Utility 1,4,997
1,PPO Bidder - Gross Utility 1,5,990
1,PPO Bidder - Gross Utility 1,6,1013
1,PPO Bidder - Gross Utility 1,7,928
1,PPO Bidder - Gross Utility 1,8,1009
1,PPO Bidder - Gross Utility 1,9,946
1,PPO Bidder - Gross Utility 1,10,972
1,PPO Bidder - Gross Utility 1,11,990
1,PPO Bidder - Gross Utility 1,12,1005
1,PPO Bidder - Gross Utility 1,13,988
1,PPO Bidder - Gross Utility 1,14,972
1,PPO Bidder - Gross Utility 1,15,1013
1,PPO Bidder - Gross Utility 1,16,1026
1,PPO Bidder - Gross Utility 1,17,1004
1,PPO Bidder - Gross Utility 1,18,980
1,PPO Bidder - Gross Utility 1,19,968
1,PPO Bidder - Gross Utility 1,20,1049
1,PPO Bidder - Gross Utility 1,21,936
1,PPO Bidder - Gross Utility 1,22,1004
1,PPO Bidder - Gross Utility 1,23,1010
1,PPO Bidder - Gross Utility 1,24,990
1,Truthful Competitor 2,0,0
1,Truthful Competitor 2,1,0
1,Truthful Competitor 2,2,0
1,Truthful Competitor 2,3,0
1,Truthful Competitor 2,4,0
1,Truthful Competitor 2,5,0
1,Truthful Competitor 2,6,0
1,Truthful Competitor 2,7,0
1,Truthful Competitor 2,8,0
1,Truthful Competitor 2,9,0
1,Truthful Competitor 2,10,0
1,Truthful Competitor 2,11,0
1,Truthful Competitor 2,12,0
1,Truthful Competitor 2,13,0
1,Truthful Competitor 2,14,0
1,Truthful Competitor 2,15,0
1,Truthful Competitor 2,16,0
1,Truthful Competitor 2,17,0
1,Truthful Competitor 2,18,0
1,Truthful Competitor 2,19,0
1,Truthful Competitor 2,20,0
1,Truthful Competitor 2,21,0
1,Truthful Competitor 2,22,0
1,Truthful Competitor 2,23,0
1,Truthful Competitor 2,24,0
1,Truthful Competitor 3,0,141
1,Truthful Competitor 3,1,538
1,Truthful Competitor 3,2,440
1,Truthful Competitor 3,3,425
1,Truthful Competitor 3,4,474
1,Truthful Competitor 3,5,399
1,Truthful Competitor 3,6,434
1,Truthful Competitor 3,7,467
1,Truthful Competitor 3,8,430
1,Truthful Competitor 3,9,483
1,Truthful Competitor 3,10,460
1,Truthful Competitor 3,11,442
1,Truthful Competitor 3,12,451
1,Truthful Competitor 3,13,438
1,Truthful Competitor 3,14,426
1,Truthful Competitor 3,15,449
1,Truthful Competitor 3,16,498
1,Truthful Competitor 3,17,442
1,Truthful Competitor 3,18,444
1,Truthful Competitor 3,19,435
1,Truthful Competitor 3,20,445
1,Truthful Competitor 3,21,428
1,Truthful Competitor 3,22,471
1,Truthful Competitor 3,23,400
1,Truthful Competitor 3,24,445
1,Truthful Competitor 4,0,12
1,Truthful Competitor 4,1,186
1,Truthful Competitor 4,2,265
1,Truthful Competitor 4,3,233
1,Truthful Competitor 4,4,250
1,Truthful Competitor 4,5,271
1,Truthful Competitor 4,6,260
1,Truthful Competitor 4,7,225
1,Truthful Competitor 4,8,219
1,Truthful Competitor 4,9,212
1,Truthful Competitor 4,10,239
1,Truthful Competitor 4,11,196
1,Truthful Competitor 4,12,251
1,Truthful Competitor 4,13,250
1,Truthful Competitor 4,14,240
1,Truthful Competitor 4,15,240
1,Truthful Competitor 4,16,244
1,Truthful Competitor 4,17,238
1,Truthful Competitor 4,18,222
1,Truthful Competitor 4,19,274
1,Truthful Competitor 4,20,248
1,Truthful Competitor 4,21,254
1,Truthful Competitor 4,22,243
1,Truthful Competitor 4,23,231
1,Truthful Competitor 4,24,248
1,Truthful Competitor 5,0,110
1,Truthful Competitor 5,1,234
1,Truthful Competitor 5,2,164
1,Truthful Competitor 5,3,126
1,Truthful Competitor 5,4,128
1,Truthful Competitor 5,5,148
1,Truthful Competitor 5,6,135
1,Truthful Competitor 5,7,127
1,Truthful Competitor 5,8,145
1,Truthful Competitor 5,9,123
1,Truthful Competitor 5,10,130
1,Truthful Competitor 5,11,146
1,Truthful Competitor 5,12,134
1,Truthful Competitor 5,13,140
1,Truthful Competitor 5,14,129
1,Truthful Competitor 5,15,125
1,Truthful Competitor 5,16,139
1,Truthful Competitor 5,17,151
1,Truthful Competitor 5,18,130
1,Truthful Competitor 5,19,133
1,Truthful Competitor 5,20,162
1,Truthful Competitor 5,21,144
1,Truthful Competitor 5,22,125
1,Truthful Competitor 5,23,126
1,Truthful Competitor 5,24,123
1,Truthful Competitor 6,0,0
1,Truthful Competitor 6,1,20
1,Truthful Competitor 6,2,35
1,Truthful Competitor 6,3,33
1,Truthful Competitor 6,4,45
1,Truthful Competitor 6,5,37
1,Truthful Competitor 6,6,28
1,Truthful Competitor 6,7,44
1,Truthful Competitor 6,8,43
1,Truthful Competitor 6,9,41
1,Truthful Competitor 6,10,55
1,Truthful Competitor 6,11,51
1,Truthful Competitor 6,12,52
1,Truthful Competitor 6,13,35
1,Truthful Competitor 6,14,31
1,Truthful Competitor 6,15,50
1,Truthful Competitor 6,16,52
1,Truthful Competitor 6,17,52
1,Truthful Competitor 6,18,51
1,Truthful Competitor 6,19,45
1,Truthful Competitor 6,20,36
1,Truthful Competitor 6,21,39
1,Truthful Competitor 6,22,52
1,Truthful Competitor 6,23,45
1,Truthful Competitor 6,24,44
1,Truthful Competitor 7,0,80
1,Truthful Competitor 7,1,910
1,Truthful Competitor 7,2,794
1,Truthful Competitor 7,3,842
1,Truthful Competitor 7,4,897
1,Truthful Competitor 7,5,855
1,Truthful Competitor 7,6,823
1,Truthful Competitor 7,7,823
1,Truthful Competitor 7,8,896
1,Truthful Competitor 7,9,826
1,Truthful Competitor 7,10,895
1,Truthful Competitor 7,11,854
1,Truthful Competitor 7,12,894
1,Truthful Competitor 7,13,826
1,Truthful Competitor 7,14,843
1,Truthful Competitor 7,15,838
1,Truthful Competitor 7,16,828
1,Truthful Competitor 7,17,856
1,Truthful Competitor 7,18,842
1,Truthful Competitor 7,19,874
1,Truthful Competitor 7,20,820
1,Truthful Competitor 7,21,881
1,Truthful Competitor 7,22,888
1,Truthful Competitor 7,23,912
1,Truthful Competitor 7,24,807
1,Truthful Competitor 8,0,325
1,Truthful Competitor 8,1,97
1,Truthful Competitor 8,2,157
1,Truthful Competitor 8,3,161
1,Truthful Competitor 8,4,172
1,Truthful Competitor 8,5,165
1,Truthful Competitor 8,6,159
1,Truthful Competitor 8,7,168
1,Truthful Competitor 8,8,151
1,Truthful Competitor 8,9,174
1,Truthful Competitor 8,10,148
1,Truthful Competitor 8,11,157
1,Truthful Competitor 8,12,184
1,Truthful Competitor 8,13,153
1,Truthful Competitor 8,14,181
1,Truthful Competitor 8,15,171
1,Truthful Competitor 8,16,146
1,Truthful Competitor 8,17,176
1,Truthful Competitor 8,18,168
1,Truthful Competitor 8,19,166
1,Truthful Competitor 8,20,204
1,Truthful Competitor 8,21,178
1,Truthful Competitor 8,22,184
1,Truthful Competitor 8,23,164
1,Truthful Competitor 8,24,193
1,Truthful Competitor 9,0,12
1,Truthful Competitor 9,1,0
1,Truthful Competitor 9,2,4
1,Truthful Competitor 9,3,6
1,Truthful Competitor 9,4,2
1,Truthful Competitor 9,5,4
1,Truthful Competitor 9,6,8
1,Truthful Competitor 9,7,11
1,Truthful Competitor 9,8,15
1,Truthful Competitor 9,9,12
1,Truthful Competitor 9,10,9
1,Truthful Competitor 9,11,14
1,Truthful Competitor 9,12,22
1,Truthful Competitor 9,13,9
1,Truthful Competitor 9,14,6
1,Truthful Competitor 9,15,6
1,Truthful Competitor 9,16,16
1,Truthful Competitor 9,17,7
1,Truthful Competitor 9,18,16
1,Truthful Competitor 9,19,13
1,Truthful Competitor 9,20,14
1,Truthful Competitor 9,21,11
1,Truthful Competitor 9,22,16
1,Truthful Competitor 9,23,8
1,Truthful Competitor 9,24,3
1,Truthful Competitor 10,0,90
1,Truthful Competitor 10,1,15
1,Truthful Competitor 10,2,24
1,Truthful Competitor 10,3,28
1,Truthful Competitor 10,4,14
1,Truthful Competitor 10,5,23
1,Truthful Competitor 10,6,22
1,Truthful Competitor 10,7,11
1,Truthful Competitor 10,8,18
1,Truthful Competitor 10,9,25
1,Truthful Competitor 10,10,15
1,Truthful Competitor 10,11,16
1,Truthful Competitor 10,12,30
1,Truthful Competitor 10,13,11
1,Truthful Competitor 10,14,38
1,Truthful Competitor 10,15,28
1,Truthful Competitor 10,16,22
1,Truthful Competitor 10,17,26
1,Truthful Competitor 10,18,17
1,Truthful Competitor 10,19,24
1,Truthful Competitor 10,20,14
1,Truthful Competitor 10,21,18
1,Truthful Competitor 10,22,12
1,Truthful Competitor 10,23,29
1,Truthful Competitor 10,24,37
1,Truthful Competitor 11,0,111
1,Truthful Competitor 11,1,354
1,Truthful Competitor 11,2,278
1,Truthful Competitor 11,3,245
1,Truthful Competitor 11,4,292
1,Truthful Competitor 11,5,266
1,Truthful Competitor 11,6,293
1,Truthful Competitor 11,7,298
1,Truthful Competitor 11,8,281
1,Truthful Competitor 11,9,273
1,Truthful Competitor 11,10,267
1,Truthful Competitor 11,11,274
1,Truthful Competitor 11,12,272
1,Truthful Competitor 11,13,257
1,Truthful Competitor 11,14,280
1,Truthful Competitor 11,15,286
1,Truthful Competitor 11,16,251
1,Truthful Competitor 11,17,274
1,Truthful Competitor 11,18,271
1,Truthful Competitor 11,19,260
1,Truthful Competitor 11,20,275
1,Truthful Competitor 11,21,272
1,Truthful Competitor 11,22,276
1,Truthful Competitor 11,23,271
1,Truthful Competitor 11,24,259
2,PPO Bidder - Gross Utility 1,0,0
2,PPO Bidder - Gross Utility 1,1,0
2,PPO Bidder - Gross Utility 1,2,0
2,PPO Bidder - Gross Utility 1,3,0
2,PPO Bidder - Gross Utility 1,4,0
2,PPO Bidder - Gross Utility 1,5,0
2,PPO Bidder - Gross Utility 1,6,0
2,PPO Bidder - Gross Utility 1,7,0
2,PPO Bidder - Gross Utility 1,8,0
2,PPO Bidder - Gross Utility 1,9,0
2,PPO Bidder - Gross Utility 1,10,0
2,PPO Bidder - Gross Utility 1,11,0
2,PPO Bidder - Gross Utility 1,12,0
2,PPO Bidder - Gross Utility 1,13,0
2,PPO Bidder - Gross Utility 1,14,0
2,PPO Bidder - Gross Utility 1,15,0
2,PPO Bidder - Gross Utility 1,16,0
2,PPO Bidder - Gross Utility 1,17,0
2,PPO Bidder - Gross Utility 1,18,0
2,PPO Bidder - Gross Utility 1,19,0
2,PPO Bidder - Gross Utility 1,20,0
2,PPO Bidder - Gross Utility 1,21,0
2,PPO Bidder - Gross Utility 1,22,0
2,PPO Bidder - Gross Utility 1,23,0
2,PPO Bidder - Gross Utility 1,24,0
2,Truthful Competitor 2,0,35
2,Truthful Competitor 2,1,342
2,Truthful Competitor 2,2,319
2,Truthful Competitor 2,3,287
2,Truthful Competitor 2,4,308
2,Truthful Competitor 2,5,305
2,Truthful Competitor 2,6,314
2,Truthful Competitor 2,7,313
2,Truthful Competitor 2,8,329
2,Truthful Competitor 2,9,306
2,Truthful Competitor 2,10,323
2,Truthful Competitor 2,11,343
2,Truthful Competitor 2,12,284
2,Truthful Competitor 2,13,286
2,Truthful Competitor 2,14,312
2,Truthful Competitor 2,15,318
2,Truthful Competitor 2,16,299
2,Truthful Competitor 2,17,334
2,Truthful Competitor 2,18,295
2,Truthful Competitor 2,19,324
2,Truthful Competitor 2,20,334
2,Truthful Competitor 2,21,323
2,Truthful Competitor 2,22,316
2,Truthful Competitor 2,23,321
2,Truthful Competitor 2,24,287
2,Truthful Competitor 3,0,25
2,Truthful Competitor 3,1,579
2,Truthful Competitor 3,2,540
2,Truthful Competitor 3,3,500
2,Truthful Competitor 3,4,472
2,Truthful Competitor 3,5,510
2,Truthful Competitor 3,6,513
2,Truthful Competitor 3,7,501
2,Truthful Competitor 3,8,515
2,Truthful Competitor 3,9,520
2,Truthful Competitor 3,10,526
2,Truthful Competitor 3,11,526
2,Truthful Competitor 3,12,458
2,Truthful Competitor 3,13,490
2,Truthful Competitor 3,14,480
2,Truthful Competitor 3,15,481
2,Truthful Competitor 3,16,481
2,Truthful Competitor 3,17,502
2,Truthful Competitor 3,18,491
2,Truthful Competitor 3,19,478
2,Truthful Competitor 3,20,517
2,Truthful Competitor 3,21,508
2,Truthful Competitor 3,22,502
2,Truthful Competitor 3,23,503
2,Truthful Competitor 3,24,500
2,Truthful Competitor 4,0,43
2,Truthful Competitor 4,1,229
2,Truthful Competitor 4,2,255
2,Truthful Competitor 4,3,236
2,Truthful Competitor 4,4,225
2,Truthful Competitor 4,5,231
2,Truthful Competitor 4,6,233
2,Truthful Competitor 4,7,198
2,Truthful Competitor 4,8,241
2,Truthful Competitor 4,9,232
2,Truthful Competitor 4,10,249
2,Truthful Competitor 4,11,204
2,Truthful Competitor 4,12,201
2,Truthful Competitor 4,13,214
2,Truthful Competitor 4,14,202
2,Truthful Competitor 4,15,201
2,Truthful Competitor 4,16,217
2,Truthful Competitor 4,17,214
2,Truthful Competitor 4,18,225
2,Truthful Competitor 4,19,205
2,Truthful Competitor 4,20,235
2,Truthful Competitor 4,21,245
2,Truthful Competitor 4,22,214
2,Truthful Competitor 4,23,217
2,Truthful Competitor 4,24,211
2,Truthful Competitor 5,0,87
2,Truthful Competitor 5,1,220
2,Truthful Competitor 5,2,201
2,Truthful Competitor 5,3,222
2,Truthful Competitor 5,4,207
2,Truthful Competitor 5,5,239
2,Truthful Competitor 5,6,197
2,Truthful Competitor 5,7,222
2,Truthful Competitor 5,8,206
2,Truthful Competitor 5,9,225
2,Truthful Competitor 5,10,224
2,Truthful Competitor 5,11,213
2,Truthful Competitor 5,12,227
2,Truthful Competitor 5,13,210
2,Truthful Competitor 5,14,215
2,Truthful Competitor 5,15,237
2,Truthful Competitor 5,16,236
2,Truthful Competitor 5,17,217
2,Truthful Competitor 5,18,224
2,Truthful Competitor 5,19,210
2,Truthful Competitor 5,20,217
2,Truthful Competitor 5,21,210
2,Truthful Competitor 5,22,221
2,Truthful Competitor 5,23,184
2,Truthful Competitor 5,24,214
2,Truthful Competitor 6,0,21
2,Truthful Competitor 6,1,81
2,Truthful Competitor 6,2,35
2,Truthful Competitor 6,3,26
2,Truthful Competitor 6,4,40
2,Truthful Competitor 6,5,45
2,Truthful Competitor 6,6,34
2,Truthful Competitor 6,7,34
2,Truthful Competitor 6,8,30
2,Truthful Competitor 6,9,29
2,Truthful Competitor 6,10,21
2,Truthful Competitor 6,11,38
2,Truthful Competitor 6,12,50
2,Truthful Competitor 6,13,53
2,Truthful Competitor 6,14,40
2,Truthful Competitor 6,15,38
2,Truthful Competitor 6,16,31
2,Truthful Competitor 6,17,49
2,Truthful Competitor 6,18,43
2,Truthful Competitor 6,19,57
2,Truthful Competitor 6,20,57
2,Truthful Competitor 6,21,47
2,Truthful Competitor 6,22,25
2,Truthful Competitor 6,23,38
2,Truthful Competitor 6,24,28
2,Truthful Competitor 7,0,2
2,Truthful Competitor 7,1,256
2,Truthful Competitor 7,2,928
2,Truthful Competitor 7,3,899
2,Truthful Competitor 7,4,1007
2,Truthful Competitor 7,5,904
2,Truthful Competitor 7,6,938
2,Truthful Competitor 7,7,903
2,Truthful Competitor 7,8,947
2,Truthful Competitor 7,9,958
2,Truthful Competitor 7,10,939
2,Truthful Competitor 7,11,949
2,Truthful Competitor 7,12,874
2,Truthful Competitor 7,13,958
2,Truthful Competitor 7,14,853
2,Truthful Competitor 7,15,947
2,Truthful Competitor 7,16,919
2,Truthful Competitor 7,17,928
2,Truthful Competitor 7,18,960
2,Truthful Competitor 7,19,947
2,Truthful Competitor 7,20,961
2,Truthful Competitor 7,21,924
2,Truthful Competitor 7,22,916
2,Truthful Competitor 7,23,932
2,Truthful Competitor 7,24,914
2,Truthful Competitor 8,0,3
2,Truthful Competitor 8,1,467
2,Truthful Competitor 8,2,167
2,Truthful Competitor 8,3,120
2,Truthful Competitor 8,4,149
2,Truthful Competitor 8,5,142
2,Truthful Competitor 8,6,154
2,Truthful Competitor 8,7,162
2,Truthful Competitor 8,8,136
2,Truthful Competitor 8,9,154
2,Truthful Competitor 8,10,153
2,Truthful Competitor 8,11,143
2,Truthful Competitor 8,12,137
2,Truthful Competitor 8,13,179
2,Truthful Competitor 8,14,165
2,Truthful Competitor 8,15,153
2,Truthful Competitor 8,16,162
2,Truthful Competitor 8,17,169
2,Truthful Competitor 8,18,179
2,Truthful Competitor 8,19,147
2,Truthful Competitor 8,20,175
2,Truthful Competitor 8,21,181
2,Truthful Competitor 8,22,170
2,Truthful Competitor 8,23,178
2,Truthful Competitor 8,24,173
2,Truthful Competitor 9,0,32
2,Truthful Competitor 9,1,39
2,Truthful Competitor 9,2,11
2,Truthful Competitor 9,3,17
2,Truthful Competitor 9,4,16
2,Truthful Competitor 9,5,9
2,Truthful Competitor 9,6,6
2,Truthful Competitor 9,7,12
2,Truthful Competitor 9,8,18
2,Truthful Competitor 9,9,21
2,Truthful Competitor 9,10,10
2,Truthful Competitor 9,11,9
2,Truthful Competitor 9,12,9
2,Truthful Competitor 9,13,18
2,Truthful Competitor 9,14,29
2,Truthful Competitor 9,15,10
2,Truthful Competitor 9,16,12
2,Truthful Competitor 9,17,7
2,Truthful Competitor 9,18,15
2,Truthful Competitor 9,19,15
2,Truthful Competitor 9,20,11
2,Truthful Competitor 9,21,6
2,Truthful Competitor 9,22,11
2,Truthful Competitor 9,23,9
2,Truthful Competitor 9,24,17
2,Truthful Competitor 10,0,96
2,Truthful Competitor 10,1,8
2,Truthful Competitor 10,2,38
2,Truthful Competitor 10,3,22
2,Truthful Competitor 10,4,22
2,Truthful Competitor 10,5,20
2,Truthful Competitor 10,6,20
2,Truthful Competitor 10,7,22
2,Truthful Competitor 10,8,15
2,Truthful Competitor 10,9,17
2,Truthful Competitor 10,10,23
2,Truthful Competitor 10,11,21
2,Truthful Competitor 10,12,26
2,Truthful Competitor 10,13,20
2,Truthful Competitor 10,14,27
2,Truthful Competitor 10,15,22
2,Truthful Competitor 10,16,29
2,Truthful Competitor 10,17,30
2,Truthful Competitor 10,18,14
