Run,Agent,Iteration,Total Conversions
0,Truthful Competitor 4,22,105
0,Truthful Competitor 4,23,94
0,Truthful Competitor 4,24,93
0,Truthful Competitor 5,0,0
0,Truthful Competitor 5,1,0
0,Truthful Competitor 5,2,0
0,Truthful Competitor 5,3,0
0,Truthful Competitor 5,4,0
0,Truthful Competitor 5,5,0
0,Truthful Competitor 5,6,0
0,Truthful Competitor 5,7,0
0,Truthful Competitor 5,8,0
0,Truthful Competitor 5,9,0
0,Truthful Competitor 5,10,0
0,Truthful Competitor 5,11,0
0,Truthful Competitor 5,12,0
0,Truthful Competitor 5,13,0
0,Truthful Competitor 5,14,0
0,Truthful Competitor 5,15,0
0,Truthful Competitor 5,16,0
0,Truthful Competitor 5,17,0
0,Truthful Competitor 5,18,0
0,Truthful Competitor 5,19,0
0,Truthful Competitor 5,20,0
0,Truthful Competitor 5,21,0
0,Truthful Competitor 5,22,0
0,Truthful Competitor 5,23,0
0,Truthful Competitor 5,24,0
0,Truthful Competitor 6,0,130
0,Truthful Competitor 6,1,0
0,Truthful Competitor 6,2,0
0,Truthful Competitor 6,3,0
0,Truthful Competitor 6,4,0
0,Truthful Competitor 6,5,0
0,Truthful Competitor 6,6,0
0,Truthful Competitor 6,7,0
0,Truthful Competitor 6,8,0
0,Truthful Competitor 6,9,0
0,Truthful Competitor 6,10,0
0,Truthful Competitor 6,11,0
0,Truthful Competitor 6,12,0
0,Truthful Competitor 6,13,0
0,Truthful Competitor 6,14,0
0,Truthful Competitor 6,15,0
0,Truthful Competitor 6,16,0
0,Truthful Competitor 6,17,0
0,Truthful Competitor 6,18,0
0,Truthful Competitor 6,19,0
0,Truthful Competitor 6,20,0
0,Truthful Competitor 6,21,0
0,Truthful Competitor 6,22,0
0,Truthful Competitor 6,23,0
0,Truthful Competitor 6,24,0
0,Truthful Competitor 7,0,28
0,Truthful Competitor 7,1,252
0,Truthful Competitor 7,2,676
0,Truthful Competitor 7,3,575
0,Truthful Competitor 7,4,602
0,Truthful Competitor 7,5,594
0,Truthful Competitor 7,6,583
0,Truthful Competitor 7,7,554
0,Truthful Competitor 7,8,591
0,Truthful Competitor 7,9,583
0,Truthful Competitor 7,10,569
0,Truthful Competitor 7,11,592
0,Truthful Competitor 7,12,594
0,Truthful Competitor 7,13,553
0,Truthful Competitor 7,14,642
0,Truthful Competitor 7,15,608
0,Truthful Competitor 7,16,606
0,Truthful Competitor 7,17,560
0,Truthful Competitor 7,18,588
0,Truthful Competitor 7,19,548
0,Truthful Competitor 7,20,568
0,Truthful Competitor 7,21,565
0,Truthful Competitor 7,22,597
0,Truthful Competitor 7,23,591
0,Truthful Competitor 7,24,561
0,Truthful Competitor 8,0,2
0,Truthful Competitor 8,1,359
0,Truthful Competitor 8,2,69
0,Truthful Competitor 8,3,56
0,Truthful Competitor 8,4,73
0,Truthful Competitor 8,5,76
0,Truthful Competitor 8,6,92
0,Truthful Competitor 8,7,67
0,Truthful Competitor 8,8,85
0,Truthful Competitor 8,9,81
0,Truthful Competitor 8,10,77
0,Truthful Competitor 8,11,88
0,Truthful Competitor 8,12,76
0,Truthful Competitor 8,13,82
0,Truthful Competitor 8,14,62
0,Truthful Competitor 8,15,61
0,Truthful Competitor 8,16,64
0,Truthful Competitor 8,17,91
0,Truthful Competitor 8,18,80
0,Truthful Competitor 8,19,94
0,Truthful Competitor 8,20,77
0,Truthful Competitor 8,21,71
0,Truthful Competitor 8,22,88
0,Truthful Competitor 8,23,82
0,Truthful Competitor 8,24,67
0,Truthful Competitor 9,0,59
0,Truthful Competitor 9,1,43
0,Truthful Competitor 9,2,1
0,Truthful Competitor 9,3,0
0,Truthful Competitor 9,4,0
0,Truthful Competitor 9,5,0
0,Truthful Competitor 9,6,0
0,Truthful Competitor 9,7,86
0,Truthful Competitor 9,8,2
0,Truthful Competitor 9,9,8
0,Truthful Competitor 9,10,0
0,Truthful Competitor 9,11,1
0,Truthful Competitor 9,12,7
0,Truthful Competitor 9,13,6
0,Truthful Competitor 9,14,1
0,Truthful Competitor 9,15,2
0,Truthful Competitor 9,16,1
0,Truthful Competitor 9,17,6
0,Truthful Competitor 9,18,4
0,Truthful Competitor 9,19,1
0,Truthful Competitor 9,20,10
0,Truthful Competitor 9,21,24
0,Truthful Competitor 9,22,5
0,Truthful Competitor 9,23,0
0,Truthful Competitor 9,24,9
0,Truthful Competitor 10,0,95
0,Truthful Competitor 10,1,132
0,Truthful Competitor 10,2,102
0,Truthful Competitor 10,3,97
0,Truthful Competitor 10,4,94
0,Truthful Competitor 10,5,105
0,Truthful Competitor 10,6,87
0,Truthful Competitor 10,7,66
0,Truthful Competitor 10,8,122
0,Truthful Competitor 10,9,85
0,Truthful Competitor 10,10,103
0,Truthful Competitor 10,11,109
0,Truthful Competitor 10,12,108
0,Truthful Competitor 10,13,105
0,Truthful Competitor 10,14,89
0,Truthful Competitor 10,15,102
0,Truthful Competitor 10,16,106
0,Truthful Competitor 10,17,96
0,Truthful Competitor 10,18,105
0,Truthful Competitor 10,19,92
0,Truthful Competitor 10,20,111
0,Truthful Competitor 10,21,96
0,Truthful Competitor 10,22,98
0,Truthful Competitor 10,23,90
0,Truthful Competitor 10,24,90
0,Truthful Competitor 11,0,86
0,Truthful Competitor 11,1,292
0,Truthful Competitor 11,2,530
0,Truthful Competitor 11,3,503
0,Truthful Competitor 11,4,523
0,Truthful Competitor 11,5,543
0,Truthful Competitor 11,6,575
0,Truthful Competitor 11,7,510
0,Truthful Competitor 11,8,517
0,Truthful Competitor 11,9,547
0,Truthful Competitor 11,10,526
0,Truthful Competitor 11,11,522
0,Truthful Competitor 11,12,513
0,Truthful Competitor 11,13,557
0,Truthful Competitor 11,14,547
0,Truthful Competitor 11,15,526
0,Truthful Competitor 11,16,503
0,Truthful Competitor 11,17,531
0,Truthful Competitor 11,18,499
0,Truthful Competitor 11,19,533
0,Truthful Competitor 11,20,510
0,Truthful Competitor 11,21,520
0,Truthful Competitor 11,22,528
0,Truthful Competitor 11,23,529
0,Truthful Competitor 11,24,547
0,Truthful Competitor 12,0,63
0,Truthful Competitor 12,1,258
0,Truthful Competitor 12,2,397
0,Truthful Competitor 12,3,425
0,Truthful Competitor 12,4,394
0,Truthful Competitor 12,5,417
0,Truthful Competitor 12,6,405
0,Truthful Competitor 12,7,382
0,Truthful Competitor 12,8,409
0,Truthful Competitor 12,9,415
0,Truthful Competitor 12,10,413
0,Truthful Competitor 12,11,413
0,Truthful Competitor 12,12,407
0,Truthful Competitor 12,13,385
0,Truthful Competitor 12,14,399
0,Truthful Competitor 12,15,414
0,Truthful Competitor 12,16,386
0,Truthful Competitor 12,17,415
0,Truthful Competitor 12,18,388
0,Truthful Competitor 12,19,395
0,Truthful Competitor 12,20,390
0,Truthful Competitor 12,21,414
0,Truthful Competitor 12,22,450
0,Truthful Competitor 12,23,415
0,Truthful Competitor 12,24,406
0,Truthful Competitor 13,0,12
0,Truthful Competitor 13,1,248
0,Truthful Competitor 13,2,443
0,Truthful Competitor 13,3,435
0,Truthful Competitor 13,4,461
0,Truthful Competitor 13,5,439
0,Truthful Competitor 13,6,433
0,Truthful Competitor 13,7,443
0,Truthful Competitor 13,8,445
0,Truthful Competitor 13,9,445
0,Truthful Competitor 13,10,466
0,Truthful Competitor 13,11,422
0,Truthful Competitor 13,12,395
0,Truthful Competitor 13,13,451
0,Truthful Competitor 13,14,442
0,Truthful Competitor 13,15,467
0,Truthful Competitor 13,16,448
0,Truthful Competitor 13,17,449
0,Truthful Competitor 13,18,453
0,Truthful Competitor 13,19,459
0,Truthful Competitor 13,20,478
0,Truthful Competitor 13,21,466
0,Truthful Competitor 13,22,426
0,Truthful Competitor 13,23,466
0,Truthful Competitor 13,24,465
0,Truthful Competitor 14,0,35
0,Truthful Competitor 14,1,91
0,Truthful Competitor 14,2,80
0,Truthful Competitor 14,3,93
0,Truthful Competitor 14,4,80
0,Truthful Competitor 14,5,92
0,Truthful Competitor 14,6,97
0,Truthful Competitor 14,7,68
0,Truthful Competitor 14,8,86
0,Truthful Competitor 14,9,109
0,Truthful Competitor 14,10,82
0,Truthful Competitor 14,11,95
0,Truthful Competitor 14,12,87
0,Truthful Competitor 14,13,97
0,Truthful Competitor 14,14,88
0,Truthful Competitor 14,15,92
0,Truthful Competitor 14,16,90
0,Truthful Competitor 14,17,96
0,Truthful Competitor 14,18,98
0,Truthful Competitor 14,19,78
0,Truthful Competitor 14,20,68
0,Truthful Competitor 14,21,76
0,Truthful Competitor 14,22,93
0,Truthful Competitor 14,23,84
0,Truthful Competitor 14,24,81
0,Truthful Competitor 15,0,0
0,Truthful Competitor 15,1,0
0,Truthful Competitor 15,2,0
0,Truthful Competitor 15,3,0
0,Truthful Competitor 15,4,0
0,Truthful Competitor 15,5,0
0,Truthful Competitor 15,6,0
0,Truthful Competitor 15,7,0
0,Truthful Competitor 15,8,0
0,Truthful Competitor 15,9,0
0,Truthful Competitor 15,10,0
0,Truthful Competitor 15,11,0
0,Truthful Competitor 15,12,0
0,Truthful Competitor 15,13,0
0,Truthful Competitor 15,14,0
0,Truthful Competitor 15,15,0
0,Truthful Competitor 15,16,0
0,Truthful Competitor 15,17,0
0,Truthful Competitor 15,18,0
0,Truthful Competitor 15,19,0
0,Truthful Competitor 15,20,0
0,Truthful Competitor 15,21,0
0,Truthful Competitor 15,22,0
0,Truthful Competitor 15,23,0
0,Truthful Competitor 15,24,0
0,Truthful Competitor 16,0,0
0,Truthful Competitor 16,1,12
0,Truthful Competitor 16,2,2
0,Truthful Competitor 16,3,1
0,Truthful Competitor 16,4,0
0,Truthful Competitor 16,5,2
0,Truthful Competitor 16,6,3
0,Truthful Competitor 16,7,1
0,Truthful Competitor 16,8,1
0,Truthful Competitor 16,9,0
0,Truthful Competitor 16,10,18
0,Truthful Competitor 16,11,2
0,Truthful Competitor 16,12,6
0,Truthful Competitor 16,13,0
0,Truthful Competitor 16,14,1
0,Truthful Competitor 16,15,4
0,Truthful Competitor 16,16,0
0,Truthful Competitor 16,17,0
0,Truthful Competitor 16,18,0
0,Truthful Competitor 16,19,0
0,Truthful Competitor 16,20,28
0,Truthful Competitor 16,21,0
0,Truthful Competitor 16,22,1
0,Truthful Competitor 16,23,1
0,Truthful Competitor 16,24,1
1,PPO Bidder - Gross Utility 1,0,63
1,PPO Bidder - Gross Utility 1,1,724
1,PPO Bidder - Gross Utility 1,2,1044
1,PPO Bidder - Gross Utility 1,3,972
1,PPO Bidder - Gross Utility 1,4,981
1,PPO Bidder - Gross Utility 1,5,1005
1,PPO Bidder - Gross Utility 1,6,1014
1,PPO Bidder - Gross Utility 1,7,1092
1,PPO Bidder - Gross Utility 1,8,1018
1,PPO Bidder - Gross Utility 1,9,997
1,PPO Bidder - Gross Utility 1,10,950
1,PPO Bidder - Gross Utility 1,11,969
1,PPO Bidder - Gross Utility 1,12,970
1,PPO Bidder - Gross Utility 1,13,1062
1,PPO Bidder - Gross Utility 1,14,1030
1,PPO Bidder - Gross Utility 1,15,938
1,PPO Bidder - Gross Utility 1,16,1011
1,PPO Bidder - Gross Utility 1,17,924
1,PPO Bidder - Gross Utility 1,18,949
1,PPO Bidder - Gross Utility 1,19,995
1,PPO Bidder - Gross Utility 1,20,993
1,PPO Bidder - Gross Utility 1,21,982
1,PPO Bidder - Gross Utility 1,22,969
1,PPO Bidder - Gross Utility 1,23,1002
1,PPO Bidder - Gross Utility 1,24,1047
1,Truthful Competitor 2,0,0
1,Truthful Competitor 2,1,96
1,Truthful Competitor 2,2,38
1,Truthful Competitor 2,3,44
1,Truthful Competitor 2,4,66
1,Truthful Competitor 2,5,73
1,Truthful Competitor 2,6,51
1,Truthful Competitor 2,7,51
1,Truthful Competitor 2,8,67
1,Truthful Competitor 2,9,61
1,Truthful Competitor 2,10,56
1,Truthful Competitor 2,11,62
1,Truthful Competitor 2,12,53
1,Truthful Competitor 2,13,52
1,Truthful Competitor 2,14,41
1,Truthful Competitor 2,15,55
1,Truthful Competitor 2,16,59
1,Truthful Competitor 2,17,52
1,Truthful Competitor 2,18,43
1,Truthful Competitor 2,19,56
1,Truthful Competitor 2,20,59
1,Truthful Competitor 2,21,60
1,Truthful Competitor 2,22,45
1,Truthful Competitor 2,23,68
1,Truthful Competitor 2,24,54
1,Truthful Competitor 3,0,27
1,Truthful Competitor 3,1,36
1,Truthful Competitor 3,2,132
1,Truthful Competitor 3,3,131
1,Truthful Competitor 3,4,106
1,Truthful Competitor 3,5,117
1,Truthful Competitor 3,6,119
1,Truthful Competitor 3,7,158
1,Truthful Competitor 3,8,115
1,Truthful Competitor 3,9,118
1,Truthful Competitor 3,10,131
1,Truthful Competitor 3,11,114
1,Truthful Competitor 3,12,130
1,Truthful Competitor 3,13,112
1,Truthful Competitor 3,14,110
1,Truthful Competitor 3,15,115
1,Truthful Competitor 3,16,132
1,Truthful Competitor 3,17,140
1,Truthful Competitor 3,18,127
1,Truthful Competitor 3,19,100
1,Truthful Competitor 3,20,142
1,Truthful Competitor 3,21,127
1,Truthful Competitor 3,22,138
1,Truthful Competitor 3,23,137
1,Truthful Competitor 3,24,128
1,Truthful Competitor 4,0,1
1,Truthful Competitor 4,1,99
1,Truthful Competitor 4,2,99
1,Truthful Competitor 4,3,97
1,Truthful Competitor 4,4,88
1,Truthful Competitor 4,5,92
1,Truthful Competitor 4,6,98
1,Truthful Competitor 4,7,96
1,Truthful Competitor 4,8,101
1,Truthful Competitor 4,9,101
1,Truthful Competitor 4,10,109
1,Truthful Competitor 4,11,82
1,Truthful Competitor 4,12,97
1,Truthful Competitor 4,13,95
1,Truthful Competitor 4,14,115
1,Truthful Competitor 4,15,118
1,Truthful Competitor 4,16,113
1,Truthful Competitor 4,17,98
1,Truthful Competitor 4,18,91
1,Truthful Competitor 4,19,97
1,Truthful Competitor 4,20,94
1,Truthful Competitor 4,21,92
1,Truthful Competitor 4,22,86
1,Truthful Competitor 4,23,87
1,Truthful Competitor 4,24,83
1,Truthful Competitor 5,0,0
1,Truthful Competitor 5,1,1
1,Truthful Competitor 5,2,47
1,Truthful Competitor 5,3,81
1,Truthful Competitor 5,4,88
1,Truthful Competitor 5,5,77
1,Truthful Competitor 5,6,72
1,Truthful Competitor 5,7,84
1,Truthful Competitor 5,8,80
1,Truthful Competitor 5,9,77
1,Truthful Competitor 5,10,94
1,Truthful Competitor 5,11,67
1,Truthful Competitor 5,12,91
1,Truthful Competitor 5,13,73
1,Truthful Competitor 5,14,57
1,Truthful Competitor 5,15,58
1,Truthful Competitor 5,16,73
1,Truthful Competitor 5,17,74
1,Truthful Competitor 5,18,91
1,Truthful Competitor 5,19,72
1,Truthful Competitor 5,20,83
1,Truthful Competitor 5,21,78
1,Truthful Competitor 5,22,86
1,Truthful Competitor 5,23,69
1,Truthful Competitor 5,24,54
1,Truthful Competitor 6,0,138
1,Truthful Competitor 6,1,1
1,Truthful Competitor 6,2,3
1,Truthful Competitor 6,3,1
1,Truthful Competitor 6,4,2
1,Truthful Competitor 6,5,0
1,Truthful Competitor 6,6,0
1,Truthful Competitor 6,7,0
1,Truthful Competitor 6,8,0
1,Truthful Competitor 6,9,0
1,Truthful Competitor 6,10,0
1,Truthful Competitor 6,11,0
1,Truthful Competitor 6,12,0
1,Truthful Competitor 6,13,0
1,Truthful Competitor 6,14,0
1,Truthful Competitor 6,15,0
1,Truthful Competitor 6,16,0
1,Truthful Competitor 6,17,0
1,Truthful Competitor 6,18,0
1,Truthful Competitor 6,19,0
1,Truthful Competitor 6,20,0
1,Truthful Competitor 6,21,0
1,Truthful Competitor 6,22,0
1,Truthful Competitor 6,23,0
1,Truthful Competitor 6,24,0
1,Truthful Competitor 7,0,0
1,Truthful Competitor 7,1,83
1,Truthful Competitor 7,2,504
1,Truthful Competitor 7,3,573
1,Truthful Competitor 7,4,584
1,Truthful Competitor 7,5,570
1,Truthful Competitor 7,6,541
1,Truthful Competitor 7,7,603
1,Truthful Competitor 7,8,611
1,Truthful Competitor 7,9,550
1,Truthful Competitor 7,10,557
1,Truthful Competitor 7,11,570
1,Truthful Competitor 7,12,560
1,Truthful Competitor 7,13,590
1,Truthful Competitor 7,14,582
1,Truthful Competitor 7,15,547
1,Truthful Competitor 7,16,504
1,Truthful Competitor 7,17,568
1,Truthful Competitor 7,18,531
1,Truthful Competitor 7,19,526
1,Truthful Competitor 7,20,559
1,Truthful Competitor 7,21,530
1,Truthful Competitor 7,22,563
1,Truthful Competitor 7,23,565
1,Truthful Competitor 7,24,587
1,Truthful Competitor 8,0,19
1,Truthful Competitor 8,1,341
1,Truthful Competitor 8,2,108
1,Truthful Competitor 8,3,76
1,Truthful Competitor 8,4,72
1,Truthful Competitor 8,5,73
1,Truthful Competitor 8,6,98
1,Truthful Competitor 8,7,79
1,Truthful Competitor 8,8,60
1,Truthful Competitor 8,9,84
1,Truthful Competitor 8,10,93
1,Truthful Competitor 8,11,83
1,Truthful Competitor 8,12,84
1,Truthful Competitor 8,13,97
1,Truthful Competitor 8,14,87
1,Truthful Competitor 8,15,90
1,Truthful Competitor 8,16,98
1,Truthful Competitor 8,17,83
1,Truthful Competitor 8,18,77
1,Truthful Competitor 8,19,83
1,Truthful Competitor 8,20,88
1,Truthful Competitor 8,21,87
1,Truthful Competitor 8,22,64
1,Truthful Competitor 8,23,91
1,Truthful Competitor 8,24,65
1,Truthful Competitor 9,0,141
1,Truthful Competitor 9,1,28
1,Truthful Competitor 9,2,8
1,Truthful Competitor 9,3,1
1,Truthful Competitor 9,4,4
1,Truthful Competitor 9,5,2
1,Truthful Competitor 9,6,3
1,Truthful Competitor 9,7,4
1,Truthful Competitor 9,8,2
1,Truthful Competitor 9,9,2
1,Truthful Competitor 9,10,3
1,Truthful Competitor 9,11,8
1,Truthful Competitor 9,12,2
1,Truthful Competitor 9,13,11
1,Truthful Competitor 9,14,7
1,Truthful Competitor 9,15,8
1,Truthful Competitor 9,16,6
1,Truthful Competitor 9,17,5
1,Truthful Competitor 9,18,2
1,Truthful Competitor 9,19,3
1,Truthful Competitor 9,20,3
1,Truthful Competitor 9,21,7
1,Truthful Competitor 9,22,9
1,Truthful Competitor 9,23,1
1,Truthful Competitor 9,24,1
1,Truthful Competitor 10,0,92
1,Truthful Competitor 10,1,234
1,Truthful Competitor 10,2,106
1,Truthful Competitor 10,3,93
1,Truthful Competitor 10,4,96
1,Truthful Competitor 10,5,116
1,Truthful Competitor 10,6,93
1,Truthful Competitor 10,7,82
1,Truthful Competitor 10,8,106
1,Truthful Competitor 10,9,111
1,Truthful Competitor 10,10,106
1,Truthful Competitor 10,11,115
1,Truthful Competitor 10,12,108
1,Truthful Competitor 10,13,122
1,Truthful Competitor 10,14,103
1,Truthful Competitor 10,15,96
1,Truthful Competitor 10,16,110
1,Truthful Competitor 10,17,95
1,Truthful Competitor 10,18,116
1,Truthful Competitor 10,19,120
1,Truthful Competitor 10,20,102
1,Truthful Competitor 10,21,100
1,Truthful Competitor 10,22,97
1,Truthful Competitor 10,23,122
1,Truthful Competitor 10,24,95
1,Truthful Competitor 11,0,338
1,Truthful Competitor 11,1,403
1,Truthful Competitor 11,2,528
1,Truthful Competitor 11,3,510
1,Truthful Competitor 11,4,509
1,Truthful Competitor 11,5,500
1,Truthful Competitor 11,6,459
1,Truthful Competitor 11,7,514
1,Truthful Competitor 11,8,511
1,Truthful Competitor 11,9,516
1,Truthful Competitor 11,10,491
1,Truthful Competitor 11,11,503
1,Truthful Competitor 11,12,565
1,Truthful Competitor 11,13,505
1,Truthful Competitor 11,14,523
1,Truthful Competitor 11,15,517
1,Truthful Competitor 11,16,504
1,Truthful Competitor 11,17,505
1,Truthful Competitor 11,18,531
1,Truthful Competitor 11,19,555
1,Truthful Competitor 11,20,514
1,Truthful Competitor 11,21,518
1,Truthful Competitor 11,22,534
1,Truthful Competitor 11,23,513
1,Truthful Competitor 11,24,489
1,Truthful Competitor 12,0,0
1,Truthful Competitor 12,1,1
1,Truthful Competitor 12,2,126
1,Truthful Competitor 12,3,307
1,Truthful Competitor 12,4,369
1,Truthful Competitor 12,5,366
1,Truthful Competitor 12,6,368
1,Truthful Competitor 12,7,335
1,Truthful Competitor 12,8,361
1,Truthful Competitor 12,9,361
1,Truthful Competitor 12,10,330
1,Truthful Competitor 12,11,366
1,Truthful Competitor 12,12,339
1,Truthful Competitor 12,13,371
1,Truthful Competitor 12,14,373
1,Truthful Competitor 12,15,352
1,Truthful Competitor 12,16,351
1,Truthful Competitor 12,17,360
1,Truthful Competitor 12,18,351
1,Truthful Competitor 12,19,352
1,Truthful Competitor 12,20,368
1,Truthful Competitor 12,21,374
1,Truthful Competitor 12,22,402
1,Truthful Competitor 12,23,380
1,Truthful Competitor 12,24,343
1,Truthful Competitor 13,0,11
1,Truthful Competitor 13,1,362
1,Truthful Competitor 13,2,535
1,Truthful Competitor 13,3,458
1,Truthful Competitor 13,4,458
1,Truthful Competitor 13,5,447
1,Truthful Competitor 13,6,428
1,Truthful Competitor 13,7,465
1,Truthful Competitor 13,8,467
1,Truthful Competitor 13,9,456
1,Truthful Competitor 13,10,446
1,Truthful Competitor 13,11,459
1,Truthful Competitor 13,12,423
1,Truthful Competitor 13,13,453
1,Truthful Competitor 13,14,453
1,Truthful Competitor 13,15,429
1,Truthful Competitor 13,16,456
1,Truthful Competitor 13,17,456
1,Truthful Competitor 13,18,401
1,Truthful Competitor 13,19,480
1,Truthful Competitor 13,20,487
1,Truthful Competitor 13,21,446
1,Truthful Competitor 13,22,478
1,Truthful Competitor 13,23,467
1,Truthful Competitor 13,24,482
1,Truthful Competitor 14,0,0
1,Truthful Competitor 14,1,45
1,Truthful Competitor 14,2,89
1,Truthful Competitor 14,3,84
1,Truthful Competitor 14,4,89
1,Truthful Competitor 14,5,100
1,Truthful Competitor 14,6,97
1,Truthful Competitor 14,7,94
1,Truthful Competitor 14,8,76
1,Truthful Competitor 14,9,89
1,Truthful Competitor 14,10,59
1,Truthful Competitor 14,11,83
1,Truthful Competitor 14,12,73
1,Truthful Competitor 14,13,66
1,Truthful Competitor 14,14,79
1,Truthful Competitor 14,15,82
1,Truthful Competitor 14,16,109
1,Truthful Competitor 14,17,97
1,Truthful Competitor 14,18,90
1,Truthful Competitor 14,19,96
1,Truthful Competitor 14,20,124
1,Truthful Competitor 14,21,90
1,Truthful Competitor 14,22,68
1,Truthful Competitor 14,23,94
1,Truthful Competitor 14,24,88
1,Truthful Competitor 15,0,0
1,Truthful Competitor 15,1,0
1,Truthful Competitor 15,2,0
1,Truthful Competitor 15,3,0
1,Truthful Competitor 15,4,0
1,Truthful Competitor 15,5,0
1,Truthful Competitor 15,6,0
1,Truthful Competitor 15,7,0
1,Truthful Competitor 15,8,0
1,Truthful Competitor 15,9,0
1,Truthful Competitor 15,10,0
1,Truthful Competitor 15,11,0
1,Truthful Competitor 15,12,0
1,Truthful Competitor 15,13,0
1,Truthful Competitor 15,14,0
1,Truthful Competitor 15,15,0
1,Truthful Competitor 15,16,0
1,Truthful Competitor 15,17,0
1,Truthful Competitor 15,18,0
1,Truthful Competitor 15,19,0
1,Truthful Competitor 15,20,0
1,Truthful Competitor 15,21,0
1,Truthful Competitor 15,22,0
1,Truthful Competitor 15,23,0
1,Truthful Competitor 15,24,0
1,Truthful Competitor 16,0,1
1,Truthful Competitor 16,1,0
1,Truthful Competitor 16,2,0
1,Truthful Competitor 16,3,0
1,Truthful Competitor 16,4,0
1,Truthful Competitor 16,5,0
1,Truthful Competitor 16,6,0
1,Truthful Competitor 16,7,0
1,Truthful Competitor 16,8,0
1,Truthful Competitor 16,9,0
1,Truthful Competitor 16,10,0
1,Truthful Competitor 16,11,1
1,Truthful Competitor 16,12,0
1,Truthful Competitor 16,13,0
1,Truthful Competitor 16,14,0
1,Truthful Competitor 16,15,0
1,Truthful Competitor 16,16,1
1,Truthful Competitor 16,17,0
1,Truthful Competitor 16,18,0
1,Truthful Competitor 16,19,0
1,Truthful Competitor 16,20,0
1,Truthful Competitor 16,21,0
1,Truthful Competitor 16,22,0
1,Truthful Competitor 16,23,0
1,Truthful Competitor 16,24,0
2,PPO Bidder - Gross Utility 1,0,44
2,PPO Bidder - Gross Utility 1,1,309
