Run,Agent,Iteration,Total Spend
0,Truthful Competitor 6,9,0.0
0,Truthful Competitor 6,10,0.0
0,Truthful Competitor 6,11,0.0
0,Truthful Competitor 6,12,0.0
0,Truthful Competitor 6,13,0.0
0,Truthful Competitor 6,14,0.0
0,Truthful Competitor 6,15,0.0
0,Truthful Competitor 6,16,0.0
0,Truthful Competitor 6,17,0.0
0,Truthful Competitor 6,18,0.0
0,Truthful Competitor 6,19,0.0
0,Truthful Competitor 6,20,0.0
0,Truthful Competitor 6,21,0.0
0,Truthful Competitor 6,22,0.0938873496211783
0,Truthful Competitor 6,23,0.0
0,Truthful Competitor 6,24,0.0
0,Truthful Competitor 7,0,1272.4929533713475
0,Truthful Competitor 7,1,1625.9849607854037
0,Truthful Competitor 7,2,4509.184013555969
0,Truthful Competitor 7,3,3771.6337487083824
0,Truthful Competitor 7,4,3792.0790550347774
0,Truthful Competitor 7,5,3755.8323351404383
0,Truthful Competitor 7,6,3840.227313887754
0,Truthful Competitor 7,7,3681.868082442009
0,Truthful Competitor 7,8,3884.59668935743
0,Truthful Competitor 7,9,3838.9545539170886
0,Truthful Competitor 7,10,3744.739110127511
0,Truthful Competitor 7,11,3780.785458230635
0,Truthful Competitor 7,12,3793.143408941563
0,Truthful Competitor 7,13,3795.9527845942434
0,Truthful Competitor 7,14,3819.918663721969
0,Truthful Competitor 7,15,3868.2323924884167
0,Truthful Competitor 7,16,3727.978752491079
0,Truthful Competitor 7,17,3772.672880442659
0,Truthful Competitor 7,18,3675.3617299006814
0,Truthful Competitor 7,19,3784.282474733189
0,Truthful Competitor 7,20,3647.921926706656
0,Truthful Competitor 7,21,3830.363787240346
0,Truthful Competitor 7,22,3895.310119961247
0,Truthful Competitor 7,23,3749.070592853849
0,Truthful Competitor 7,24,3675.298826378017
0,Truthful Competitor 8,0,1983.1208456687448
0,Truthful Competitor 8,1,5443.106939728509
0,Truthful Competitor 8,2,565.614682520371
0,Truthful Competitor 8,3,684.9005826552558
0,Truthful Competitor 8,4,525.0256825302214
0,Truthful Competitor 8,5,599.5956688574996
0,Truthful Competitor 8,6,701.6527770546758
0,Truthful Competitor 8,7,541.3253945030328
0,Truthful Competitor 8,8,686.6563950935541
0,Truthful Competitor 8,9,601.0636547004647
0,Truthful Competitor 8,10,535.8103308621512
0,Truthful Competitor 8,11,698.0225389122912
0,Truthful Competitor 8,12,569.575645272071
0,Truthful Competitor 8,13,648.4603455417595
0,Truthful Competitor 8,14,520.0143987647419
0,Truthful Competitor 8,15,516.3969392734098
0,Truthful Competitor 8,16,562.4202734265199
0,Truthful Competitor 8,17,704.5974071911082
0,Truthful Competitor 8,18,606.5767584172338
0,Truthful Competitor 8,19,758.1893607163034
0,Truthful Competitor 8,20,682.2519386899901
0,Truthful Competitor 8,21,635.7533376687238
0,Truthful Competitor 8,22,639.5582966790499
0,Truthful Competitor 8,23,571.1540069785657
0,Truthful Competitor 8,24,696.8135404471569
0,Truthful Competitor 9,0,5456.960676160634
0,Truthful Competitor 9,1,909.0474897041
0,Truthful Competitor 9,2,19.6796194579925
0,Truthful Competitor 9,3,7.013369171440002
0,Truthful Competitor 9,4,6.804221335557132
0,Truthful Competitor 9,5,12.51072014253828
0,Truthful Competitor 9,6,2.1174431220465038
0,Truthful Competitor 9,7,1767.5234351474294
0,Truthful Competitor 9,8,13.336647219338694
0,Truthful Competitor 9,9,40.19558578286421
0,Truthful Competitor 9,10,13.612588143091157
0,Truthful Competitor 9,11,8.879170481668053
0,Truthful Competitor 9,12,40.64561555308529
0,Truthful Competitor 9,13,83.53300664519156
0,Truthful Competitor 9,14,18.545024529914564
0,Truthful Competitor 9,15,20.229301465828524
0,Truthful Competitor 9,16,22.950597839370406
0,Truthful Competitor 9,17,110.2545580410127
0,Truthful Competitor 9,18,15.9360328322357
0,Truthful Competitor 9,19,55.49036253961147
0,Truthful Competitor 9,20,26.878205938345282
0,Truthful Competitor 9,21,469.94970239739166
0,Truthful Competitor 9,22,30.3081559285244
0,Truthful Competitor 9,23,20.2504559781444
0,Truthful Competitor 9,24,144.3653478320517
0,Truthful Competitor 10,0,11877.218183790643
0,Truthful Competitor 10,1,1939.2407020546505
0,Truthful Competitor 10,2,889.6241841322036
0,Truthful Competitor 10,3,750.2939778522424
0,Truthful Competitor 10,4,756.2736591898492
0,Truthful Competitor 10,5,891.169124573273
0,Truthful Competitor 10,6,880.1043943705961
0,Truthful Competitor 10,7,614.826954981172
0,Truthful Competitor 10,8,900.9718101613494
0,Truthful Competitor 10,9,839.29737961456
0,Truthful Competitor 10,10,923.3379971107958
0,Truthful Competitor 10,11,868.8888564914989
0,Truthful Competitor 10,12,959.9209561557733
0,Truthful Competitor 10,13,846.824820632828
0,Truthful Competitor 10,14,958.3106947332155
0,Truthful Competitor 10,15,935.3789969396387
0,Truthful Competitor 10,16,883.741426585376
0,Truthful Competitor 10,17,930.5905014181781
0,Truthful Competitor 10,18,829.963587778751
0,Truthful Competitor 10,19,775.6509852511767
0,Truthful Competitor 10,20,880.4181887735913
0,Truthful Competitor 10,21,838.3215109042769
0,Truthful Competitor 10,22,1005.2568751234868
0,Truthful Competitor 10,23,848.2416976039077
0,Truthful Competitor 10,24,840.4252170882941
0,Truthful Competitor 11,0,8550.909795880783
0,Truthful Competitor 11,1,2503.8650197743473
0,Truthful Competitor 11,2,3955.424545661889
0,Truthful Competitor 11,3,3709.3337953220976
0,Truthful Competitor 11,4,3589.271640750576
0,Truthful Competitor 11,5,3547.927671371137
0,Truthful Competitor 11,6,3567.1469304847933
0,Truthful Competitor 11,7,3711.4210233709746
0,Truthful Competitor 11,8,3645.14377122498
0,Truthful Competitor 11,9,3674.139811320657
0,Truthful Competitor 11,10,3575.319871391175
0,Truthful Competitor 11,11,3472.5669364141604
0,Truthful Competitor 11,12,3607.1356793939385
0,Truthful Competitor 11,13,3626.3378954069876
0,Truthful Competitor 11,14,3455.958652183726
0,Truthful Competitor 11,15,3485.9855717412934
0,Truthful Competitor 11,16,3585.0801782274602
0,Truthful Competitor 11,17,3456.060493546345
0,Truthful Competitor 11,18,3616.528741295385
0,Truthful Competitor 11,19,3582.679217392612
0,Truthful Competitor 11,20,3570.190186993793
0,Truthful Competitor 11,21,3708.3178531403423
0,Truthful Competitor 11,22,3501.688369204984
0,Truthful Competitor 11,23,3502.542136861005
0,Truthful Competitor 11,24,3588.0898406183273
0,Truthful Competitor 12,0,4472.539643820198
0,Truthful Competitor 12,1,1892.7474430249956
0,Truthful Competitor 12,2,2047.3143706513529
0,Truthful Competitor 12,3,1965.8513131330494
0,Truthful Competitor 12,4,1973.8349648673168
0,Truthful Competitor 12,5,1947.5820840352876
0,Truthful Competitor 12,6,2019.7674115625264
0,Truthful Competitor 12,7,1927.1591435246435
0,Truthful Competitor 12,8,1896.1422652402166
0,Truthful Competitor 12,9,1945.8577581702568
0,Truthful Competitor 12,10,1889.3175490507715
0,Truthful Competitor 12,11,2036.2702038486575
0,Truthful Competitor 12,12,1908.6181257718924
0,Truthful Competitor 12,13,1886.650388632523
0,Truthful Competitor 12,14,1883.0873034125145
0,Truthful Competitor 12,15,1916.7458355817337
0,Truthful Competitor 12,16,1928.0309563677147
0,Truthful Competitor 12,17,1970.9055000229212
0,Truthful Competitor 12,18,1886.8646925820344
0,Truthful Competitor 12,19,1872.7707331913014
0,Truthful Competitor 12,20,1884.7267545664124
0,Truthful Competitor 12,21,1917.3424789880373
0,Truthful Competitor 12,22,1907.0780462629123
0,Truthful Competitor 12,23,1900.9186777916304
0,Truthful Competitor 12,24,1858.4239327469932
0,Truthful Competitor 13,0,2498.7754436503233
0,Truthful Competitor 13,1,2084.1397607852095
0,Truthful Competitor 13,2,2648.284587634614
0,Truthful Competitor 13,3,2504.60685844462
0,Truthful Competitor 13,4,2461.620813879877
0,Truthful Competitor 13,5,2497.9976729971636
0,Truthful Competitor 13,6,2457.2019328134825
0,Truthful Competitor 13,7,2397.1603520703343
0,Truthful Competitor 13,8,2510.2366298503457
0,Truthful Competitor 13,9,2430.761552874819
0,Truthful Competitor 13,10,2575.8310087663062
0,Truthful Competitor 13,11,2371.3640317622485
0,Truthful Competitor 13,12,2433.6867846717914
0,Truthful Competitor 13,13,2465.4162078213076
0,Truthful Competitor 13,14,2431.855157271295
0,Truthful Competitor 13,15,2435.7674453692734
0,Truthful Competitor 13,16,2456.1302147406855
0,Truthful Competitor 13,17,2454.664508656943
0,Truthful Competitor 13,18,2555.4192113059353
0,Truthful Competitor 13,19,2472.7572276281776
0,Truthful Competitor 13,20,2518.364770581892
0,Truthful Competitor 13,21,2556.0276055423456
0,Truthful Competitor 13,22,2480.7657758202786
0,Truthful Competitor 13,23,2462.0917791080747
0,Truthful Competitor 13,24,2565.642592528466
0,Truthful Competitor 14,0,9484.444493739464
0,Truthful Competitor 14,1,1138.556979563206
0,Truthful Competitor 14,2,718.5828309636009
0,Truthful Competitor 14,3,736.9435701529237
0,Truthful Competitor 14,4,642.3207802280466
0,Truthful Competitor 14,5,764.7563452315612
0,Truthful Competitor 14,6,742.7973120604348
0,Truthful Competitor 14,7,593.839617147971
0,Truthful Competitor 14,8,672.1017016012311
0,Truthful Competitor 14,9,779.3725477597711
0,Truthful Competitor 14,10,747.7153509759245
0,Truthful Competitor 14,11,775.0630792156569
0,Truthful Competitor 14,12,758.443003959725
0,Truthful Competitor 14,13,760.088925324962
0,Truthful Competitor 14,14,757.6493089373847
0,Truthful Competitor 14,15,783.3567257182956
0,Truthful Competitor 14,16,733.8318839372926
0,Truthful Competitor 14,17,836.559608262323
0,Truthful Competitor 14,18,730.0559287408912
0,Truthful Competitor 14,19,726.9746550003078
0,Truthful Competitor 14,20,694.7731420118091
0,Truthful Competitor 14,21,614.1709485613567
0,Truthful Competitor 14,22,694.9874855279684
0,Truthful Competitor 14,23,706.4335480053433
0,Truthful Competitor 14,24,723.9775940635596
0,Truthful Competitor 15,0,56.383780348107905
0,Truthful Competitor 15,1,0.0
0,Truthful Competitor 15,2,1.589464155221
0,Truthful Competitor 15,3,0.0
0,Truthful Competitor 15,4,0.0
0,Truthful Competitor 15,5,0.0
0,Truthful Competitor 15,6,0.0
0,Truthful Competitor 15,7,0.0
0,Truthful Competitor 15,8,0.0
0,Truthful Competitor 15,9,0.0
0,Truthful Competitor 15,10,0.0
0,Truthful Competitor 15,11,0.0
0,Truthful Competitor 15,12,0.0
0,Truthful Competitor 15,13,0.0
0,Truthful Competitor 15,14,0.0
0,Truthful Competitor 15,15,0.0
0,Truthful Competitor 15,16,0.0
0,Truthful Competitor 15,17,0.0
0,Truthful Competitor 15,18,0.0
0,Truthful Competitor 15,19,0.0
0,Truthful Competitor 15,20,0.0
0,Truthful Competitor 15,21,0.0
0,Truthful Competitor 15,22,0.0
0,Truthful Competitor 15,23,0.0
0,Truthful Competitor 15,24,0.0
0,Truthful Competitor 16,0,8.133356794174453
0,Truthful Competitor 16,1,354.1492150827684
0,Truthful Competitor 16,2,13.317110435159371
0,Truthful Competitor 16,3,6.028543118250982
0,Truthful Competitor 16,4,3.6888818431963837
0,Truthful Competitor 16,5,53.01486553783094
0,Truthful Competitor 16,6,6.571330698199516
0,Truthful Competitor 16,7,6.700661553404204
0,Truthful Competitor 16,8,7.964872281800878
0,Truthful Competitor 16,9,0.6178227068124733
0,Truthful Competitor 16,10,628.7821067156749
0,Truthful Competitor 16,11,1.913367566206949
0,Truthful Competitor 16,12,43.628480416983216
0,Truthful Competitor 16,13,13.33724467839284
0,Truthful Competitor 16,14,17.411047941173937
0,Truthful Competitor 16,15,19.044128402380068
0,Truthful Competitor 16,16,5.638622443277488
0,Truthful Competitor 16,17,1.260880136042518
0,Truthful Competitor 16,18,0.0
0,Truthful Competitor 16,19,0.16226533267459006
0,Truthful Competitor 16,20,599.8042305132519
0,Truthful Competitor 16,21,6.238740013714747
0,Truthful Competitor 16,22,9.913014987810229
0,Truthful Competitor 16,23,1.3492445220107503
0,Truthful Competitor 16,24,6.887763773953206
1,PPO Bidder - Gross Utility 1,0,6371.283558361169
1,PPO Bidder - Gross Utility 1,1,2837.4902439604975
1,PPO Bidder - Gross Utility 1,2,4421.772700579028
1,PPO Bidder - Gross Utility 1,3,4388.710603908893
1,PPO Bidder - Gross Utility 1,4,4373.379771683894
1,PPO Bidder - Gross Utility 1,5,4368.19404686765
1,PPO Bidder - Gross Utility 1,6,4529.960149112107
1,PPO Bidder - Gross Utility 1,7,4565.266517877598
1,PPO Bidder - Gross Utility 1,8,4502.19982314533
1,PPO Bidder - Gross Utility 1,9,4511.190523750721
1,PPO Bidder - Gross Utility 1,10,4522.2760812574315
1,PPO Bidder - Gross Utility 1,11,4538.858559512429
1,PPO Bidder - Gross Utility 1,12,4581.7610649909475
1,PPO Bidder - Gross Utility 1,13,4461.986719376745
1,PPO Bidder - Gross Utility 1,14,4599.894925255078
1,PPO Bidder - Gross Utility 1,15,4398.933521648087
1,PPO Bidder - Gross Utility 1,16,4535.0764917126435
1,PPO Bidder - Gross Utility 1,17,4545.713009729888
1,PPO Bidder - Gross Utility 1,18,4526.308156674154
1,PPO Bidder - Gross Utility 1,19,4435.583215660681
1,PPO Bidder - Gross Utility 1,20,4598.742709307029
1,PPO Bidder - Gross Utility 1,21,4606.753347755859
1,PPO Bidder - Gross Utility 1,22,4589.06642059946
1,PPO Bidder - Gross Utility 1,23,4778.195109094478
1,PPO Bidder - Gross Utility 1,24,4546.714788314913
1,Truthful Competitor 2,0,1.8102640907398455
1,Truthful Competitor 2,1,1696.5536538668296
1,Truthful Competitor 2,2,229.89032565915
1,Truthful Competitor 2,3,320.7787320688568
1,Truthful Competitor 2,4,366.657793456303
1,Truthful Competitor 2,5,362.94592231040775
1,Truthful Competitor 2,6,358.9695695778354
1,Truthful Competitor 2,7,366.0701983220304
1,Truthful Competitor 2,8,396.34527656420204
1,Truthful Competitor 2,9,430.90329059965785
1,Truthful Competitor 2,10,357.7487478556952
1,Truthful Competitor 2,11,391.22884115651345
1,Truthful Competitor 2,12,351.2832881657132
1,Truthful Competitor 2,13,394.2791315825558
1,Truthful Competitor 2,14,326.9158869826287
1,Truthful Competitor 2,15,396.0435936952163
1,Truthful Competitor 2,16,412.53515247433035
1,Truthful Competitor 2,17,403.14453308249125
1,Truthful Competitor 2,18,365.57045258729397
1,Truthful Competitor 2,19,345.36177801875965
1,Truthful Competitor 2,20,374.47810917870646
1,Truthful Competitor 2,21,433.81624757942416
1,Truthful Competitor 2,22,365.1425075703721
1,Truthful Competitor 2,23,388.2706498253663
1,Truthful Competitor 2,24,354.7415180039547
1,Truthful Competitor 3,0,3731.3524539243276
1,Truthful Competitor 3,1,379.82324072409943
1,Truthful Competitor 3,2,1071.3559895375697
1,Truthful Competitor 3,3,1010.8424862695264
1,Truthful Competitor 3,4,1024.6177038509334
1,Truthful Competitor 3,5,887.1209841042147
1,Truthful Competitor 3,6,931.5280506761602
1,Truthful Competitor 3,7,1003.5375118927342
1,Truthful Competitor 3,8,896.8348133863927
1,Truthful Competitor 3,9,977.4012956526288
1,Truthful Competitor 3,10,1066.747923847374
1,Truthful Competitor 3,11,921.7409065687182
1,Truthful Competitor 3,12,926.1395874796178
1,Truthful Competitor 3,13,840.857331252066
1,Truthful Competitor 3,14,971.1946590480529
1,Truthful Competitor 3,15,912.3630194504077
1,Truthful Competitor 3,16,932.8104114853317
1,Truthful Competitor 3,17,887.9703616035456
1,Truthful Competitor 3,18,980.4448393654059
1,Truthful Competitor 3,19,853.8079040291134
1,Truthful Competitor 3,20,974.8108193846734
1,Truthful Competitor 3,21,919.532351493031
1,Truthful Competitor 3,22,1068.0329706863956
1,Truthful Competitor 3,23,881.411480687441
1,Truthful Competitor 3,24,997.5118925054842
1,Truthful Competitor 4,0,633.3476843745888
1,Truthful Competitor 4,1,1284.106828299032
1,Truthful Competitor 4,2,947.5054232046788
1,Truthful Competitor 4,3,746.8085832531506
1,Truthful Competitor 4,4,718.0948670570609
1,Truthful Competitor 4,5,665.5580984594053
1,Truthful Competitor 4,6,736.4664426722037
1,Truthful Competitor 4,7,615.4411482916055
1,Truthful Competitor 4,8,715.1174925741562
1,Truthful Competitor 4,9,759.6856710167056
1,Truthful Competitor 4,10,785.2719004149499
1,Truthful Competitor 4,11,700.0194895827473
1,Truthful Competitor 4,12,724.8579560699604
1,Truthful Competitor 4,13,718.7305607033295
1,Truthful Competitor 4,14,743.0010134806303
1,Truthful Competitor 4,15,755.7314126091406
1,Truthful Competitor 4,16,744.9160595041737
1,Truthful Competitor 4,17,811.1177044756665
1,Truthful Competitor 4,18,743.8914626942945
1,Truthful Competitor 4,19,761.4736276768364
1,Truthful Competitor 4,20,640.8914711875648
1,Truthful Competitor 4,21,823.2562943789757
1,Truthful Competitor 4,22,727.8102277697885
1,Truthful Competitor 4,23,773.6948502693338
1,Truthful Competitor 4,24,621.6934203402403
1,Truthful Competitor 5,0,13.524484587590797
1,Truthful Competitor 5,1,1.8354024680943697
1,Truthful Competitor 5,2,178.99408482848992
1,Truthful Competitor 5,3,396.0998087003255
1,Truthful Competitor 5,4,438.3941925799851
1,Truthful Competitor 5,5,456.5503434174229
1,Truthful Competitor 5,6,379.4689311524463
1,Truthful Competitor 5,7,432.8206645066767
1,Truthful Competitor 5,8,511.12869613421714
1,Truthful Competitor 5,9,471.50673897413566
1,Truthful Competitor 5,10,492.14156535985575
1,Truthful Competitor 5,11,428.90724675396115
1,Truthful Competitor 5,12,495.0448181567961
1,Truthful Competitor 5,13,498.987900755446
1,Truthful Competitor 5,14,383.3140333423058
1,Truthful Competitor 5,15,380.86086414311154
1,Truthful Competitor 5,16,478.20698365930787
1,Truthful Competitor 5,17,395.74169618761607
1,Truthful Competitor 5,18,563.671199226181
1,Truthful Competitor 5,19,437.0012409206181
1,Truthful Competitor 5,20,549.2488879754203
1,Truthful Competitor 5,21,372.560226255701
1,Truthful Competitor 5,22,451.59688216376793
1,Truthful Competitor 5,23,417.9468459656598
1,Truthful Competitor 5,24,375.58540444619865
1,Truthful Competitor 6,0,27591.306316761846
1,Truthful Competitor 6,1,3.1920004215935274
1,Truthful Competitor 6,2,30.08248257866433
1,Truthful Competitor 6,3,19.113929614451425
1,Truthful Competitor 6,4,11.984498023281452
1,Truthful Competitor 6,5,2.169056938155894
1,Truthful Competitor 6,6,0.259607298479934
1,Truthful Competitor 6,7,0.0
1,Truthful Competitor 6,8,0.0
1,Truthful Competitor 6,9,0.0
1,Truthful Competitor 6,10,0.0
1,Truthful Competitor 6,11,0.0
1,Truthful Competitor 6,12,0.0
1,Truthful Competitor 6,13,0.0
1,Truthful Competitor 6,14,0.0
1,Truthful Competitor 6,15,0.0
1,Truthful Competitor 6,16,0.0
1,Truthful Competitor 6,17,0.0
1,Truthful Competitor 6,18,0.0
1,Truthful Competitor 6,19,0.0
1,Truthful Competitor 6,20,0.0
1,Truthful Competitor 6,21,0.0
1,Truthful Competitor 6,22,0.0
1,Truthful Competitor 6,23,0.0
1,Truthful Competitor 6,24,0.0
1,Truthful Competitor 7,0,6.282635983734286
1,Truthful Competitor 7,1,1749.698497310926
1,Truthful Competitor 7,2,3104.2507457249326
1,Truthful Competitor 7,3,3620.242938446094
1,Truthful Competitor 7,4,3546.2556975225575
1,Truthful Competitor 7,5,3515.0700124201253
1,Truthful Competitor 7,6,3484.309706653508
1,Truthful Competitor 7,7,3455.0513726419767
1,Truthful Competitor 7,8,3535.3229008872595
1,Truthful Competitor 7,9,3526.5164370059365
1,Truthful Competitor 7,10,3469.7656510838347
1,Truthful Competitor 7,11,3469.343204514925
1,Truthful Competitor 7,12,3454.4876428384055
1,Truthful Competitor 7,13,3590.443503281296
1,Truthful Competitor 7,14,3503.5930274618536
1,Truthful Competitor 7,15,3552.5251892838633
1,Truthful Competitor 7,16,3455.2394883399106
1,Truthful Competitor 7,17,3604.152537250891
1,Truthful Competitor 7,18,3472.820269214625
1,Truthful Competitor 7,19,3487.507770088319
1,Truthful Competitor 7,20,3498.4122340390495
1,Truthful Competitor 7,21,3520.44854809159
1,Truthful Competitor 7,22,3502.3798464331812
1,Truthful Competitor 7,23,3499.254248087978
1,Truthful Competitor 7,24,3502.9250349148438
1,Truthful Competitor 8,0,1278.856206577916
1,Truthful Competitor 8,1,3985.851052246471
1,Truthful Competitor 8,2,964.3586118720008
1,Truthful Competitor 8,3,607.9275792391852
1,Truthful Competitor 8,4,596.6287298120724
1,Truthful Competitor 8,5,603.5985137673855
1,Truthful Competitor 8,6,739.192235786339
1,Truthful Competitor 8,7,575.911090994666
1,Truthful Competitor 8,8,521.7132982664327
1,Truthful Competitor 8,9,696.2029611934348
1,Truthful Competitor 8,10,639.9660535805398
1,Truthful Competitor 8,11,681.9928129541381
1,Truthful Competitor 8,12,580.311704645638
1,Truthful Competitor 8,13,632.5050668724743
1,Truthful Competitor 8,14,683.573764057901
1,Truthful Competitor 8,15,643.1278065163218
1,Truthful Competitor 8,16,710.0868633530654
1,Truthful Competitor 8,17,623.3730436374576
1,Truthful Competitor 8,18,665.1956094998138
1,Truthful Competitor 8,19,663.8462166176029
1,Truthful Competitor 8,20,636.7505878307979
1,Truthful Competitor 8,21,635.8652816758402
1,Truthful Competitor 8,22,547.7004663321884
1,Truthful Competitor 8,23,513.8100278188531
1,Truthful Competitor 8,24,552.0082452027607
1,Truthful Competitor 9,0,15559.63716226753
1,Truthful Competitor 9,1,594.6105120534123
1,Truthful Competitor 9,2,46.21265487541594
1,Truthful Competitor 9,3,21.996034000194406
1,Truthful Competitor 9,4,52.87855723738533
