Run,Agent,Iteration,Total Clicks
0,Truthful Competitor 8,12,723
0,Truthful Competitor 8,13,773
0,Truthful Competitor 8,14,657
0,Truthful Competitor 8,15,656
0,Truthful Competitor 8,16,742
0,Truthful Competitor 8,17,837
0,Truthful Competitor 8,18,804
0,Truthful Competitor 8,19,911
0,Truthful Competitor 8,20,854
0,Truthful Competitor 8,21,778
0,Truthful Competitor 8,22,765
0,Truthful Competitor 8,23,744
0,Truthful Competitor 8,24,850
0,Truthful Competitor 9,0,615
0,Truthful Competitor 9,1,421
0,Truthful Competitor 9,2,15
0,Truthful Competitor 9,3,6
0,Truthful Competitor 9,4,7
0,Truthful Competitor 9,5,9
0,Truthful Competitor 9,6,5
0,Truthful Competitor 9,7,808
0,Truthful Competitor 9,8,14
0,Truthful Competitor 9,9,35
0,Truthful Competitor 9,10,11
0,Truthful Competitor 9,11,10
0,Truthful Competitor 9,12,42
0,Truthful Competitor 9,13,64
0,Truthful Competitor 9,14,18
0,Truthful Competitor 9,15,19
0,Truthful Competitor 9,16,27
0,Truthful Competitor 9,17,77
0,Truthful Competitor 9,18,18
0,Truthful Competitor 9,19,47
0,Truthful Competitor 9,20,38
0,Truthful Competitor 9,21,293
0,Truthful Competitor 9,22,26
0,Truthful Competitor 9,23,26
0,Truthful Competitor 9,24,122
0,Truthful Competitor 10,0,990
0,Truthful Competitor 10,1,1214
0,Truthful Competitor 10,2,951
0,Truthful Competitor 10,3,862
0,Truthful Competitor 10,4,919
0,Truthful Competitor 10,5,1039
0,Truthful Competitor 10,6,999
0,Truthful Competitor 10,7,670
0,Truthful Competitor 10,8,1020
0,Truthful Competitor 10,9,1018
0,Truthful Competitor 10,10,1005
0,Truthful Competitor 10,11,1037
0,Truthful Competitor 10,12,1061
0,Truthful Competitor 10,13,1002
0,Truthful Competitor 10,14,1118
0,Truthful Competitor 10,15,1051
0,Truthful Competitor 10,16,1031
0,Truthful Competitor 10,17,1041
0,Truthful Competitor 10,18,939
0,Truthful Competitor 10,19,905
0,Truthful Competitor 10,20,980
0,Truthful Competitor 10,21,980
0,Truthful Competitor 10,22,1123
0,Truthful Competitor 10,23,973
0,Truthful Competitor 10,24,955
0,Truthful Competitor 11,0,741
0,Truthful Competitor 11,1,2850
0,Truthful Competitor 11,2,5359
0,Truthful Competitor 11,3,5239
0,Truthful Competitor 11,4,5331
0,Truthful Competitor 11,5,5172
0,Truthful Competitor 11,6,5320
0,Truthful Competitor 11,7,5005
0,Truthful Competitor 11,8,5327
0,Truthful Competitor 11,9,5372
0,Truthful Competitor 11,10,5249
0,Truthful Competitor 11,11,5224
0,Truthful Competitor 11,12,5341
0,Truthful Competitor 11,13,5240
0,Truthful Competitor 11,14,5200
0,Truthful Competitor 11,15,5268
0,Truthful Competitor 11,16,5192
0,Truthful Competitor 11,17,5171
0,Truthful Competitor 11,18,5337
0,Truthful Competitor 11,19,5297
0,Truthful Competitor 11,20,5294
0,Truthful Competitor 11,21,5139
0,Truthful Competitor 11,22,5263
0,Truthful Competitor 11,23,5301
0,Truthful Competitor 11,24,5267
0,Truthful Competitor 12,0,664
0,Truthful Competitor 12,1,2655
0,Truthful Competitor 12,2,3839
0,Truthful Competitor 12,3,3968
0,Truthful Competitor 12,4,4012
0,Truthful Competitor 12,5,4018
0,Truthful Competitor 12,6,4031
0,Truthful Competitor 12,7,3891
0,Truthful Competitor 12,8,3987
0,Truthful Competitor 12,9,3942
0,Truthful Competitor 12,10,4031
0,Truthful Competitor 12,11,4138
0,Truthful Competitor 12,12,4001
0,Truthful Competitor 12,13,3934
0,Truthful Competitor 12,14,3999
0,Truthful Competitor 12,15,4047
0,Truthful Competitor 12,16,4054
0,Truthful Competitor 12,17,4018
0,Truthful Competitor 12,18,3981
0,Truthful Competitor 12,19,3916
0,Truthful Competitor 12,20,3963
0,Truthful Competitor 12,21,3982
0,Truthful Competitor 12,22,3932
0,Truthful Competitor 12,23,3961
0,Truthful Competitor 12,24,3988
0,Truthful Competitor 13,0,72
0,Truthful Competitor 13,1,2532
0,Truthful Competitor 13,2,4514
0,Truthful Competitor 13,3,4529
0,Truthful Competitor 13,4,4584
0,Truthful Competitor 13,5,4544
0,Truthful Competitor 13,6,4405
0,Truthful Competitor 13,7,4470
0,Truthful Competitor 13,8,4571
0,Truthful Competitor 13,9,4617
0,Truthful Competitor 13,10,4430
0,Truthful Competitor 13,11,4341
0,Truthful Competitor 13,12,4457
0,Truthful Competitor 13,13,4559
0,Truthful Competitor 13,14,4552
0,Truthful Competitor 13,15,4490
0,Truthful Competitor 13,16,4559
0,Truthful Competitor 13,17,4653
0,Truthful Competitor 13,18,4556
0,Truthful Competitor 13,19,4587
0,Truthful Competitor 13,20,4631
0,Truthful Competitor 13,21,4656
0,Truthful Competitor 13,22,4607
0,Truthful Competitor 13,23,4679
0,Truthful Competitor 13,24,4694
0,Truthful Competitor 14,0,414
0,Truthful Competitor 14,1,968
0,Truthful Competitor 14,2,840
0,Truthful Competitor 14,3,846
0,Truthful Competitor 14,4,808
0,Truthful Competitor 14,5,914
0,Truthful Competitor 14,6,888
0,Truthful Competitor 14,7,676
0,Truthful Competitor 14,8,856
0,Truthful Competitor 14,9,972
0,Truthful Competitor 14,10,830
0,Truthful Competitor 14,11,937
0,Truthful Competitor 14,12,895
0,Truthful Competitor 14,13,931
0,Truthful Competitor 14,14,931
0,Truthful Competitor 14,15,934
0,Truthful Competitor 14,16,930
0,Truthful Competitor 14,17,1001
0,Truthful Competitor 14,18,911
0,Truthful Competitor 14,19,911
0,Truthful Competitor 14,20,756
0,Truthful Competitor 14,21,738
0,Truthful Competitor 14,22,852
0,Truthful Competitor 14,23,887
0,Truthful Competitor 14,24,867
0,Truthful Competitor 15,0,0
0,Truthful Competitor 15,1,0
0,Truthful Competitor 15,2,0
0,Truthful Competitor 15,3,0
0,Truthful Competitor 15,4,0
0,Truthful Competitor 15,5,0
0,Truthful Competitor 15,6,0
0,Truthful Competitor 15,7,0
0,Truthful Competitor 15,8,0
0,Truthful Competitor 15,9,0
0,Truthful Competitor 15,10,0
0,Truthful Competitor 15,11,0
0,Truthful Competitor 15,12,0
0,Truthful Competitor 15,13,0
0,Truthful Competitor 15,14,0
0,Truthful Competitor 15,15,0
0,Truthful Competitor 15,16,0
0,Truthful Competitor 15,17,0
0,Truthful Competitor 15,18,0
0,Truthful Competitor 15,19,0
0,Truthful Competitor 15,20,0
0,Truthful Competitor 15,21,0
0,Truthful Competitor 15,22,0
0,Truthful Competitor 15,23,0
0,Truthful Competitor 15,24,0
0,Truthful Competitor 16,0,1
0,Truthful Competitor 16,1,178
0,Truthful Competitor 16,2,16
0,Truthful Competitor 16,3,8
0,Truthful Competitor 16,4,9
0,Truthful Competitor 16,5,49
0,Truthful Competitor 16,6,11
0,Truthful Competitor 16,7,9
0,Truthful Competitor 16,8,8
0,Truthful Competitor 16,9,3
0,Truthful Competitor 16,10,290
0,Truthful Competitor 16,11,5
0,Truthful Competitor 16,12,49
0,Truthful Competitor 16,13,21
0,Truthful Competitor 16,14,26
0,Truthful Competitor 16,15,22
0,Truthful Competitor 16,16,7
0,Truthful Competitor 16,17,1
0,Truthful Competitor 16,18,0
0,Truthful Competitor 16,19,1
0,Truthful Competitor 16,20,328
0,Truthful Competitor 16,21,10
0,Truthful Competitor 16,22,9
0,Truthful Competitor 16,23,3
0,Truthful Competitor 16,24,10
1,PPO Bidder - Gross Utility 1,0,619
1,PPO Bidder - Gross Utility 1,1,7273
1,PPO Bidder - Gross Utility 1,2,10265
1,PPO Bidder - Gross Utility 1,3,9977
1,PPO Bidder - Gross Utility 1,4,9682
1,PPO Bidder - Gross Utility 1,5,9979
1,PPO Bidder - Gross Utility 1,6,10109
1,PPO Bidder - Gross Utility 1,7,10174
1,PPO Bidder - Gross Utility 1,8,10059
1,PPO Bidder - Gross Utility 1,9,9964
1,PPO Bidder - Gross Utility 1,10,9991
1,PPO Bidder - Gross Utility 1,11,10046
1,PPO Bidder - Gross Utility 1,12,9993
1,PPO Bidder - Gross Utility 1,13,10087
1,PPO Bidder - Gross Utility 1,14,10163
1,PPO Bidder - Gross Utility 1,15,9995
1,PPO Bidder - Gross Utility 1,16,10050
1,PPO Bidder - Gross Utility 1,17,9990
1,PPO Bidder - Gross Utility 1,18,9834
1,PPO Bidder - Gross Utility 1,19,9871
1,PPO Bidder - Gross Utility 1,20,9985
1,PPO Bidder - Gross Utility 1,21,9929
1,PPO Bidder - Gross Utility 1,22,10082
1,PPO Bidder - Gross Utility 1,23,10218
1,PPO Bidder - Gross Utility 1,24,10055
1,Truthful Competitor 2,0,1
1,Truthful Competitor 2,1,887
1,Truthful Competitor 2,2,346
1,Truthful Competitor 2,3,510
1,Truthful Competitor 2,4,548
1,Truthful Competitor 2,5,527
1,Truthful Competitor 2,6,549
1,Truthful Competitor 2,7,573
1,Truthful Competitor 2,8,610
1,Truthful Competitor 2,9,616
1,Truthful Competitor 2,10,556
1,Truthful Competitor 2,11,573
1,Truthful Competitor 2,12,537
1,Truthful Competitor 2,13,573
1,Truthful Competitor 2,14,511
1,Truthful Competitor 2,15,612
1,Truthful Competitor 2,16,601
1,Truthful Competitor 2,17,586
1,Truthful Competitor 2,18,547
1,Truthful Competitor 2,19,529
1,Truthful Competitor 2,20,598
1,Truthful Competitor 2,21,620
1,Truthful Competitor 2,22,562
1,Truthful Competitor 2,23,562
1,Truthful Competitor 2,24,581
1,Truthful Competitor 3,0,267
1,Truthful Competitor 3,1,409
1,Truthful Competitor 3,2,1415
1,Truthful Competitor 3,3,1329
1,Truthful Competitor 3,4,1255
1,Truthful Competitor 3,5,1176
1,Truthful Competitor 3,6,1198
1,Truthful Competitor 3,7,1271
1,Truthful Competitor 3,8,1231
1,Truthful Competitor 3,9,1308
1,Truthful Competitor 3,10,1349
1,Truthful Competitor 3,11,1182
1,Truthful Competitor 3,12,1197
1,Truthful Competitor 3,13,1124
1,Truthful Competitor 3,14,1226
1,Truthful Competitor 3,15,1201
1,Truthful Competitor 3,16,1191
1,Truthful Competitor 3,17,1174
1,Truthful Competitor 3,18,1237
1,Truthful Competitor 3,19,1148
1,Truthful Competitor 3,20,1265
1,Truthful Competitor 3,21,1213
1,Truthful Competitor 3,22,1367
1,Truthful Competitor 3,23,1182
1,Truthful Competitor 3,24,1270
1,Truthful Competitor 4,0,38
1,Truthful Competitor 4,1,1164
1,Truthful Competitor 4,2,1207
1,Truthful Competitor 4,3,973
1,Truthful Competitor 4,4,941
1,Truthful Competitor 4,5,904
1,Truthful Competitor 4,6,932
1,Truthful Competitor 4,7,860
1,Truthful Competitor 4,8,979
1,Truthful Competitor 4,9,1012
1,Truthful Competitor 4,10,1024
1,Truthful Competitor 4,11,930
1,Truthful Competitor 4,12,958
1,Truthful Competitor 4,13,989
1,Truthful Competitor 4,14,985
1,Truthful Competitor 4,15,1015
1,Truthful Competitor 4,16,1012
1,Truthful Competitor 4,17,1085
1,Truthful Competitor 4,18,995
1,Truthful Competitor 4,19,979
1,Truthful Competitor 4,20,918
1,Truthful Competitor 4,21,1067
1,Truthful Competitor 4,22,971
1,Truthful Competitor 4,23,982
1,Truthful Competitor 4,24,852
1,Truthful Competitor 5,0,2
1,Truthful Competitor 5,1,8
1,Truthful Competitor 5,2,437
1,Truthful Competitor 5,3,730
1,Truthful Competitor 5,4,742
1,Truthful Competitor 5,5,756
1,Truthful Competitor 5,6,652
1,Truthful Competitor 5,7,737
1,Truthful Competitor 5,8,842
1,Truthful Competitor 5,9,794
1,Truthful Competitor 5,10,787
1,Truthful Competitor 5,11,745
1,Truthful Competitor 5,12,820
1,Truthful Competitor 5,13,787
1,Truthful Competitor 5,14,634
1,Truthful Competitor 5,15,684
1,Truthful Competitor 5,16,762
1,Truthful Competitor 5,17,716
1,Truthful Competitor 5,18,858
1,Truthful Competitor 5,19,792
1,Truthful Competitor 5,20,832
1,Truthful Competitor 5,21,653
1,Truthful Competitor 5,22,736
1,Truthful Competitor 5,23,674
1,Truthful Competitor 5,24,626
1,Truthful Competitor 6,0,1286
1,Truthful Competitor 6,1,3
1,Truthful Competitor 6,2,30
1,Truthful Competitor 6,3,18
1,Truthful Competitor 6,4,9
1,Truthful Competitor 6,5,1
1,Truthful Competitor 6,6,0
1,Truthful Competitor 6,7,0
1,Truthful Competitor 6,8,0
1,Truthful Competitor 6,9,0
1,Truthful Competitor 6,10,0
1,Truthful Competitor 6,11,0
1,Truthful Competitor 6,12,0
1,Truthful Competitor 6,13,0
1,Truthful Competitor 6,14,0
1,Truthful Competitor 6,15,0
1,Truthful Competitor 6,16,0
1,Truthful Competitor 6,17,0
1,Truthful Competitor 6,18,0
1,Truthful Competitor 6,19,0
1,Truthful Competitor 6,20,0
1,Truthful Competitor 6,21,0
1,Truthful Competitor 6,22,0
1,Truthful Competitor 6,23,0
1,Truthful Competitor 6,24,0
1,Truthful Competitor 7,0,1
1,Truthful Competitor 7,1,809
1,Truthful Competitor 7,2,5344
1,Truthful Competitor 7,3,5971
1,Truthful Competitor 7,4,5695
1,Truthful Competitor 7,5,5651
1,Truthful Competitor 7,6,5471
1,Truthful Competitor 7,7,5621
1,Truthful Competitor 7,8,5727
1,Truthful Competitor 7,9,5552
1,Truthful Competitor 7,10,5534
1,Truthful Competitor 7,11,5532
1,Truthful Competitor 7,12,5610
1,Truthful Competitor 7,13,5648
1,Truthful Competitor 7,14,5572
1,Truthful Competitor 7,15,5606
1,Truthful Competitor 7,16,5611
1,Truthful Competitor 7,17,5642
1,Truthful Competitor 7,18,5564
1,Truthful Competitor 7,19,5456
1,Truthful Competitor 7,20,5612
1,Truthful Competitor 7,21,5592
1,Truthful Competitor 7,22,5723
1,Truthful Competitor 7,23,5661
1,Truthful Competitor 7,24,5760
1,Truthful Competitor 8,0,201
1,Truthful Competitor 8,1,3518
1,Truthful Competitor 8,2,1159
1,Truthful Competitor 8,3,783
1,Truthful Competitor 8,4,765
1,Truthful Competitor 8,5,811
1,Truthful Competitor 8,6,888
1,Truthful Competitor 8,7,721
1,Truthful Competitor 8,8,717
1,Truthful Competitor 8,9,871
1,Truthful Competitor 8,10,825
1,Truthful Competitor 8,11,837
1,Truthful Competitor 8,12,753
1,Truthful Competitor 8,13,805
1,Truthful Competitor 8,14,846
1,Truthful Competitor 8,15,833
1,Truthful Competitor 8,16,884
1,Truthful Competitor 8,17,798
1,Truthful Competitor 8,18,853
1,Truthful Competitor 8,19,831
1,Truthful Competitor 8,20,814
1,Truthful Competitor 8,21,770
1,Truthful Competitor 8,22,693
1,Truthful Competitor 8,23,668
1,Truthful Competitor 8,24,719
1,Truthful Competitor 9,0,1323
1,Truthful Competitor 9,1,268
1,Truthful Competitor 9,2,39
1,Truthful Competitor 9,3,28
1,Truthful Competitor 9,4,45
1,Truthful Competitor 9,5,18
1,Truthful Competitor 9,6,18
1,Truthful Competitor 9,7,49
1,Truthful Competitor 9,8,30
1,Truthful Competitor 9,9,16
1,Truthful Competitor 9,10,24
1,Truthful Competitor 9,11,55
1,Truthful Competitor 9,12,59
1,Truthful Competitor 9,13,74
1,Truthful Competitor 9,14,52
1,Truthful Competitor 9,15,74
1,Truthful Competitor 9,16,45
1,Truthful Competitor 9,17,36
1,Truthful Competitor 9,18,48
1,Truthful Competitor 9,19,39
1,Truthful Competitor 9,20,57
1,Truthful Competitor 9,21,48
1,Truthful Competitor 9,22,68
1,Truthful Competitor 9,23,32
1,Truthful Competitor 9,24,33
1,Truthful Competitor 10,0,1021
1,Truthful Competitor 10,1,2446
1,Truthful Competitor 10,2,1086
1,Truthful Competitor 10,3,1012
1,Truthful Competitor 10,4,980
1,Truthful Competitor 10,5,1196
1,Truthful Competitor 10,6,1069
1,Truthful Competitor 10,7,990
1,Truthful Competitor 10,8,1081
1,Truthful Competitor 10,9,1137
1,Truthful Competitor 10,10,1014
1,Truthful Competitor 10,11,1142
1,Truthful Competitor 10,12,1137
1,Truthful Competitor 10,13,1224
1,Truthful Competitor 10,14,1084
1,Truthful Competitor 10,15,1050
1,Truthful Competitor 10,16,1063
1,Truthful Competitor 10,17,1034
1,Truthful Competitor 10,18,1071
1,Truthful Competitor 10,19,1136
1,Truthful Competitor 10,20,1111
1,Truthful Competitor 10,21,1005
1,Truthful Competitor 10,22,930
1,Truthful Competitor 10,23,1119
1,Truthful Competitor 10,24,1040
1,Truthful Competitor 11,0,3487
1,Truthful Competitor 11,1,4172
1,Truthful Competitor 11,2,5312
1,Truthful Competitor 11,3,5196
1,Truthful Competitor 11,4,5205
1,Truthful Competitor 11,5,5193
1,Truthful Competitor 11,6,5211
1,Truthful Competitor 11,7,5286
1,Truthful Competitor 11,8,5259
1,Truthful Competitor 11,9,5249
1,Truthful Competitor 11,10,5218
1,Truthful Competitor 11,11,5295
1,Truthful Competitor 11,12,5273
1,Truthful Competitor 11,13,5295
1,Truthful Competitor 11,14,5255
1,Truthful Competitor 11,15,5231
1,Truthful Competitor 11,16,5145
1,Truthful Competitor 11,17,5071
1,Truthful Competitor 11,18,5282
1,Truthful Competitor 11,19,5155
1,Truthful Competitor 11,20,5082
1,Truthful Competitor 11,21,5100
1,Truthful Competitor 11,22,5294
1,Truthful Competitor 11,23,5192
1,Truthful Competitor 11,24,5156
1,Truthful Competitor 12,0,4
1,Truthful Competitor 12,1,6
1,Truthful Competitor 12,2,1016
1,Truthful Competitor 12,3,3015
1,Truthful Competitor 12,4,3613
1,Truthful Competitor 12,5,3683
1,Truthful Competitor 12,6,3619
1,Truthful Competitor 12,7,3526
1,Truthful Competitor 12,8,3569
1,Truthful Competitor 12,9,3640
1,Truthful Competitor 12,10,3545
1,Truthful Competitor 12,11,3564
1,Truthful Competitor 12,12,3590
1,Truthful Competitor 12,13,3684
1,Truthful Competitor 12,14,3648
1,Truthful Competitor 12,15,3570
1,Truthful Competitor 12,16,3677
1,Truthful Competitor 12,17,3677
1,Truthful Competitor 12,18,3510
1,Truthful Competitor 12,19,3664
1,Truthful Competitor 12,20,3660
1,Truthful Competitor 12,21,3732
1,Truthful Competitor 12,22,3697
1,Truthful Competitor 12,23,3797
1,Truthful Competitor 12,24,3771
1,Truthful Competitor 13,0,118
1,Truthful Competitor 13,1,3626
1,Truthful Competitor 13,2,5065
1,Truthful Competitor 13,3,4738
1,Truthful Competitor 13,4,4464
1,Truthful Competitor 13,5,4513
1,Truthful Competitor 13,6,4421
1,Truthful Competitor 13,7,4592
1,Truthful Competitor 13,8,4559
1,Truthful Competitor 13,9,4495
1,Truthful Competitor 13,10,4571
1,Truthful Competitor 13,11,4516
1,Truthful Competitor 13,12,4306
1,Truthful Competitor 13,13,4417
1,Truthful Competitor 13,14,4464
1,Truthful Competitor 13,15,4520
1,Truthful Competitor 13,16,4379
1,Truthful Competitor 13,17,4477
1,Truthful Competitor 13,18,4458
1,Truthful Competitor 13,19,4483
1,Truthful Competitor 13,20,4551
1,Truthful Competitor 13,21,4464
1,Truthful Competitor 13,22,4408
1,Truthful Competitor 13,23,4415
1,Truthful Competitor 13,24,4509
1,Truthful Competitor 14,0,7
1,Truthful Competitor 14,1,386
1,Truthful Competitor 14,2,868
1,Truthful Competitor 14,3,922
1,Truthful Competitor 14,4,880
1,Truthful Competitor 14,5,862
1,Truthful Competitor 14,6,846
1,Truthful Competitor 14,7,876
1,Truthful Competitor 14,8,813
1,Truthful Competitor 14,9,829
1,Truthful Competitor 14,10,821
1,Truthful Competitor 14,11,883
1,Truthful Competitor 14,12,820
1,Truthful Competitor 14,13,805
1,Truthful Competitor 14,14,828
1,Truthful Competitor 14,15,864
1,Truthful Competitor 14,16,900
1,Truthful Competitor 14,17,878
1,Truthful Competitor 14,18,863
1,Truthful Competitor 14,19,916
1,Truthful Competitor 14,20,986
1,Truthful Competitor 14,21,920
1,Truthful Competitor 14,22,804
1,Truthful Competitor 14,23,875
1,Truthful Competitor 14,24,866
1,Truthful Competitor 15,0,0
1,Truthful Competitor 15,1,0
1,Truthful Competitor 15,2,0
1,Truthful Competitor 15,3,0
1,Truthful Competitor 15,4,0
1,Truthful Competitor 15,5,0
1,Truthful Competitor 15,6,0
1,Truthful Competitor 15,7,0
1,Truthful Competitor 15,8,0
1,Truthful Competitor 15,9,0
1,Truthful Competitor 15,10,0
1,Truthful Competitor 15,11,0
1,Truthful Competitor 15,12,0
1,Truthful Competitor 15,13,0
1,Truthful Competitor 15,14,0
1,Truthful Competitor 15,15,0
1,Truthful Competitor 15,16,0
1,Truthful Competitor 15,17,0
1,Truthful Competitor 15,18,0
1,Truthful Competitor 15,19,0
1,Truthful Competitor 15,20,0
1,Truthful Competitor 15,21,0
1,Truthful Competitor 15,22,0
1,Truthful Competitor 15,23,0
1,Truthful Competitor 15,24,0
1,Truthful Competitor 16,0,15
1,Truthful Competitor 16,1,0
1,Truthful Competitor 16,2,0
1,Truthful Competitor 16,3,0
1,Truthful Competitor 16,4,0
1,Truthful Competitor 16,5,1
1,Truthful Competitor 16,6,0
1,Truthful Competitor 16,7,0
