Run,Agent,Iteration,Gross Utility
2,Truthful Competitor 10,7,1320.7931725073897
2,Truthful Competitor 10,8,1236.2044057411342
2,Truthful Competitor 10,9,1257.9558029096
2,Truthful Competitor 10,10,1363.0875558905175
2,Truthful Competitor 10,11,1270.0399124476364
2,Truthful Competitor 10,12,1367.921199705732
2,Truthful Competitor 10,13,1394.5062406894124
2,Truthful Competitor 10,14,1332.8772820454262
2,Truthful Competitor 10,15,1452.5099664719876
2,Truthful Competitor 10,16,1416.257637857878
2,Truthful Competitor 10,17,1241.0380495563488
2,Truthful Competitor 10,18,1357.0455011214992
2,Truthful Competitor 10,19,1398.1314735508233
2,Truthful Competitor 10,20,1284.5408438932802
2,Truthful Competitor 10,21,1338.9193368144445
2,Truthful Competitor 10,22,1532.2650894230285
2,Truthful Competitor 10,23,1313.5427067845678
2,Truthful Competitor 10,24,1351.003446352481
0,Truthful Competitor 11,0,70.69880798169046
0,Truthful Competitor 11,1,9861.221234731804
0,Truthful Competitor 11,2,7030.743958035769
0,Truthful Competitor 11,3,6937.320533202844
0,Truthful Competitor 11,4,7019.381649610143
0,Truthful Competitor 11,5,6561.101876443227
0,Truthful Competitor 11,6,6569.9392274409365
0,Truthful Competitor 11,7,6588.876408150313
0,Truthful Competitor 11,8,6646.950428992402
0,Truthful Competitor 11,9,6605.288631431773
0,Truthful Competitor 11,10,6587.613929436355
0,Truthful Competitor 11,11,6655.787779990111
0,Truthful Competitor 11,12,6681.03735426928
0,Truthful Competitor 11,13,6672.2000032715705
0,Truthful Competitor 11,14,6500.502898173222
0,Truthful Competitor 11,15,6574.98914229677
0,Truthful Competitor 11,16,6533.327344736142
0,Truthful Competitor 11,17,6465.153494182386
0,Truthful Competitor 11,18,6658.312737418028
0,Truthful Competitor 11,19,6727.749066685742
0,Truthful Competitor 11,20,6734.061460255534
0,Truthful Competitor 11,21,6516.915121454682
0,Truthful Competitor 11,22,6420.96673919384
0,Truthful Competitor 11,23,6508.077770456973
0,Truthful Competitor 11,24,6668.412567129695
1,Truthful Competitor 11,0,1771.2576356841028
1,Truthful Competitor 11,1,5370.584449180415
1,Truthful Competitor 11,2,7414.537487079136
1,Truthful Competitor 11,3,7116.592510584943
1,Truthful Competitor 11,4,6736.586417683451
1,Truthful Competitor 11,5,6771.935821674288
1,Truthful Competitor 11,6,6838.847193514085
1,Truthful Competitor 11,7,6917.120873779509
1,Truthful Competitor 11,8,6870.409161363046
1,Truthful Competitor 11,9,6910.808480209716
1,Truthful Competitor 11,10,6859.04685293742
1,Truthful Competitor 11,11,6784.560608813872
1,Truthful Competitor 11,12,6957.520192626179
1,Truthful Competitor 11,13,6980.244809477431
1,Truthful Competitor 11,14,6891.87129950034
1,Truthful Competitor 11,15,6784.560608813872
1,Truthful Competitor 11,16,6673.462481985529
1,Truthful Competitor 11,17,6913.333437637633
1,Truthful Competitor 11,18,6817.385055376792
1,Truthful Competitor 11,19,6918.383352493467
1,Truthful Competitor 11,20,6765.623428104495
1,Truthful Competitor 11,21,6832.534799944293
1,Truthful Competitor 11,22,7025.694043179935
1,Truthful Competitor 11,23,7028.219000607852
1,Truthful Competitor 11,24,6846.422065797836
2,Truthful Competitor 11,0,727.1877392402546
2,Truthful Competitor 11,1,7034.531394177644
2,Truthful Competitor 11,2,6511.865206598848
2,Truthful Competitor 11,3,6510.60272788489
2,Truthful Competitor 11,4,6518.17760016864
2,Truthful Competitor 11,5,6668.412567129695
2,Truthful Competitor 11,6,6452.528707042801
2,Truthful Competitor 11,7,6434.854005047383
2,Truthful Competitor 11,8,6523.227515024474
2,Truthful Competitor 11,9,6622.963333427191
2,Truthful Competitor 11,10,6580.039057152604
2,Truthful Competitor 11,11,6422.229217907799
2,Truthful Competitor 11,12,6349.005452498209
2,Truthful Competitor 11,13,6497.977940745305
2,Truthful Competitor 11,14,6381.829899061128
2,Truthful Competitor 11,15,6364.15519706571
2,Truthful Competitor 11,16,6359.105282209876
2,Truthful Competitor 11,17,6432.329047619466
2,Truthful Competitor 11,18,6475.253323894053
2,Truthful Competitor 11,19,6492.928025889471
2,Truthful Competitor 11,20,6384.354856489045
2,Truthful Competitor 11,21,6482.828196177804
2,Truthful Competitor 11,22,6466.415972896344
2,Truthful Competitor 11,23,6654.525301276152
2,Truthful Competitor 11,24,6612.863503715524
0,Truthful Competitor 12,0,1277.5823778457375
0,Truthful Competitor 12,1,4262.942387146017
0,Truthful Competitor 12,2,4137.243018333324
0,Truthful Competitor 12,3,4216.346931465449
0,Truthful Competitor 12,4,4194.674626497744
0,Truthful Competitor 12,5,4094.982023646298
0,Truthful Competitor 12,6,4161.0825537978
0,Truthful Competitor 12,7,4153.497247059103
0,Truthful Competitor 12,8,4062.473566194753
0,Truthful Competitor 12,9,4022.379802004514
0,Truthful Competitor 12,10,4025.6306477496687
0,Truthful Competitor 12,11,4103.65094563338
0,Truthful Competitor 12,12,4223.932238204146
0,Truthful Competitor 12,13,4126.406865849471
0,Truthful Competitor 12,14,4104.734560881765
0,Truthful Competitor 12,15,4191.423780752588
0,Truthful Competitor 12,16,4168.667860536497
0,Truthful Competitor 12,17,4093.898408397913
0,Truthful Competitor 12,18,4137.243018333324
0,Truthful Competitor 12,19,3950.8611956111154
0,Truthful Competitor 12,20,4038.6340307302867
0,Truthful Competitor 12,21,4253.189849910549
0,Truthful Competitor 12,22,4253.189849910549
0,Truthful Competitor 12,23,4295.450844597575
0,Truthful Competitor 12,24,4169.751475784882
1,Truthful Competitor 12,0,3.2508457451546193
1,Truthful Competitor 12,1,0.0
1,Truthful Competitor 12,2,0.0
1,Truthful Competitor 12,3,0.0
1,Truthful Competitor 12,4,0.0
1,Truthful Competitor 12,5,0.0
1,Truthful Competitor 12,6,0.0
1,Truthful Competitor 12,7,0.0
1,Truthful Competitor 12,8,0.0
1,Truthful Competitor 12,9,0.0
1,Truthful Competitor 12,10,0.0
1,Truthful Competitor 12,11,0.0
1,Truthful Competitor 12,12,0.0
1,Truthful Competitor 12,13,0.0
1,Truthful Competitor 12,14,0.0
1,Truthful Competitor 12,15,0.0
1,Truthful Competitor 12,16,0.0
1,Truthful Competitor 12,17,0.0
1,Truthful Competitor 12,18,0.0
1,Truthful Competitor 12,19,0.0
1,Truthful Competitor 12,20,0.0
1,Truthful Competitor 12,21,0.0
1,Truthful Competitor 12,22,0.0
1,Truthful Competitor 12,23,0.0
1,Truthful Competitor 12,24,0.0
2,Truthful Competitor 12,0,10.836152483848734
2,Truthful Competitor 12,1,2429.4653868788128
2,Truthful Competitor 12,2,4804.7500113386595
2,Truthful Competitor 12,3,4592.3614226551435
2,Truthful Competitor 12,4,4672.548951035655
2,Truthful Competitor 12,5,4699.639332245287
2,Truthful Competitor 12,6,4818.837009567668
2,Truthful Competitor 12,7,4578.274424426135
2,Truthful Competitor 12,8,4671.465335787269
2,Truthful Competitor 12,9,4635.706032590555
2,Truthful Competitor 12,10,4814.502548574127
2,Truthful Competitor 12,11,4752.736479416166
2,Truthful Competitor 12,12,4734.315020193616
2,Truthful Competitor 12,13,4621.619034361546
2,Truthful Competitor 12,14,4449.324209868286
2,Truthful Competitor 12,15,4661.712798551802
2,Truthful Competitor 12,16,4754.903709912936
2,Truthful Competitor 12,17,4710.47548472914
2,Truthful Competitor 12,18,4729.980559200075
2,Truthful Competitor 12,19,4817.753394319283
2,Truthful Competitor 12,20,4722.395252461378
2,Truthful Competitor 12,21,4744.0675574290835
2,Truthful Competitor 12,22,4640.040493584096
2,Truthful Competitor 12,23,4666.047259545343
2,Truthful Competitor 12,24,4668.2144900421135
0,Truthful Competitor 13,0,15.231879068215097
0,Truthful Competitor 13,1,1185.0401915071295
0,Truthful Competitor 13,2,4172.519406086538
0,Truthful Competitor 13,3,4549.254548373604
0,Truthful Competitor 13,4,4390.843006064218
0,Truthful Competitor 13,5,3982.628647036133
0,Truthful Competitor 13,6,3813.04706007665
0,Truthful Competitor 13,7,3854.6808628631097
0,Truthful Competitor 13,8,3873.974576349518
0,Truthful Competitor 13,9,3840.4644423994405
0,Truthful Competitor 13,10,3838.433525190345
0,Truthful Competitor 13,11,3905.4537930905
0,Truthful Competitor 13,12,3780.55238473112
0,Truthful Competitor 13,13,3716.5784926446086
0,Truthful Competitor 13,14,3992.783233081611
0,Truthful Competitor 13,15,3975.5204368042982
0,Truthful Competitor 13,16,3795.784263799337
0,Truthful Competitor 13,17,3824.2171047266756
0,Truthful Competitor 13,18,3877.0209521631614
0,Truthful Competitor 13,19,3923.7320479723603
0,Truthful Competitor 13,20,4026.2933670316884
0,Truthful Competitor 13,21,3927.7938823905515
0,Truthful Competitor 13,22,3847.572652631275
0,Truthful Competitor 13,23,3807.969767053911
0,Truthful Competitor 13,24,3918.6547549496213
1,Truthful Competitor 13,0,1469.3686007804506
1,Truthful Competitor 13,1,4479.187904659837
1,Truthful Competitor 13,2,4849.830295319619
1,Truthful Competitor 13,3,5136.189621801971
1,Truthful Competitor 13,4,5250.936444115821
1,Truthful Competitor 13,5,5219.457227374854
1,Truthful Competitor 13,6,5079.32393994732
1,Truthful Competitor 13,7,5118.926825524666
1,Truthful Competitor 13,8,5113.849532501929
1,Truthful Competitor 13,9,5074.246646924583
1,Truthful Competitor 13,10,5091.509443201888
1,Truthful Competitor 13,11,5068.153895297299
1,Truthful Competitor 13,12,5102.679487851909
1,Truthful Competitor 13,13,5105.725863665551
1,Truthful Competitor 13,14,5081.354857156414
1,Truthful Competitor 13,15,5070.184812506393
1,Truthful Competitor 13,16,5164.622462729297
1,Truthful Competitor 13,17,5263.1219473703895
1,Truthful Competitor 13,18,5072.215729715488
1,Truthful Competitor 13,19,5137.205080406518
1,Truthful Competitor 13,20,5191.024386447528
1,Truthful Competitor 13,21,5174.77704877477
1,Truthful Competitor 13,22,5069.169353901846
1,Truthful Competitor 13,23,5052.9220162290885
1,Truthful Competitor 13,24,5079.32393994732
2,Truthful Competitor 13,0,0.0
2,Truthful Competitor 13,1,0.0
2,Truthful Competitor 13,2,0.0
2,Truthful Competitor 13,3,0.0
2,Truthful Competitor 13,4,0.0
2,Truthful Competitor 13,5,0.0
2,Truthful Competitor 13,6,0.0
2,Truthful Competitor 13,7,0.0
2,Truthful Competitor 13,8,0.0
2,Truthful Competitor 13,9,0.0
2,Truthful Competitor 13,10,0.0
2,Truthful Competitor 13,11,0.0
2,Truthful Competitor 13,12,0.0
2,Truthful Competitor 13,13,0.0
2,Truthful Competitor 13,14,0.0
2,Truthful Competitor 13,15,0.0
2,Truthful Competitor 13,16,0.0
2,Truthful Competitor 13,17,0.0
2,Truthful Competitor 13,18,0.0
2,Truthful Competitor 13,19,0.0
2,Truthful Competitor 13,20,0.0
2,Truthful Competitor 13,21,0.0
2,Truthful Competitor 13,22,0.0
2,Truthful Competitor 13,23,0.0
2,Truthful Competitor 13,24,0.0
0,Truthful Competitor 14,0,121.82130149595369
0,Truthful Competitor 14,1,306.72863412374
0,Truthful Competitor 14,2,1330.2451047281418
0,Truthful Competitor 14,3,1334.5958654958547
0,Truthful Competitor 14,4,1359.612739910204
0,Truthful Competitor 14,5,1280.211355899443
0,Truthful Competitor 14,6,1260.632932444735
0,Truthful Competitor 14,7,1179.0561680501175
0,Truthful Competitor 14,8,1177.9684778581893
0,Truthful Competitor 14,9,1162.740815171194
0,Truthful Competitor 14,10,1191.020760161328
0,Truthful Competitor 14,11,1172.5300268985482
0,Truthful Competitor 14,12,1204.0730424644669
0,Truthful Competitor 14,13,1082.251740968505
0,Truthful Competitor 14,14,1123.5839682617777
0,Truthful Competitor 14,15,1226.9145364949597
0,Truthful Competitor 14,16,1058.3225567460838
0,Truthful Competitor 14,17,1049.621035210658
0,Truthful Competitor 14,18,1175.7930974743329
0,Truthful Competitor 14,19,1102.9178546151413
0,Truthful Competitor 14,20,1142.0747015245577
0,Truthful Competitor 14,21,1038.7441332913756
0,Truthful Competitor 14,22,1092.040952695859
0,Truthful Competitor 14,23,1046.3579646348733
0,Truthful Competitor 14,24,968.0442708160465
1,Truthful Competitor 14,0,176.2058110923611
1,Truthful Competitor 14,1,3541.519264918237
1,Truthful Competitor 14,2,2276.535571705703
1,Truthful Competitor 14,3,2098.154380229473
1,Truthful Competitor 14,4,1900.1947652985352
1,Truthful Competitor 14,5,1914.3347377936022
1,Truthful Competitor 14,6,1836.0210439747696
1,Truthful Competitor 14,7,1949.1408239353057
1,Truthful Competitor 14,8,1895.8440045308223
1,Truthful Competitor 14,9,1957.8423454707315
1,Truthful Competitor 14,10,1978.508459117368
1,Truthful Competitor 14,11,1915.4224279855305
1,Truthful Competitor 14,12,1975.2453885415832
1,Truthful Competitor 14,13,1963.2807964303727
1,Truthful Competitor 14,14,1874.0902006922577
1,Truthful Competitor 14,15,1944.7900631675927
1,Truthful Competitor 14,16,2047.0329412088465
1,Truthful Competitor 14,17,1895.8440045308223
1,Truthful Competitor 14,18,1873.0025105003294
1,Truthful Competitor 14,19,1901.2824554904635
1,Truthful Competitor 14,20,1856.687157621406
1,Truthful Competitor 14,21,2043.7698706330618
1,Truthful Competitor 14,22,2014.4022354509996
1,Truthful Competitor 14,23,1814.267240136205
1,Truthful Competitor 14,24,1983.946910077009
2,Truthful Competitor 14,0,209.92420704213365
2,Truthful Competitor 14,1,220.8011089614151
2,Truthful Competitor 14,2,431.8130061954801
2,Truthful Competitor 14,3,287.15021066903284
2,Truthful Competitor 14,4,820.1184047138224
2,Truthful Competitor 14,5,827.7322360573193
2,Truthful Competitor 14,6,913.6597612196406
2,Truthful Competitor 14,7,849.4860398958816
2,Truthful Competitor 14,8,866.8890829667315
2,Truthful Competitor 14,9,925.6243533308499
2,Truthful Competitor 14,10,848.3983497039535
2,Truthful Competitor 14,11,860.3629418151628
2,Truthful Competitor 14,12,839.6968281685286
2,Truthful Competitor 14,13,764.6462049254884
2,Truthful Competitor 14,14,840.7845183604567
2,Truthful Competitor 14,15,870.1521535425159
2,Truthful Competitor 14,16,960.4304394725497
2,Truthful Competitor 14,17,785.3123185721226
2,Truthful Competitor 14,18,852.749110471666
2,Truthful Competitor 14,19,771.1723460770571
2,Truthful Competitor 14,20,800.5399812591163
2,Truthful Competitor 14,21,882.1167456537252
2,Truthful Competitor 14,22,801.6276714510444
2,Truthful Competitor 14,23,696.121722834017
2,Truthful Competitor 14,24,751.593922622351
0,Truthful Competitor 15,0,2.3658690131598403
0,Truthful Competitor 15,1,0.0
0,Truthful Competitor 15,2,0.7886230043866135
0,Truthful Competitor 15,3,2.3658690131598403
0,Truthful Competitor 15,4,682.1588987944316
0,Truthful Competitor 15,5,2395.8366873264918
0,Truthful Competitor 15,6,2451.0402976335404
0,Truthful Competitor 15,7,2343.7875690369888
0,Truthful Competitor 15,8,2394.259441317719
0,Truthful Competitor 15,9,2448.674428620381
0,Truthful Competitor 15,10,2476.2762337739055
0,Truthful Competitor 15,11,2383.218719256309
0,Truthful Competitor 15,12,2458.9265276774045
0,Truthful Competitor 15,13,2510.187022962521
0,Truthful Competitor 15,14,2420.2840004624704
0,Truthful Competitor 15,15,2351.673799080853
0,Truthful Competitor 15,16,2421.072623466857
0,Truthful Competitor 15,17,2403.722917370356
0,Truthful Competitor 15,18,2289.3725817343266
0,Truthful Competitor 15,19,2373.7552432036723
0,Truthful Competitor 15,20,2287.0067127211673
0,Truthful Competitor 15,21,2332.746846975579
0,Truthful Competitor 15,22,2439.2109525677442
0,Truthful Competitor 15,23,2403.722917370356
0,Truthful Competitor 15,24,2222.339626361482
1,Truthful Competitor 15,0,3.154492017546454
1,Truthful Competitor 15,1,1114.3243051983081
1,Truthful Competitor 15,2,2001.525185133274
1,Truthful Competitor 15,3,2438.422329563358
1,Truthful Competitor 15,4,2585.10620837923
1,Truthful Competitor 15,5,2602.455914475731
1,Truthful Competitor 15,6,2440.788198576517
1,Truthful Competitor 15,7,2594.569684431867
1,Truthful Competitor 15,8,2598.512799453799
1,Truthful Competitor 15,9,2611.919390528368
1,Truthful Competitor 15,10,2576.4313553309794
1,Truthful Competitor 15,11,2564.6020102651833
1,Truthful Competitor 15,12,2537.000205111659
1,Truthful Competitor 15,13,2681.3182149143718
1,Truthful Competitor 15,14,2713.6517580942145
1,Truthful Competitor 15,15,2739.676317238966
1,Truthful Competitor 15,16,2604.0331604845037
1,Truthful Competitor 15,17,2702.611036032805
1,Truthful Competitor 15,18,2721.5379881380786
1,Truthful Competitor 15,19,2698.6679210108728
1,Truthful Competitor 15,20,2576.4313553309794
1,Truthful Competitor 15,21,2661.6026398047115
1,Truthful Competitor 15,22,2677.3750998924397
1,Truthful Competitor 15,23,2710.497266076669
1,Truthful Competitor 15,24,2740.4649402433524
2,Truthful Competitor 15,0,0.0
2,Truthful Competitor 15,1,5460.425682372864
2,Truthful Competitor 15,2,3201.020774805015
2,Truthful Competitor 15,3,3402.1196409235495
2,Truthful Competitor 15,4,3528.299321625375
2,Truthful Competitor 15,5,3361.111244695456
2,Truthful Competitor 15,6,3352.4363916472057
2,Truthful Competitor 15,7,3387.924426844594
2,Truthful Competitor 15,8,3342.1842925901824
2,Truthful Competitor 15,9,3366.631605726161
2,Truthful Competitor 15,10,3335.0866855507047
2,Truthful Competitor 15,11,3455.7460052218253
2,Truthful Competitor 15,12,3410.0058709674136
2,Truthful Competitor 15,13,3414.737608993732
2,Truthful Competitor 15,14,3409.217247963027
2,Truthful Competitor 15,15,3530.665190638534
2,Truthful Competitor 15,16,3444.7052831604155
2,Truthful Competitor 15,17,3530.665190638534
2,Truthful Competitor 15,18,3376.095081778798
2,Truthful Competitor 15,19,3427.3555770639146
2,Truthful Competitor 15,20,3414.737608993732
2,Truthful Competitor 15,21,3372.151966756866
2,Truthful Competitor 15,22,3293.289666318225
2,Truthful Competitor 15,23,3396.5992798928446
2,Truthful Competitor 15,24,3421.8352160332097
0,Truthful Competitor 16,0,0.8274368453314144
0,Truthful Competitor 16,1,0.0
0,Truthful Competitor 16,2,0.8274368453314144
0,Truthful Competitor 16,3,3.3097473813256575
0,Truthful Competitor 16,4,0.0
0,Truthful Competitor 16,5,0.0
0,Truthful Competitor 16,6,0.0
0,Truthful Competitor 16,7,0.0
0,Truthful Competitor 16,8,0.0
0,Truthful Competitor 16,9,0.0
0,Truthful Competitor 16,10,0.0
0,Truthful Competitor 16,11,0.0
0,Truthful Competitor 16,12,0.0
0,Truthful Competitor 16,13,0.0
0,Truthful Competitor 16,14,0.0
0,Truthful Competitor 16,15,0.0
0,Truthful Competitor 16,16,0.0
0,Truthful Competitor 16,17,0.0
0,Truthful Competitor 16,18,0.0
0,Truthful Competitor 16,19,0.0
0,Truthful Competitor 16,20,0.0
0,Truthful Competitor 16,21,0.0
0,Truthful Competitor 16,22,0.0
0,Truthful Competitor 16,23,0.0
0,Truthful Competitor 16,24,0.0
1,Truthful Competitor 16,0,0.8274368453314144
1,Truthful Competitor 16,1,2.4823105359942432
1,Truthful Competitor 16,2,218.44332716749432
1,Truthful Competitor 16,3,40.54440542123932
1,Truthful Competitor 16,4,112.53141096507262
1,Truthful Competitor 16,5,101.77473197576417
1,Truthful Competitor 16,6,163.0050585302892
1,Truthful Competitor 16,7,152.24837954098075
1,Truthful Competitor 16,8,139.00939001567804
1,Truthful Competitor 16,9,145.6288847783294
1,Truthful Competitor 16,10,160.52274799429495
1,Truthful Competitor 16,11,171.2794269836034
1,Truthful Competitor 16,12,124.94296364504392
1,Truthful Competitor 16,13,128.25271102636958
1,Truthful Competitor 16,14,162.17762168495778
1,Truthful Competitor 16,15,139.83682686100946
1,Truthful Competitor 16,16,138.18195317034662
1,Truthful Competitor 16,17,151.42094269564933
1,Truthful Competitor 16,18,155.55812692230643
1,Truthful Competitor 16,19,182.03610597291186
1,Truthful Competitor 16,20,168.79711644760914
1,Truthful Competitor 16,21,142.31913739700371
1,Truthful Competitor 16,22,161.35018483962637
1,Truthful Competitor 16,23,204.37690079686018
1,Truthful Competitor 16,24,146.4563216236608
2,Truthful Competitor 16,0,0.8274368453314144
2,Truthful Competitor 16,1,13.23898952530263
2,Truthful Competitor 16,2,1.6548736906628287
2,Truthful Competitor 16,3,639.6086814411781
2,Truthful Competitor 16,4,0.8274368453314144
2,Truthful Competitor 16,5,0.0
2,Truthful Competitor 16,6,0.0
2,Truthful Competitor 16,7,0.0
2,Truthful Competitor 16,8,0.0
2,Truthful Competitor 16,9,0.0
2,Truthful Competitor 16,10,0.0
2,Truthful Competitor 16,11,0.0
2,Truthful Competitor 16,12,0.0
2,Truthful Competitor 16,13,0.0
2,Truthful Competitor 16,14,0.0
2,Truthful Competitor 16,15,0.0
2,Truthful Competitor 16,16,0.0
2,Truthful Competitor 16,17,0.0
2,Truthful Competitor 16,18,0.0
2,Truthful Competitor 16,19,0.0
2,Truthful Competitor 16,20,0.0
2,Truthful Competitor 16,21,0.0
2,Truthful Competitor 16,22,0.0
2,Truthful Competitor 16,23,0.0
2,Truthful Competitor 16,24,0.0
0,Truthful Competitor 2,0,14.522003948979977
0,Truthful Competitor 2,1,30.012141494558623
0,Truthful Competitor 2,2,928.4401191381334
0,Truthful Competitor 2,3,754.1760717503665
