Run,Agent,Iteration,Total Conversions
2,Truthful Competitor 10,19,20
2,Truthful Competitor 10,20,17
2,Truthful Competitor 10,21,27
2,Truthful Competitor 10,22,22
2,Truthful Competitor 10,23,15
2,Truthful Competitor 10,24,28
2,Truthful Competitor 11,0,36
2,Truthful Competitor 11,1,47
2,Truthful Competitor 11,2,223
2,Truthful Competitor 11,3,277
2,Truthful Competitor 11,4,283
2,Truthful Competitor 11,5,245
2,Truthful Competitor 11,6,244
2,Truthful Competitor 11,7,216
2,Truthful Competitor 11,8,272
2,Truthful Competitor 11,9,248
2,Truthful Competitor 11,10,270
2,Truthful Competitor 11,11,224
2,Truthful Competitor 11,12,238
2,Truthful Competitor 11,13,240
2,Truthful Competitor 11,14,234
2,Truthful Competitor 11,15,237
2,Truthful Competitor 11,16,250
2,Truthful Competitor 11,17,226
2,Truthful Competitor 11,18,234
2,Truthful Competitor 11,19,243
2,Truthful Competitor 11,20,212
2,Truthful Competitor 11,21,234
2,Truthful Competitor 11,22,229
2,Truthful Competitor 11,23,249
2,Truthful Competitor 11,24,292
