Run,Agent,Iteration,Gross Utility
1,Truthful Competitor 10,8,305.78561116588304
1,Truthful Competitor 10,9,257.36955606461737
1,Truthful Competitor 10,10,252.27312921185262
1,Truthful Competitor 10,11,336.3641722824719
1,Truthful Competitor 10,12,296.8668641735446
1,Truthful Competitor 10,13,332.5418521428983
1,Truthful Competitor 10,14,332.5418521428983
1,Truthful Competitor 10,15,277.7552634756766
1,Truthful Competitor 10,16,290.4963306075886
1,Truthful Competitor 10,17,248.4508090722791
1,Truthful Competitor 10,18,197.48654054463216
1,Truthful Competitor 10,19,303.23739773950064
1,Truthful Competitor 10,20,272.6588366229118
1,Truthful Competitor 10,21,257.36955606461737
1,Truthful Competitor 10,22,285.3999037548238
1,Truthful Competitor 10,23,303.23739773950064
1,Truthful Competitor 10,24,318.52667829779506
2,Truthful Competitor 10,0,1386.2281039520155
2,Truthful Competitor 10,1,57.33480209360305
2,Truthful Competitor 10,2,243.3543822195144
2,Truthful Competitor 10,3,257.36955606461737
2,Truthful Competitor 10,4,298.14097088673583
2,Truthful Competitor 10,5,318.52667829779506
2,Truthful Competitor 10,6,323.62310515055987
2,Truthful Competitor 10,7,327.44542529013347
2,Truthful Competitor 10,8,308.33382459226544
2,Truthful Competitor 10,9,321.07489172417746
2,Truthful Competitor 10,10,349.1052394143839
2,Truthful Competitor 10,11,308.33382459226544
2,Truthful Competitor 10,12,276.4811567624854
2,Truthful Competitor 10,13,231.88742180079385
2,Truthful Competitor 10,14,224.2427815216468
2,Truthful Competitor 10,15,236.98384865355854
2,Truthful Competitor 10,16,238.2579553667497
2,Truthful Competitor 10,17,279.0293701888678
2,Truthful Competitor 10,18,271.3847299097206
2,Truthful Competitor 10,19,307.05971787907424
2,Truthful Competitor 10,20,268.8365164833382
2,Truthful Competitor 10,21,300.68918431311823
2,Truthful Competitor 10,22,254.82134263823497
2,Truthful Competitor 10,23,295.5927574603534
2,Truthful Competitor 10,24,329.9936387165159
0,Truthful Competitor 11,0,1015.4411904116296
0,Truthful Competitor 11,1,2988.039319234358
0,Truthful Competitor 11,2,3438.7708680395517
0,Truthful Competitor 11,3,3521.664026440507
0,Truthful Competitor 11,4,3542.3873160407456
0,Truthful Competitor 11,5,3525.5496432405516
0,Truthful Competitor 11,6,3367.534560038731
0,Truthful Competitor 11,7,3484.103064040074
0,Truthful Competitor 11,8,3427.1140176394174
0,Truthful Competitor 11,9,3313.135924838104
0,Truthful Competitor 11,10,3490.5790920401487
0,Truthful Competitor 11,11,3383.07702723891
0,Truthful Competitor 11,12,3276.870168037686
0,Truthful Competitor 11,13,3324.7927752382384
0,Truthful Competitor 11,14,3345.516064838477
0,Truthful Competitor 11,15,3388.2578496389697
0,Truthful Competitor 11,16,3392.1434664390144
0,Truthful Competitor 11,17,3280.755784837731
0,Truthful Competitor 11,18,3380.48661603888
0,Truthful Competitor 11,19,3486.693475240104
0,Truthful Competitor 11,20,3429.7044288394472
0,Truthful Competitor 11,21,3344.2208592384623
0,Truthful Competitor 11,22,3297.593457637925
0,Truthful Competitor 11,23,3218.5859160370146
0,Truthful Competitor 11,24,3217.2907104369997
1,Truthful Competitor 11,0,556.9384080063867
1,Truthful Competitor 11,1,1574.9700096180761
1,Truthful Competitor 11,2,3412.8667560392532
1,Truthful Competitor 11,3,3411.5715504392383
1,Truthful Competitor 11,4,3244.490028037313
1,Truthful Competitor 11,5,3408.9811392392085
1,Truthful Competitor 11,6,3544.9777272407755
1,Truthful Competitor 11,7,3481.512652840044
1,Truthful Competitor 11,8,3498.350325640238
1,Truthful Competitor 11,9,3358.4681208386264
1,Truthful Competitor 11,10,3345.516064838477
1,Truthful Competitor 11,11,3473.7414192399547
1,Truthful Competitor 11,12,3425.8188120394025
1,Truthful Competitor 11,13,3315.726336038134
1,Truthful Competitor 11,14,3302.7742800379847
1,Truthful Competitor 11,15,3175.844131236522
1,Truthful Competitor 11,16,3291.1174296378504
1,Truthful Competitor 11,17,3323.4975696382235
1,Truthful Competitor 11,18,3383.07702723891
1,Truthful Competitor 11,19,3309.2503080380593
1,Truthful Competitor 11,20,3267.8037288375817
1,Truthful Competitor 11,21,3240.6044112372683
1,Truthful Competitor 11,22,3285.9366072377907
1,Truthful Competitor 11,23,3260.032495237492
1,Truthful Competitor 11,24,3050.2091880350745
2,Truthful Competitor 11,0,356.1815400040842
2,Truthful Competitor 11,1,510.3110064058534
2,Truthful Competitor 11,2,2793.7584792321195
2,Truthful Competitor 11,3,3235.4235888372086
2,Truthful Competitor 11,4,3187.5009816366564
2,Truthful Competitor 11,5,3203.0434488368355
2,Truthful Competitor 11,6,3248.375644837358
2,Truthful Competitor 11,7,3127.92152403597
2,Truthful Competitor 11,8,3201.7482432368206
2,Truthful Competitor 11,9,3162.892075236373
2,Truthful Competitor 11,10,3159.006458436328
2,Truthful Competitor 11,11,3210.814682436925
2,Truthful Competitor 11,12,3250.9660560373877
2,Truthful Competitor 11,13,3078.703711235403
2,Truthful Competitor 11,14,3064.4564496352386
2,Truthful Competitor 11,15,3265.213317637552
2,Truthful Competitor 11,16,3186.2057760366415
2,Truthful Competitor 11,17,3188.7961872366714
2,Truthful Competitor 11,18,3174.548925636507
2,Truthful Competitor 11,19,3280.755784837731
2,Truthful Competitor 11,20,3248.375644837358
2,Truthful Competitor 11,21,3362.353737638671
2,Truthful Competitor 11,22,3209.51947683691
2,Truthful Competitor 11,23,3269.0989344375967
2,Truthful Competitor 11,24,3346.811270438492
0,Truthful Competitor 2,0,203.96962961364733
0,Truthful Competitor 2,1,984.2842126484015
0,Truthful Competitor 2,2,2950.7606417442344
0,Truthful Competitor 2,3,2662.065165983356
0,Truthful Competitor 2,4,2623.363236261789
0,Truthful Competitor 2,5,2608.7192628536286
0,Truthful Competitor 2,6,2537.591392013992
0,Truthful Competitor 2,7,2495.7514679906762
0,Truthful Competitor 2,8,2517.717428102917
0,Truthful Competitor 2,9,2686.1231222967626
0,Truthful Competitor 2,10,2596.167285646634
0,Truthful Competitor 2,11,2643.237200172864
0,Truthful Competitor 2,12,2677.7551374920995
0,Truthful Competitor 2,13,2576.293321735559
0,Truthful Competitor 2,14,2556.419357824484
0,Truthful Competitor 2,15,2597.213283747217
0,Truthful Competitor 2,16,2590.9372951437194
0,Truthful Competitor 2,17,2610.8112590547944
0,Truthful Competitor 2,18,2492.6134736889276
0,Truthful Competitor 2,19,2440.313568659783
0,Truthful Competitor 2,20,2627.5472286641207
0,Truthful Competitor 2,21,2629.6392248652865
0,Truthful Competitor 2,22,2673.571145089768
0,Truthful Competitor 2,23,2586.753302741388
0,Truthful Competitor 2,24,2532.3614015110775
1,Truthful Competitor 2,0,1110.8499828189272
1,Truthful Competitor 2,1,1641.1710198144535
1,Truthful Competitor 2,2,2631.7312210664522
1,Truthful Competitor 2,3,2631.7312210664522
1,Truthful Competitor 2,4,2625.455232462955
1,Truthful Competitor 2,5,2575.247323634976
1,Truthful Competitor 2,6,2565.83334072973
1,Truthful Competitor 2,7,2536.545393913409
1,Truthful Competitor 2,8,2350.3577320096542
1,Truthful Competitor 2,9,2460.187532570858
1,Truthful Competitor 2,10,2601.3972761495484
1,Truthful Competitor 2,11,2515.625431901751
1,Truthful Competitor 2,12,2550.1433692209866
1,Truthful Competitor 2,13,2561.6493483273985
1,Truthful Competitor 2,14,2611.8572571553773
1,Truthful Competitor 2,15,2680.893131793848
1,Truthful Competitor 2,16,2697.6291014031744
1,Truthful Competitor 2,17,2584.661306540222
1,Truthful Competitor 2,18,2685.0771241961797
1,Truthful Competitor 2,19,2556.419357824484
1,Truthful Competitor 2,20,2613.949253356543
1,Truthful Competitor 2,21,2676.7091393915166
1,Truthful Competitor 2,22,2590.9372951437194
1,Truthful Competitor 2,23,2570.0173331320616
1,Truthful Competitor 2,24,2661.019167882773
2,Truthful Competitor 2,0,129.70376447226803
2,Truthful Competitor 2,1,3609.7394451114565
2,Truthful Competitor 2,2,2451.819547766195
2,Truthful Competitor 2,3,2599.3052799483826
2,Truthful Competitor 2,4,2547.005374919238
2,Truthful Competitor 2,5,2658.9271716816074
2,Truthful Competitor 2,6,2672.525146989185
2,Truthful Competitor 2,7,2682.985127995014
2,Truthful Competitor 2,8,2652.65118307811
2,Truthful Competitor 2,9,2597.213283747217
2,Truthful Competitor 2,10,2626.501230563538
2,Truthful Competitor 2,11,2586.753302741388
2,Truthful Competitor 2,12,2621.2712400606233
2,Truthful Competitor 2,13,2584.661306540222
2,Truthful Competitor 2,14,2534.4533977122433
2,Truthful Competitor 2,15,2532.3614015110775
2,Truthful Competitor 2,16,2574.201325534393
2,Truthful Competitor 2,17,2628.5932267647036
2,Truthful Competitor 2,18,2701.813093805506
2,Truthful Competitor 2,19,2714.3650710125007
2,Truthful Competitor 2,20,2608.7192628536286
2,Truthful Competitor 2,21,2555.373359723901
2,Truthful Competitor 2,22,2646.3751944746127
2,Truthful Competitor 2,23,2769.802970343394
2,Truthful Competitor 2,24,2553.2813635227353
0,Truthful Competitor 3,0,5080.487671972358
0,Truthful Competitor 3,1,6436.675346215159
0,Truthful Competitor 3,2,6749.6417325788825
0,Truthful Competitor 3,3,6766.035209959839
0,Truthful Competitor 3,4,6657.242132795307
0,Truthful Competitor 3,5,6709.403197189261
0,Truthful Competitor 3,6,6618.493913531227
0,Truthful Competitor 3,7,6628.926126410018
0,Truthful Competitor 3,8,6767.525526085381
0,Truthful Competitor 3,9,6687.048455306138
0,Truthful Competitor 3,10,6766.035209959839
0,Truthful Competitor 3,11,6767.525526085381
0,Truthful Competitor 3,12,6576.765062016064
0,Truthful Competitor 3,13,6517.152416994402
0,Truthful Competitor 3,14,6690.029087557221
0,Truthful Competitor 3,15,6591.668223271479
0,Truthful Competitor 3,16,6669.164661799639
0,Truthful Competitor 3,17,6570.803797513898
0,Truthful Competitor 3,18,6466.48166872599
0,Truthful Competitor 3,19,6491.817042860196
0,Truthful Competitor 3,20,6892.71208063087
0,Truthful Competitor 3,21,6611.042332903519
0,Truthful Competitor 3,22,6512.681468617778
0,Truthful Competitor 3,23,6704.932248812636
0,Truthful Competitor 3,24,6755.602997081049
1,Truthful Competitor 3,0,5812.232889613254
1,Truthful Competitor 3,1,5305.52540692913
1,Truthful Competitor 3,2,6414.320604332036
1,Truthful Competitor 3,3,6627.435810284476
1,Truthful Competitor 3,4,6588.687591020396
1,Truthful Competitor 3,5,6320.430688422919
1,Truthful Competitor 3,6,6490.326726734655
1,Truthful Competitor 3,7,6774.977106713089
1,Truthful Competitor 3,8,6539.507158877525
1,Truthful Competitor 3,9,6646.809919916516
1,Truthful Competitor 3,10,6606.571384526895
1,Truthful Competitor 3,11,6703.441932687095
1,Truthful Competitor 3,12,6651.280868293141
1,Truthful Competitor 3,13,6296.585630414254
1,Truthful Competitor 3,14,6502.249255738987
1,Truthful Competitor 3,15,6846.512280739083
1,Truthful Competitor 3,16,6848.002596864624
1,Truthful Competitor 3,17,6670.654977925181
1,Truthful Competitor 3,18,6642.338971539892
1,Truthful Competitor 3,19,6567.823165262815
1,Truthful Competitor 3,20,6552.920004007399
1,Truthful Competitor 3,21,6622.964861907852
1,Truthful Competitor 3,22,6611.042332903519
1,Truthful Competitor 3,23,6445.617242968408
1,Truthful Competitor 3,24,6612.532649029061
2,Truthful Competitor 3,0,152.01224480528245
2,Truthful Competitor 3,1,6335.333849678334
2,Truthful Competitor 3,2,6561.8619007606485
2,Truthful Competitor 3,3,6415.810920457578
2,Truthful Competitor 3,4,6645.319603790975
2,Truthful Competitor 3,5,6529.074945998735
2,Truthful Competitor 3,6,6609.552016777978
2,Truthful Competitor 3,7,6736.228887449009
2,Truthful Competitor 3,8,6631.906758661101
2,Truthful Competitor 3,9,6617.0035974056855
2,Truthful Competitor 3,10,6540.997475003067
2,Truthful Competitor 3,11,6642.338971539892
2,Truthful Competitor 3,12,6593.158539397021
2,Truthful Competitor 3,13,6813.725325977169
2,Truthful Competitor 3,14,6792.860900219587
2,Truthful Competitor 3,15,6719.835410068052
2,Truthful Competitor 3,16,6609.552016777978
2,Truthful Competitor 3,17,6372.591752816873
2,Truthful Competitor 3,18,6593.158539397021
2,Truthful Competitor 3,19,6524.60399762211
2,Truthful Competitor 3,20,6786.899635717421
2,Truthful Competitor 3,21,6731.757939072384
2,Truthful Competitor 3,22,6716.854777816969
2,Truthful Competitor 3,23,6470.952617102615
2,Truthful Competitor 3,24,6591.668223271479
0,Truthful Competitor 4,0,26.953943329297697
0,Truthful Competitor 4,1,2740.9372026930128
0,Truthful Competitor 4,2,1647.9083283740174
0,Truthful Competitor 4,3,1763.1596722648137
0,Truthful Competitor 4,4,1781.748598698813
0,Truthful Competitor 4,5,1851.4570728263109
0,Truthful Competitor 4,6,1802.1964177762125
0,Truthful Competitor 4,7,1796.6197398460126
0,Truthful Competitor 4,8,1833.7975927140114
0,Truthful Competitor 4,9,1805.9142030630123
0,Truthful Competitor 4,10,1706.4634466411155
0,Truthful Competitor 4,11,1638.6138651570177
0,Truthful Competitor 4,12,1783.607491342213
0,Truthful Competitor 4,13,1759.4418869780138
0,Truthful Competitor 4,14,1802.1964177762125
0,Truthful Competitor 4,15,1851.4570728263109
0,Truthful Competitor 4,16,1908.153298450009
0,Truthful Competitor 4,17,1783.607491342213
0,Truthful Competitor 4,18,1823.5736831753118
0,Truthful Competitor 4,19,1795.6902935243127
0,Truthful Competitor 4,20,1750.1474237610141
0,Truthful Competitor 4,21,1646.0494357306175
0,Truthful Competitor 4,22,1750.1474237610141
0,Truthful Competitor 4,23,1675.7917180250165
0,Truthful Competitor 4,24,1729.6996046836148
1,Truthful Competitor 4,0,43.68397711989627
1,Truthful Competitor 4,1,2503.9283906595783
1,Truthful Competitor 4,2,1811.4908809932122
1,Truthful Competitor 4,3,1730.6290510053148
1,Truthful Competitor 4,4,1745.5001921525143
1,Truthful Competitor 4,5,1776.1719207686133
1,Truthful Competitor 4,6,1683.2272885986163
1,Truthful Competitor 4,7,1684.1567349203162
1,Truthful Competitor 4,8,1738.0646215789145
1,Truthful Competitor 4,9,1751.076870082714
1,Truthful Competitor 4,10,1645.1199894089175
1,Truthful Competitor 4,11,1699.9573223892157
1,Truthful Competitor 4,12,1817.997005245112
1,Truthful Competitor 4,13,1974.143987290707
1,Truthful Competitor 4,14,1818.926451566812
1,Truthful Competitor 4,15,1673.9328253816166
1,Truthful Competitor 4,16,1760.3713332997138
1,Truthful Competitor 4,17,1867.2576602952104
1,Truthful Competitor 4,18,1750.1474237610141
1,Truthful Competitor 4,19,1811.4908809932122
1,Truthful Competitor 4,20,1784.536937663913
1,Truthful Competitor 4,21,1811.4908809932122
1,Truthful Competitor 4,22,1811.4908809932122
1,Truthful Competitor 4,23,1843.0920559310111
1,Truthful Competitor 4,24,1691.592305493916
2,Truthful Competitor 4,0,90.15629320489249
2,Truthful Competitor 4,1,334.6006758119703
2,Truthful Competitor 4,2,1778.9602597337132
2,Truthful Competitor 4,3,1818.926451566812
2,Truthful Competitor 4,4,1746.4296384742142
2,Truthful Competitor 4,5,1693.451198137316
2,Truthful Competitor 4,6,1743.6412995091143
2,Truthful Competitor 4,7,1659.991130556117
2,Truthful Competitor 4,8,1677.6506106684164
2,Truthful Competitor 4,9,1781.748598698813
2,Truthful Competitor 4,10,1748.2885311176142
2,Truthful Competitor 4,11,1751.076870082714
2,Truthful Competitor 4,12,1659.991130556117
2,Truthful Competitor 4,13,1757.5829943346139
2,Truthful Competitor 4,14,1797.5491861677126
2,Truthful Competitor 4,15,1821.7147905319118
2,Truthful Competitor 4,16,1796.6197398460126
2,Truthful Competitor 4,17,1840.3037169659112
2,Truthful Competitor 4,18,1759.4418869780138
2,Truthful Competitor 4,19,1660.920576877817
2,Truthful Competitor 4,20,1621.8838313664182
2,Truthful Competitor 4,21,1857.0337507565107
2,Truthful Competitor 4,22,1759.4418869780138
2,Truthful Competitor 4,23,1714.8284635364153
2,Truthful Competitor 4,24,1874.6932308688101
0,Truthful Competitor 5,0,476.1692986332815
0,Truthful Competitor 5,1,2201.109349456896
0,Truthful Competitor 5,2,1667.2632062004568
0,Truthful Competitor 5,3,1682.0177478482478
0,Truthful Competitor 5,4,1702.1375773679629
0,Truthful Competitor 5,5,1648.4846986487228
0,Truthful Competitor 5,6,1547.8855510501476
0,Truthful Competitor 5,7,1541.1789412102426
0,Truthful Competitor 5,8,1600.1971078014067
0,Truthful Competitor 5,9,1582.7599222176536
0,Truthful Competitor 5,10,1649.8260206167038
0,Truthful Competitor 5,11,1561.2987707299576
0,Truthful Competitor 5,12,1550.5681949861096
0,Truthful Competitor 5,13,1633.7301570009317
0,Truthful Competitor 5,14,1708.844187207868
0,Truthful Competitor 5,15,1637.7541229048747
0,Truthful Competitor 5,16,1637.7541229048747
0,Truthful Competitor 5,17,1672.6284940723808
0,Truthful Competitor 5,18,1582.7599222176536
0,Truthful Competitor 5,19,1616.2929714171787
0,Truthful Competitor 5,20,1568.0053805698626
0,Truthful Competitor 5,21,1643.1194107767988
0,Truthful Competitor 5,22,1747.742524279317
0,Truthful Competitor 5,23,1683.3590698162288
0,Truthful Competitor 5,24,1641.7780888088178
1,Truthful Competitor 5,0,434.5883176258687
1,Truthful Competitor 5,1,2205.133315360839
1,Truthful Competitor 5,2,1602.8797517373687
1,Truthful Competitor 5,3,1573.3706684417866
1,Truthful Competitor 5,4,1597.5144638654447
1,Truthful Competitor 5,5,1653.8499865206468
1,Truthful Competitor 5,6,1669.9458501364188
1,Truthful Competitor 5,7,1590.8078540255397
1,Truthful Competitor 5,8,1640.4367668408368
1,Truthful Competitor 5,9,1589.4665320575587
1,Truthful Competitor 5,10,1546.5442290821666
1,Truthful Competitor 5,11,1669.9458501364188
1,Truthful Competitor 5,12,1676.6524599763238
1,Truthful Competitor 5,13,1612.2690055132357
1,Truthful Competitor 5,14,1586.7838881215966
1,Truthful Competitor 5,15,1600.1971078014067
1,Truthful Competitor 5,16,1554.5921608900526
1,Truthful Competitor 5,17,1590.8078540255397
1,Truthful Competitor 5,18,1649.8260206167038
1,Truthful Competitor 5,19,1653.8499865206468
1,Truthful Competitor 5,20,1704.8202213039249
1,Truthful Competitor 5,21,1774.568963638937
1,Truthful Competitor 5,22,1694.0896455600769
1,Truthful Competitor 5,23,1652.5086645526658
1,Truthful Competitor 5,24,1572.0293464738056
2,Truthful Competitor 5,0,704.1940331900698
2,Truthful Competitor 5,1,2547.1704171959946
2,Truthful Competitor 5,2,1597.5144638654447
2,Truthful Competitor 5,3,1690.0656796561339
2,Truthful Competitor 5,4,1727.622694759602
2,Truthful Competitor 5,5,1588.1252100895776
2,Truthful Competitor 5,6,1585.4425661536156
2,Truthful Competitor 5,7,1547.8855510501476
2,Truthful Competitor 5,8,1590.8078540255397
2,Truthful Competitor 5,9,1633.7301570009317
2,Truthful Competitor 5,10,1559.9574487619766
2,Truthful Competitor 5,11,1542.5202631782236
2,Truthful Competitor 5,12,1651.1673425846848
2,Truthful Competitor 5,13,1632.3888350329507
2,Truthful Competitor 5,14,1652.5086645526658
2,Truthful Competitor 5,15,1728.964016727583
2,Truthful Competitor 5,16,1691.4070016241149
2,Truthful Competitor 5,17,1694.0896455600769
2,Truthful Competitor 5,18,1620.3169373211217
2,Truthful Competitor 5,19,1671.2871721043998
2,Truthful Competitor 5,20,1600.1971078014067
2,Truthful Competitor 5,21,1612.2690055132357
2,Truthful Competitor 5,22,1680.6764258802668
2,Truthful Competitor 5,23,1672.6284940723808
2,Truthful Competitor 5,24,1617.6342933851597
0,Truthful Competitor 6,0,0.0
0,Truthful Competitor 6,1,1030.072395280353
0,Truthful Competitor 6,2,258.11009444955744
0,Truthful Competitor 6,3,160.23348371027575
0,Truthful Competitor 6,4,198.12120399644934
0,Truthful Competitor 6,5,222.59035668126978
0,Truthful Competitor 6,6,247.05950936609023
0,Truthful Competitor 6,7,305.4697448072727
0,Truthful Competitor 6,8,266.00336950917665
0,Truthful Competitor 6,9,269.95000703898626
0,Truthful Competitor 6,10,228.11564922300343
0,Truthful Competitor 6,11,286.5258846641866
0,Truthful Competitor 6,12,253.37412941378582
0,Truthful Competitor 6,13,228.90497672896538
0,Truthful Competitor 6,14,275.4752995807197
0,Truthful Competitor 6,15,277.84328209860547
0,Truthful Competitor 6,16,250.21681938993802
0,Truthful Competitor 6,17,277.84328209860547
0,Truthful Competitor 6,18,282.579247134377
0,Truthful Competitor 6,19,281.7899196284151
0,Truthful Competitor 6,20,267.5820245211005
0,Truthful Competitor 6,21,281.00059212245316
0,Truthful Competitor 6,22,232.06228675281318
0,Truthful Competitor 6,23,226.53699421107953
0,Truthful Competitor 6,24,281.7899196284151
1,Truthful Competitor 6,0,3.946637529809742
1,Truthful Competitor 6,1,13.418567601353118
1,Truthful Competitor 6,2,46.570322851755
1,Truthful Competitor 6,3,88.40468066773833
1,Truthful Competitor 6,4,91.56199069158613
1,Truthful Competitor 6,5,74.19678556042324
1,Truthful Competitor 6,6,72.61813054849934
1,Truthful Competitor 6,7,106.55921330486318
1,Truthful Competitor 6,8,116.82047088236853
1,Truthful Competitor 6,9,142.86827857911285
1,Truthful Competitor 6,10,168.12675876989525
1,Truthful Competitor 6,11,168.12675876989525
1,Truthful Competitor 6,12,146.02558860296065
1,Truthful Competitor 6,13,116.82047088236853
1,Truthful Competitor 6,14,135.7643310254553
1,Truthful Competitor 6,15,155.49751867450405
1,Truthful Competitor 6,16,152.34020865065625
1,Truthful Competitor 6,17,149.9722261327704
1,Truthful Competitor 6,18,213.11842660972638
1,Truthful Competitor 6,19,201.27851402029714
1,Truthful Competitor 6,20,158.65482869835185
1,Truthful Competitor 6,21,155.49751867450405
1,Truthful Competitor 6,22,179.17734385336254
1,Truthful Competitor 6,23,179.9666713593245
1,Truthful Competitor 6,24,178.3880163474006
2,Truthful Competitor 6,0,0.0
2,Truthful Competitor 6,1,0.0
2,Truthful Competitor 6,2,0.0
2,Truthful Competitor 6,3,0.0
2,Truthful Competitor 6,4,0.0
